Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202307,0408910000,"Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter",KGM,"575,590","589,091","20,000",Provisional
202307,0408990001,"Eggs; birds' eggs (not in shell, excluding yolks only), liquid, whether or not containing added sugar or other sweetening matter",KGM,"165,731","172,263","18,450",Provisional
202307,0408990009,"Eggs; birds' eggs (not in shell, excluding yolks only), cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",KGM,"155,555","156,647","31,757",Provisional
202307,0410900000,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",KGM,"71,013","77,976",629,Provisional
202307,0504000001,"Animal products; sausage casings, made from the guts of hogs",HNK,"383,885","385,209","16,596",Provisional
202307,0504000021,"Animal products; sausage casings, made from the guts of sheep (excluding lamb)",HNK,"55,920","56,032","1,800",Provisional
202307,0508000000,"Animal products; coral and similar materials, shells of molluscs, crustaceans, echinoderms, cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste thereof",,"26,460","28,959",,Provisional
202307,0510000019,"Animal products; for pharmaceutical use, fresh, chilled, frozen or otherwise provisionally preserved, other than ambergris",,"3,134,735","3,173,189",,Provisional
202307,0511100000,Animal products; bovine semen,,"1,175,997","1,211,294",,Provisional
202307,0511910001,Animal products; of fish; unfit for human consumption,KGM,"340,697","357,302","122,736",Provisional
202307,0511910009,"Animal products; of crustaceans, molluscs or other aquatic invertebrates; dead animals of chapter 03, unfit for human consumption",,"230,430","230,952",,Provisional
202307,0511990045,"Animal products; n.e.c. in chapter 5, embryos",,717,741,,Provisional
202307,0511990049,Animal products; n.e.c. in chapter 5,,"173,217","175,128",,Provisional
202307,0601100015,"Plants, live; bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, lilium",KGM,"179,270","199,651","32,103",Provisional
202307,0601100029,"Plants, live; bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, (other than calla lillies, paeony tubers or roots, sandersonia, lilium or tulip)",,"150,348","164,700",,Provisional
202307,0602900001,"Plants, live; mushroom spawn",,"275,449","286,065",,Provisional
202307,0602900029,"Plants, live; those plants n.e.c. in item no. 0602.90",,"304,222","334,783",,Provisional
202307,0603110000,"Flowers, cut; roses, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,"156,933","287,146","311,742",Provisional
202307,0603120000,"Flowers, cut; carnations, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,"2,977","5,951","5,300",Provisional
202307,0603130000,"Flowers, cut; orchids, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,863,"1,454","2,958",Provisional
202307,0603140000,"Flowers, cut; chrysanthemums, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,"21,765","51,700","93,070",Provisional
202307,0603150000,"Flowers, cut; lilies (Lilium spp.), flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,"1,121","2,005","1,280",Provisional
202307,0603190024,"Flowers, cut; alstroemeria, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,"18,255","36,411","57,260",Provisional
202307,0603190027,"Flowers, cut; gypsophila, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,"1,553","3,131","2,020",Provisional
202307,0603190033,"Flowers, cut; zantedeschia (calla lily), flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,432,763,480,Provisional
202307,0603190051,"Flowers, cut; delpheniums, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,648,"1,144",720,Provisional
202307,0603190078,"Flowers, cut; n.e.c. in item no. 0603.19, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",NMB,"21,678","38,000","35,870",Provisional
202307,0603900109,"Flowers, cut; other than paeonies, flowers and buds of a kind suitable for bouquets or ornamental purposes, dried or bleached",,"30,092","36,974",,Provisional
202307,0603900900,"Flowers, cut; flowers and buds of a kind suitable for bouquets or ornamental purposes, dyed, impregnated or otherwise prepared, excludes fresh, dried or bleached",,"4,636","6,569",,Provisional
202307,0604200019,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens; other than sphagnum moss and proteaceae, suitable for bouquets or for ornamental purposes, fresh",,"18,848","36,012",,Provisional
202307,0604901019,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens; other than sphagnum moss and proteaceae, suitable for bouquets or for ornamental purposes, dried or bleached",,"4,392","4,669",,Provisional
202307,0604909000,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens; suitable for bouquets or for ornamental purposes, other than dried or bleached",,357,467,,Provisional
202307,0702000000,"Vegetables; tomatoes, fresh or chilled",KGM,"105,555","112,565","27,234",Provisional
202307,0703100100,"Vegetables, alliaceous; onions, fresh or chilled",TNE,"11,090","11,276",11,Provisional
202307,0703100900,"Vegetables, alliaceous; shallots, fresh or chilled",KGM,"1,649","1,784",547,Provisional
202307,0703200000,"Vegetables, alliaceous; garlic, fresh or chilled",KGM,"1,361,870","1,555,362","340,400",Provisional
202307,0703900000,"Vegetables, alliaceous; leeks and other kinds n.e.c. in heading no. 0703, fresh or chilled",KGM,"59,583","59,583","11,000",Provisional
202307,0704900001,"Vegetables, brassica; cabbages, fresh or chilled",KGM,"4,792","5,881","3,810",Provisional
202307,0704900010,"Vegetables, brassica; edible, n.e.c. in heading no. 0704, fresh or chilled",KGM,2,2,30,Provisional
202307,0705110000,"Vegetables; cabbage (head) lettuce (lactuca sativa), fresh or chilled",KGM,"166,444","273,312","30,800",Provisional
202307,0708100000,"Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, fresh or chilled",KGM,"22,180","37,515","1,428",Provisional
202307,0708200000,"Vegetables, leguminous; beans (vigna spp., phaseolus spp.), shelled or unshelled, fresh or chilled",KGM,"1,109,395","1,565,868","217,924",Provisional
202307,0708900000,"Vegetables, leguminous; (other than peas and beans), shelled or unshelled, fresh or chilled",KGM,"14,274","17,820","1,989",Provisional
202307,0709300000,"Vegetables; aubergines, (e.g. plants), fresh or chilled",KGM,"222,800","269,977","35,405",Provisional
202307,0709600000,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",KGM,"168,586","285,053","44,082",Provisional
202307,0709700000,"Vegetables; spinach, New Zealand spinach and orache spinach (garden spinach), fresh or chilled",KGM,55,169,705,Provisional
202307,0709930010,"Vegetables; squash, fresh or chilled",KGM,"482,308","803,008","173,784",Provisional
202307,0709990015,"Vegetables; sweetcorn, fresh or chilled",KGM,"4,912","6,814",468,Provisional
202307,0709990019,"Vegetables; n.e.c. in heading no. 0709, fresh or chilled",KGM,"676,213","799,515","143,623",Provisional
202307,0710100000,"Vegetables; potatoes, uncooked or cooked by steaming or boiling in water, frozen",KGM,"22,749","24,723","16,040",Provisional
202307,0710210001,"Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, uncooked, frozen",KGM,"10,714","11,571","2,658",Provisional
202307,0710210009,"Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, cooked by steaming or boiling in water, frozen",KGM,"1,337,213","1,536,419","505,622",Provisional
202307,0710220001,"Vegetables, leguminous; green beans, shelled or unshelled, uncooked, frozen",KGM,"117,109","136,631","58,168",Provisional
202307,0710220009,"Vegetables, leguminous; green beans, shelled or unshelled, cooked by steaming or boiling in water, frozen",KGM,"201,798","223,631","97,340",Provisional
202307,0710220011,"Vegetables, leguminous; broad beans, shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen",KGM,463,495,150,Provisional
202307,0710220019,"Vegetables, leguminous; beans (vigna spp., phaseolus spp.), n.e.c. in item no. 0710.22, shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen",KGM,"38,851","41,666","13,648",Provisional
202307,0710290000,"Vegetables, leguminous; (other than peas or beans), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen",KGM,"189,832","201,508","79,678",Provisional
202307,0710300000,"Vegetables; spinach, New Zealand spinach and orache spinach (garden spinach), uncooked or cooked by steaming or boiling in water, frozen",KGM,"204,649","234,519","115,343",Provisional
202307,0710400000,"Vegetables; sweetcorn, uncooked or cooked by steaming or boiling in water, frozen",KGM,"975,278","1,018,822","460,430",Provisional
202307,0710800001,"Vegetables; carrots, uncooked or cooked by steaming or boiling in water, frozen",KGM,"913,550","1,107,875","787,090",Provisional
202307,0710800009,"Vegetables; asparagus, uncooked or cooked by steaming or boiling in water, frozen",KGM,"77,443","82,576","9,650",Provisional
202307,0710800019,"Vegetables; other than carrots and asparagus, n.e.c. in heading no. 0710, uncooked or cooked by steaming or boiling in water, frozen",KGM,"1,517,027","1,693,607","586,046",Provisional
202307,0710900019,"Vegetable mixtures; n.e.c. in item no. 0710.90, uncooked or cooked by steaming or boiling in water, frozen",KGM,"121,201","142,701","51,621",Provisional
202307,0711400000,"Vegetables; cucumbers and gherkins, provisionally preserved but unsuitable in that state for immediate consumption",KGM,"68,879","81,288","56,800",Provisional
202307,0711900090,"Vegetables; other kinds n.e.c. in heading no. 0711, provisionally preserved but unsuitable in that state for immediate consumption",KGM,"29,535","31,757","15,129",Provisional
202307,0712200000,"Vegetables; onions, whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"547,976","564,774","102,338",Provisional
202307,0712310000,"Vegetables; mushrooms of the genus Agaricus, whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"22,992","23,572","1,023",Provisional
202307,0712320000,"Vegetables; wood ears (Auricularia spp), whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"43,534","44,161","4,342",Provisional
202307,0712330000,"Vegetables; jelly fungi (Tremella spp)), whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"3,428","4,351",65,Provisional
202307,0712340000,"Vegetables; shiitake mushrooms (Lentinus edodes), whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"83,668","85,296","3,534",Provisional
202307,0712391910,"Vegetables; mushrooms n.e.c. in item 0712.3, whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"24,540","25,924",876,Provisional
202307,0712900100,"Vegetables; corn, whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"142,794","202,570","5,258",Provisional
202307,0712900900,"Vegetables; herbs (including mixtures), whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"94,695","99,367","2,801",Provisional
202307,0712901909,"Vegetables; other kinds and mixtures n.e.c. in item no. 0712.90, whole, cut, sliced, broken or in powder (but not further prepared), dried",KGM,"753,048","770,311","89,280",Provisional
202307,0713100100,"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned or split, dried",KGM,"9,415","9,780","2,736",Provisional
202307,0713100809,"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned, other than split, dried, for sowing, other than packed for retail sale",KGM,"4,638","28,231","1,122",Provisional
202307,0713100811,"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned, other than split, artificially dried or dehydrated, other than for sowing",KGM,"29,648","30,059","3,246",Provisional
202307,0713100819,"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned, other than split, dried but not artificially, other than for sowing",KGM,"4,702","32,186","1,975",Provisional
202307,0713200100,"Vegetables, leguminous; chickpeas (garbanzos), shelled, whether or not skinned or split, dried",KGM,"8,105","8,738","6,300",Provisional
202307,0713200801,"Vegetables, leguminous; chickpeas (garbanzos), shelled, whether or not skinned, dried, for sowing, packed for retail sale",KGM,"9,662","9,911","2,540",Provisional
202307,0713200811,"Vegetables, leguminous; chickpeas (garbanzos), shelled, whether or not skinned, artificially dried or dehydrated, not for sowing",KGM,"75,844","76,615","48,106",Provisional
202307,0713200819,"Vegetables, leguminous; chickpeas (garbanzos), n.e.c. in item no. 0713.20, shelled, whether or not skinned, dried, not for sowing",KGM,"72,904","81,323","47,785",Provisional
202307,0713310011,"Vegetables, leguminous; beans vigna mungo (l.) hepper or vigna radiata (l.) wilczek, shelled, whether or not skinned or split, artificially dried or dehydrated, other than for sowing",KGM,"177,126","183,218","77,437",Provisional
202307,0713310019,"Vegetables, leguminous; beans vigna mungo (l.) hepper or vigna radiata (l) wilczek, shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,"13,879","14,398","9,000",Provisional
202307,0713320011,"Vegetables, leguminous; small red (adzuki) beans (phaseolus or vigna angularis), shelled, whether or not skinned or split, artificially dried or dehydrated, other than for sowing",KGM,955,999,"1,000",Provisional
202307,0713320019,"Vegetables, leguminous; small red (adzuki) beans (phaseolus or vigna angularis), shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,"167,692","197,056","75,000",Provisional
202307,0713330009,"Vegetables, leguminous; kidney beans, including white pea beans (phaseolus vulgaris), shelled, whether or not skinned or split, dried, for sowing, other than packed for retail sale",KGM,"1,314","4,873",243,Provisional
202307,0713330019,"Vegetables, leguminous; kidney beans, including white pea beans (phaseolus vulgaris), shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,"241,997","267,565","111,916",Provisional
202307,0713390015,"Vegetables, leguminous; n.e.c. in item no. 0713.3, shelled, whether or not skinned or split, dried, for sowing, other than packed for retail sale",KGM,"10,125","12,400","1,500",Provisional
202307,0713390025,"Vegetables, leguminous; n.e.c. in item no. 0713.3, shelled, whether or not skinned or split, artificially dried or dehydrated, other than for sowing",KGM,"51,118","53,701","1,448",Provisional
202307,0713390029,"Vegetables, leguminous; n.e.c. in item no. 0713.3, shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,"2,745","2,781",820,Provisional
202307,0713400000,"Vegetables, leguminous; lentils, shelled, whether or not skinned or split, dried",KGM,"410,008","422,558","208,246",Provisional
202307,0713500011,"Vegetables, leguminous; broad beans (vicia faba var. major) and horse beans (vicia faba var. equina, vicia faba var. minor), shelled, whether or not skinned or split, artificially dried or dehydrated, other than for sowing",KGM,159,166,100,Provisional
