Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202206,9025199000,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",,Tonga,88,,0,,88,,Final,,,
202206,9025199000,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",,Taiwan,0,,92,,92,,Final,,,
202206,9025199000,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",,United States of America,"14,818",,0,,"14,818",,Final,,,
202206,9025199000,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",,Samoa,"2,209",,995,,"3,204",,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Australia,"1,757",,"2,507",,"4,264",,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Belgium,"567,750",,"1,762,395",,"2,330,145",,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Canada,"3,860",,0,,"3,860",,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,"China, People's Republic of",200,,0,,200,,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Germany,600,,0,,600,,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Spain,83,,0,,83,,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Fiji,0,,"1,889",,"1,889",,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,France,"2,647",,0,,"2,647",,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Hong Kong (Special Administrative Region),"1,250",,0,,"1,250",,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Japan,34,,0,,34,,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Netherlands,400,,0,,400,,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Poland,"5,492",,0,,"5,492",,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Saudi Arabia,800,,0,,800,,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,United States of America,"5,318",,0,,"5,318",,Final,,,
202206,9025800009,"Hydrometers and similar floating instruments, hygrometers, psychrometers, barometers, pyrometers, thermometers; recording or not, any combination of these instruments (excluding pyrometers, thermometers or barometers not combined with other instruments)",,Vanuatu,0,,"4,960",,"4,960",,Final,,,
202206,9025900000,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments, parts and accessories",,Australia,"2,597",,"1,591",,"4,188",,Final,,,
202206,9025900000,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments, parts and accessories",,Canada,"2,296",,0,,"2,296",,Final,,,
202206,9025900000,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments, parts and accessories",,United States of America,185,,0,,185,,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Australia,"33,758",,"2,851",,"36,609",,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Canada,0,,150,,150,,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Cook Islands,0,,15,,15,,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Germany,"4,141",,0,,"4,141",,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Denmark,"11,840",,0,,"11,840",,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Fiji,"2,720",,944,,"3,664",,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Ireland,0,,"1,407",,"1,407",,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Singapore,359,,0,,359,,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Taiwan,"1,039",,0,,"1,039",,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,United States of America,"34,766",,"11,859",,"46,625",,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,Samoa,"2,753",,"2,392",,"5,145",,Final,,,
202206,9026109000,Instruments and apparatus; for measuring or checking the flow or level of liquids,,South Africa,"8,141",,0,,"8,141",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,United Arab Emirates,"15,818",,0,,"15,818",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Australia,"72,374",,"10,685",,"83,059",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Canada,"3,780",,150,,"3,930",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Switzerland,"1,621",,0,,"1,621",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Cook Islands,368,,91,,459,,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Germany,"5,755",,135,,"5,890",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Spain,0,,"1,480",,"1,480",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Fiji,317,,50,,367,,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,France,"14,082",,0,,"14,082",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,United Kingdom,"14,876",,86,,"14,962",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Hong Kong (Special Administrative Region),0,,150,,150,,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Italy,0,,"2,024",,"2,024",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Malta,"1,447",,0,,"1,447",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Mexico,0,,733,,733,,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Malaysia,"1,768",,0,,"1,768",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Poland,"15,811",,0,,"15,811",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Sweden,"4,949",,0,,"4,949",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Singapore,"12,758",,0,,"12,758",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Thailand,0,,"16,651",,"16,651",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,United States of America,"36,788",,"15,310",,"52,098",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Viet Nam,0,,"7,861",,"7,861",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Vanuatu,0,,379,,379,,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,Samoa,0,,"4,399",,"4,399",,Final,,,
202206,9026209000,"Instruments and apparatus; (other than automotive vacuum gauges), for measuring or checking pressure",,South Africa,"1,039",,0,,"1,039",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,Argentina,"5,989",,0,,"5,989",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,Australia,"13,799",,"24,942",,"38,741",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,Cook Islands,378,,0,,378,,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,"China, People's Republic of","3,040",,0,,"3,040",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,Germany,"33,820",,0,,"33,820",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,Denmark,"5,275",,0,,"5,275",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,Fiji,"1,036",,265,,"1,301",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,United Kingdom,"5,420",,0,,"5,420",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,Hong Kong (Special Administrative Region),0,,80,,80,,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,India,"4,826",,0,,"4,826",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,New Caledonia,0,,"34,000",,"34,000",,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,Papua New Guinea,0,,150,,150,,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,Tonga,0,,456,,456,,Final,,,
202206,9026809000,Instruments or apparatus; n.e.c. in heading no. 9026,,United States of America,"19,846",,"5,423",,"25,269",,Final,,,
202206,9026909000,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids of gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",,United Arab Emirates,9,,0,,9,,Final,,,
202206,9026909000,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids of gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",,Argentina,0,,18,,18,,Final,,,
202206,9026909000,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids of gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",,Australia,156,,508,,664,,Final,,,
202206,9026909000,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids of gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",,Germany,9,,"24,246",,"24,255",,Final,,,
202206,9026909000,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids of gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",,Malaysia,0,,"4,176",,"4,176",,Final,,,
202206,9026909000,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids of gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",,Niue,"3,220",,0,,"3,220",,Final,,,
202206,9026909000,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids of gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",,United States of America,0,,"41,495",,"41,495",,Final,,,
202206,9026909000,"Instruments and apparatus; parts and accessories for those measuring or checking the flow, level, pressure or other variables of liquids of gases (excluding those of heading no. 9014, 9015, 9028 or 9032)",,Samoa,0,,762,,762,,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Australia,"7,507",,"69,891",,"77,398",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Canada,"6,742",,0,,"6,742",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Switzerland,"2,087",,0,,"2,087",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,"China, People's Republic of","17,229",,0,,"17,229",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Germany,0,,600,,600,,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Denmark,"13,881",,0,,"13,881",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Egypt,"2,653",,0,,"2,653",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Spain,"1,803",,0,,"1,803",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Fiji,0,,"2,486",,"2,486",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,France,"1,817",,0,,"1,817",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Italy,"55,020",,0,,"55,020",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Malaysia,"6,411",,0,,"6,411",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,French Polynesia,0,,"1,610",,"1,610",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Singapore,"8,865",,0,,"8,865",,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,Thailand,895,,0,,895,,Final,,,
202206,9027100000,"Instruments and apparatus; gas or smoke analysis apparatus, for physical or chemical analysis",,United States of America,"330,929",,0,,"330,929",,Final,,,
202206,9027200000,Chromatographs and electrophoresis instruments,,Australia,0,,"54,318",,"54,318",,Final,,,
202206,9027200000,Chromatographs and electrophoresis instruments,,New Caledonia,0,,"58,876",,"58,876",,Final,,,
202206,9027300000,"Spectrometers, spectrophotometers and spectrographs; using optical radiations (UV, visible, IR)",,Australia,"150,720",,"1,114",,"151,834",,Final,,,
202206,9027300000,"Spectrometers, spectrophotometers and spectrographs; using optical radiations (UV, visible, IR)",,Spain,"3,847",,0,,"3,847",,Final,,,
202206,9027300000,"Spectrometers, spectrophotometers and spectrographs; using optical radiations (UV, visible, IR)",,Ghana,"10,000",,0,,"10,000",,Final,,,
202206,9027300000,"Spectrometers, spectrophotometers and spectrographs; using optical radiations (UV, visible, IR)",,Japan,"3,000",,0,,"3,000",,Final,,,
202206,9027300000,"Spectrometers, spectrophotometers and spectrographs; using optical radiations (UV, visible, IR)",,Netherlands,"77,495",,0,,"77,495",,Final,,,
202206,9027300000,"Spectrometers, spectrophotometers and spectrographs; using optical radiations (UV, visible, IR)",,United States of America,"28,986",,0,,"28,986",,Final,,,
202206,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,Australia,0,,"128,535",,"128,535",,Final,,,
202206,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,Cook Islands,0,,"4,992",,"4,992",,Final,,,
202206,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,United Kingdom,"11,343",,"2,115",,"13,458",,Final,,,
202206,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,Hong Kong (Special Administrative Region),"27,549",,0,,"27,549",,Final,,,
202206,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,Mexico,0,,998,,998,,Final,,,
202206,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,Netherlands,0,,"283,880",,"283,880",,Final,,,
202206,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,Oman,0,,"4,998",,"4,998",,Final,,,
202206,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,Sweden,"3,923",,0,,"3,923",,Final,,,
202206,9027500000,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs)",,United States of America,"33,414",,"8,949",,"42,363",,Final,,,
202206,9027810000,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, mass spectrometers",,"China, People's Republic of",0,,"10,714",,"10,714",,Final,,,
202206,9027810000,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, mass spectrometers",,"Korea, Republic of","1,835,765",,0,,"1,835,765",,Final,,,
202206,9027810000,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, mass spectrometers",,New Caledonia,0,,"34,945",,"34,945",,Final,,,
202206,9027810000,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, mass spectrometers",,United States of America,"322,061",,0,,"322,061",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,United Arab Emirates,"34,595",,0,,"34,595",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Argentina,"40,177",,0,,"40,177",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Austria,"6,461",,"1,857",,"8,318",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Australia,"308,253",,"111,266",,"419,519",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Bulgaria,"17,445",,0,,"17,445",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Canada,"17,361",,"13,963",,"31,324",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Switzerland,178,,0,,178,,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,"China, People's Republic of","16,397",,0,,"16,397",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Germany,"14,205",,"4,170",,"18,375",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Spain,"56,003",,"7,402",,"63,405",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Fiji,514,,"1,317",,"1,831",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,France,"46,936",,0,,"46,936",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,United Kingdom,"85,194",,948,,"86,142",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Hong Kong (Special Administrative Region),"16,262",,0,,"16,262",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Honduras,"1,534",,0,,"1,534",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Indonesia,"6,976",,0,,"6,976",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Ireland,"5,169",,0,,"5,169",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Israel,"11,957",,"2,527",,"14,484",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Italy,"39,262",,0,,"39,262",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Japan,"4,400",,0,,"4,400",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,"Korea, Republic of","14,429",,0,,"14,429",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Liberia,"26,592",,0,,"26,592",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Mexico,"80,941",,0,,"80,941",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Malaysia,"25,734",,322,,"26,056",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Nigeria,"7,731",,0,,"7,731",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Netherlands,"157,843",,124,,"157,967",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Norway,"60,057",,0,,"60,057",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,French Polynesia,0,,599,,599,,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Papua New Guinea,0,,"12,328",,"12,328",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Poland,"7,111",,"1,017",,"8,128",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Saudi Arabia,0,,560,,560,,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Solomon Islands,625,,0,,625,,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Singapore,"25,435",,0,,"25,435",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Thailand,"21,923",,"17,544",,"39,467",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Tonga,"2,973",,0,,"2,973",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Taiwan,"4,927",,0,,"4,927",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,United States of America,"1,073,661",,"27,154",,"1,100,815",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Uruguay,"28,157",,0,,"28,157",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,Samoa,482,,"5,449",,"5,931",,Final,,,
202206,9027890020,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",,South Africa,"21,585",,0,,"21,585",,Final,,,
202206,9027900001,Microtomes,NMB,Fiji,0,0,"2,313",4,"2,313",4,Final,,,
202206,9027900001,Microtomes,NMB,New Caledonia,0,0,"5,484",6,"5,484",6,Final,,,
202206,9027900009,Microtomes; parts and accessories,,Australia,"30,466",,"96,465",,"126,931",,Final,,,
