Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201910,302899013,"Fish; fresh or chilled, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"85,643","4,824",0,0,"85,643","4,824",Final,,,,
201910,302899021,"Fish; fresh or chilled, John Dory, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"14,895","1,349",0,0,"14,895","1,349",Final,,,,
201910,302899079,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"430,078","46,605",0,0,"430,078","46,605",Final,,,,
201910,302910010,"Fish; fresh or chilled, livers and roes of salmonidae",KGM,495,3,0,0,495,3,Final,,,,
201910,302910019,"Fish; fresh or chilled, livers, roes and milt, n.e.c. in item 0302.91",KGM,128,14,0,0,128,14,Final,,,,
201910,302990000,"Fish; fresh or chilled, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,15,5,0,0,15,5,Final,,,,
201910,303120010,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), whole",KGM,431,20,0,0,431,20,Final,,,,
201910,303120015,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), headed and gutted",KGM,"8,074",326,0,0,"8,074",326,Final,,,,
201910,303120029,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, meat of 0304, and edible fish offal of 0303.9, other than whole or headed and gutted",KGM,"68,803","14,622",0,0,"68,803","14,622",Final,,,,
201910,303390002,"Fish; frozen, flounder, whole",KGM,"18,006","2,110",0,0,"18,006","2,110",Final,,,,
201910,303390012,"Fish; frozen, lemon sole, whole",KGM,"6,100",730,0,0,"6,100",730,Final,,,,
201910,303390021,"Fish; frozen, New Zealand sole, whole",KGM,"92,567","13,020",0,0,"92,567","13,020",Final,,,,
201910,303390028,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, whole",KGM,"53,146","7,290",0,0,"53,146","7,290",Final,,,,
201910,303390031,"Fish; frozen, flounder, headed and gutted",KGM,355,10,0,0,355,10,Final,,,,
201910,303390051,"Fish; frozen, New Zealand sole, headed and gutted",KGM,"6,147","1,270",0,0,"6,147","1,270",Final,,,,
201910,303390072,"Fish; frozen, lemon sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,198,50,0,0,198,50,Final,,,,
201910,303390082,"Fish; frozen, New Zealand sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"3,265",480,0,0,"3,265",480,Final,,,,
201910,303530010,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), whole",KGM,"1,610",575,0,0,"1,610",575,Final,,,,
201910,303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"1,437,730","863,049",0,0,"1,437,730","863,049",Final,,,,
201910,303540019,"Fish; frozen, blue mackerel (Scomber australasicus), headed and gutted",KGM,79,20,0,0,79,20,Final,,,,
201910,303540031,"Fish; frozen, blue mackerel (Scomber australasicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"170,932","67,532",0,0,"170,932","67,532",Final,,,,
201910,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"1,584,269","1,008,303",0,0,"1,584,269","1,008,303",Final,,,,
201910,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"1,118,202","314,440",0,0,"1,118,202","314,440",Final,,,,
201910,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,081,004","339,950",0,0,"1,081,004","339,950",Final,,,,
201910,303570015,"Fish; frozen, swordfish (Xiphias gladius), headed and gutted",KGM,"3,000",400,0,0,"3,000",400,Final,,,,
201910,303660015,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"403,696","62,885",0,0,"403,696","62,885",Final,,,,
201910,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,011,792","162,537",0,0,"1,011,792","162,537",Final,,,,
201910,303680010,"Fish; frozen, southern blue whitings (Micromesistius australis), whole",KGM,"90,865","77,360",0,0,"90,865","77,360",Final,,,,
201910,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"6,611,788","2,889,260",0,0,"6,611,788","2,889,260",Final,,,,
201910,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"3,763,406","1,612,501",0,0,"3,763,406","1,612,501",Final,,,,
201910,303690015,"Fish; frozen, n.e.c. in item no. 0303.6, whole",KGM,"4,767","1,018",0,0,"4,767","1,018",Final,,,,
201910,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"5,131,169","1,094,210",0,0,"5,131,169","1,094,210",Final,,,,
201910,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"24,377","6,772",0,0,"24,377","6,772",Final,,,,
201910,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"5,634,683","1,373,467",0,0,"5,634,683","1,373,467",Final,,,,
201910,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"82,511","21,520",0,0,"82,511","21,520",Final,,,,
201910,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"25,239","9,433",0,0,"25,239","9,433",Final,,,,
201910,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"159,130","36,379",0,0,"159,130","36,379",Final,,,,
201910,303830017,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), headed and gutted",KGM,8,31,0,0,8,31,Final,,,,
201910,303891010,"Fish; frozen, alfonsino, whole",KGM,"3,866",575,0,0,"3,866",575,Final,,,,
201910,303891013,"Fish; frozen, barracouta, whole",KGM,"10,147","7,645",0,0,"10,147","7,645",Final,,,,
201910,303891031,"Fish; frozen, kahawai, whole",KGM,"627,028","353,970",0,0,"627,028","353,970",Final,,,,
201910,303891043,"Fish; frozen, whole",KGM,"2,365,749","239,724",0,0,"2,365,749","239,724",Final,,,,
201910,303891051,"Fish; frozen, sea perch, whole",KGM,"83,542","27,905",0,0,"83,542","27,905",Final,,,,
201910,303891053,"Fish; frozen, snapper, whole",KGM,"21,062","2,240",0,0,"21,062","2,240",Final,,,,
201910,303891057,"Fish; frozen, trevally, whole",KGM,"72,929","18,610",0,0,"72,929","18,610",Final,,,,
201910,303891059,"Fish; frozen, warehou, blue, whole",KGM,"186,017","48,000",0,0,"186,017","48,000",Final,,,,
201910,303891061,"Fish; frozen, warehou, silver, whole",KGM,"204,661","36,576",0,0,"204,661","36,576",Final,,,,
201910,303891065,"Fish; frozen, whitebait, whole",KGM,"11,350",120,0,0,"11,350",120,Final,,,,
201910,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,390,41,0,0,390,41,Final,,,,
201910,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"1,454,339","680,833",0,0,"1,454,339","680,833",Final,,,,
201910,303892017,"Fish; frozen, blue cod, headed and gutted",KGM,"15,895","2,720",0,0,"15,895","2,720",Final,,,,
201910,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"83,569","32,916",0,0,"83,569","32,916",Final,,,,
201910,303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"19,300","8,002",0,0,"19,300","8,002",Final,,,,
201910,303892025,"Fish; frozen, gurnard, headed and gutted",KGM,"1,015",220,0,0,"1,015",220,Final,,,,
201910,303892035,"Fish; frozen, ling, headed and gutted",KGM,"1,673,379","225,448",0,0,"1,673,379","225,448",Final,,,,
201910,303892039,"Fish; frozen, monkfish, headed and gutted",KGM,"43,885","13,320",0,0,"43,885","13,320",Final,,,,
201910,303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"57,744","25,000",0,0,"57,744","25,000",Final,,,,
201910,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"222,888","54,890",0,0,"222,888","54,890",Final,,,,
201910,303892053,"Fish; frozen, snapper, headed and gutted",KGM,"44,842","8,448",0,0,"44,842","8,448",Final,,,,
201910,303892055,"Fish; frozen, tarakihi, headed and gutted",KGM,"2,239",464,0,0,"2,239",464,Final,,,,
201910,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"291,099","58,130",0,0,"291,099","58,130",Final,,,,
201910,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"15,856","1,831",0,0,"15,856","1,831",Final,,,,
201910,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"2,746","1,080",0,0,"2,746","1,080",Final,,,,
201910,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"457,338","45,950",0,0,"457,338","45,950",Final,,,,
201910,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"13,808","31,580",0,0,"13,808","31,580",Final,,,,
201910,303899020,"Fish; frozen, cardinal fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,097","1,512",0,0,"7,097","1,512",Final,,,,
201910,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"119,830","49,656",0,0,"119,830","49,656",Final,,,,
201910,303899027,"Fish; frozen, ghost shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"11,309","3,720",0,0,"11,309","3,720",Final,,,,
201910,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"609,432","71,955",0,0,"609,432","71,955",Final,,,,
201910,303899040,"Fish; frozen, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"56,517","15,655",0,0,"56,517","15,655",Final,,,,
201910,303899044,"Fish; frozen, orange roughy, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"271,127","12,250",0,0,"271,127","12,250",Final,,,,
201910,303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"27,507","13,392",0,0,"27,507","13,392",Final,,,,
201910,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"38,366","6,462",0,0,"38,366","6,462",Final,,,,
201910,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"324,085","56,660",0,0,"324,085","56,660",Final,,,,
201910,303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"106,879","10,577",0,0,"106,879","10,577",Final,,,,
201910,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"169,816","37,473",0,0,"169,816","37,473",Final,,,,
201910,303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"3,606,851","582,500",0,0,"3,606,851","582,500",Final,,,,
201910,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"404,727","214,583",0,0,"404,727","214,583",Final,,,,
201910,304310000,"Fish fillets; fresh or chilled, tilapias (Oreochromis spp.)",KGM,"3,062",133,0,0,"3,062",133,Final,,,,
201910,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"358,037","10,256",0,0,"358,037","10,256",Final,,,,
201910,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,"2,475",350,0,0,"2,475",350,Final,,,,
201910,304430019,"Fish fillets; fresh or chilled, New Zealand sole",KGM,"1,921",90,0,0,"1,921",90,Final,,,,
201910,304430029,"Fish fillets; fresh or chilled, flat fish n.e.c. in item no. 0304.43",KGM,"3,003",346,0,0,"3,003",346,Final,,,,
201910,304440010,"Fish fillets; fresh or chilled, hake",KGM,581,50,0,0,581,50,Final,,,,
201910,304470017,"Fish fillets; fresh or chilled, spotted dogfish (Rig)",KGM,"1,966",271,0,0,"1,966",271,Final,,,,
201910,304470019,"Fish fillets; fresh or chilled, other dogfish and sharks n.e.c. in 0304.47",KGM,"4,801",667,0,0,"4,801",667,Final,,,,
201910,304490013,"Fish fillets; fresh or chilled, bluenose",KGM,612,26,0,0,612,26,Final,,,,
201910,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,"11,567",998,0,0,"11,567",998,Final,,,,
201910,304490027,"Fish fillets; fresh or chilled, groper",KGM,157,5,0,0,157,5,Final,,,,
201910,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"238,860","12,922",0,0,"238,860","12,922",Final,,,,
201910,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"166,652","6,121",0,0,"166,652","6,121",Final,,,,
201910,304490041,"Fish fillets; fresh or chilled, ling",KGM,"346,574","41,955",0,0,"346,574","41,955",Final,,,,
201910,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"151,274","9,997",0,0,"151,274","9,997",Final,,,,
201910,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"3,009",141,0,0,"3,009",141,Final,,,,
201910,304490051,"Fish fillets; fresh or chilled, oreo dory, black",KGM,"2,312",182,0,0,"2,312",182,Final,,,,
201910,304490053,"Fish fillets; fresh or chilled, oreo dory, smooth",KGM,"2,270",173,0,0,"2,270",173,Final,,,,
201910,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"69,713","3,059",0,0,"69,713","3,059",Final,,,,
201910,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"48,114","2,995",0,0,"48,114","2,995",Final,,,,
201910,304490071,"Fish fillets; fresh or chilled, warehou, blue",KGM,500,40,0,0,500,40,Final,,,,
201910,304490077,"Fish fillets; fresh or chilled, yellowtail kingfish",KGM,762,35,0,0,762,35,Final,,,,
201910,304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"68,428","3,877",0,0,"68,428","3,877",Final,,,,
201910,304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,333,18,0,0,333,18,Final,,,,
201910,304590027,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, groper",KGM,263,4,0,0,263,4,Final,,,,
201910,304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"558,011","21,890",0,0,"558,011","21,890",Final,,,,
201910,304590045,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, monkfish",KGM,"2,230",150,0,0,"2,230",150,Final,,,,
201910,304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,"2,191",300,0,0,"2,191",300,Final,,,,
201910,304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,"9,507","1,633",0,0,"9,507","1,633",Final,,,,
201910,304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"275,999","29,643",0,0,"275,999","29,643",Final,,,,
201910,304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"2,350,088","400,033",0,0,"2,350,088","400,033",Final,,,,
201910,304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"11,268,021","1,419,677",0,0,"11,268,021","1,419,677",Final,,,,
201910,304790029,"Fish fillets; frozen, red cod, other than in blocks",KGM,"2,482",396,0,0,"2,482",396,Final,,,,
201910,304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"1,937,987","65,492",0,0,"1,937,987","65,492",Final,,,,
201910,304840000,"Fish fillets; frozen, swordfish (Xiphias gladius)",KGM,"2,800",109,0,0,"2,800",109,Final,,,,
201910,304880017,"Fish fillets; frozen, school shark",KGM,"243,323","22,170",0,0,"243,323","22,170",Final,,,,
201910,304880021,"Fish fillets; frozen, skate",KGM,"3,050",500,0,0,"3,050",500,Final,,,,
201910,304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"152,683","10,080",0,0,"152,683","10,080",Final,,,,
201910,304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"12,635",815,0,0,"12,635",815,Final,,,,
201910,304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"104,079","31,400",0,0,"104,079","31,400",Final,,,,
