Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202212,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,0,0,"56,180",1,"56,180",1,Provisional,,,,
202212,7007111900,"Glass; safety glass, toughened (tempered), for incorporation in aircraft, spacecraft or vessels",MTK,"4,858",2,0,0,"4,858",2,Provisional,,,,
202212,7007190000,"Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",MTK,"56,781",904,617,5,"57,398",909,Provisional,,,,
202212,7007210901,"Glass; safety glass, laminated, for incorporation in motor vehicles, other than as may be determined by the minister",NMB,"34,071",36,120,2,"34,191",38,Provisional,,,,
202212,7007290000,"Glass; safety glass, laminated, (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",MTK,"5,975",2,0,0,"5,975",2,Provisional,,,,
202212,7009100200,"Glass mirrors; rear-view mirrors, exterior type, for use in assembly of motor vehicles of 8703 and other vehicles of 8704, (of a g.v.w. not exceeding 3,500kg), as may be determined by the minister",,0,,144,,144,,Provisional,,,,
202212,7009100900,"Glass mirrors; rear-view mirrors for vehicles, exterior type, other than as may be determined by the minister",,174,,804,,978,,Provisional,,,,
202212,7009920000,"Glass mirrors; framed, excluding rear-view mirrors for vehicles",,"87,372",,"5,774",,"93,146",,Provisional,,,,
202212,7010200000,"Glass; stoppers, lids and other closures",CEN,960,2,0,0,960,2,Provisional,,,,
202212,7010901100,"Glass; preserving jars, of a kind used for the conveyance or packing of goods, of a capacity exceeding 1 litre (1000 ml)",,46,,0,,46,,Provisional,,,,
202212,7010901800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), of a kind used for the conveyance or packing of goods, of a capacity exceeding 1 litre (1000 ml )",CEN,"14,283",140,"3,535",30,"17,818",171,Provisional,,,,
202212,7010902500,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity exceeding 0.33 litre (330 ml), but less than 500ml",CEN,"2,938",4,"5,106",255,"8,044",259,Provisional,,,,
202212,7010902800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity 500ml or more but not exceeding 1 litre (1000 ml)",CEN,18,0,"1,447",1,"1,465",2,Provisional,,,,
202212,7010903519,"Glass; carboys, bottles, flasks, jars, pots and other containers of glass, (not ampoules, preserving jars or phials), used for the conveyance or packing of goods, of a capacity exceeding 150 ml but less than 200ml",CEN,"3,250",200,30,0,"3,280",200,Provisional,,,,
202212,7010903719,"Glass; carboys, bottles, flasks, jars, pots and other glass containers (not phials, ampoules or preserving jars), used for the conveyance or packing of goods, of capacity 200ml or more but not exceeding 250ml",CEN,"17,263",616,0,0,"17,263",616,Provisional,,,,
202212,7010903800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 330 ml",CEN,"5,179",185,0,0,"5,179",185,Provisional,,,,
202212,7010904919,"Glass; carboys, bottles, flasks, jars, pots and other containers of glass (not ampoules, preserving jars or phials), used for the conveyance or packing of goods, of a capacity not exceeding 0.15l (150 ml)",CEN,"4,254",78,"13,402",465,"17,656",543,Provisional,,,,
202212,7011100000,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, for electric lighting",,"3,254",,0,,"3,254",,Provisional,,,,
202212,7013100902,"Glassware; glass-ceramics, stemmed ware",CEN,0,0,"3,077",2,"3,077",2,Provisional,,,,
202212,7013100911,"Glassware; glass-ceramics, bowls",CEN,200,1,0,0,200,1,Provisional,,,,
202212,7013100925,"Glassware; glass-ceramics, mugs",CEN,21,0,529,1,550,1,Provisional,,,,
202212,7013100931,"Glassware; glass-ceramics, storage jars",CEN,0,0,99,0,99,0,Provisional,,,,
202212,7013100941,"Glassware; glass-ceramics, vases",CEN,"1,486",0,66,2,"1,552",2,Provisional,,,,
202212,7013220000,"Stemware drinking glasses, of lead crystal",CEN,35,0,0,0,35,0,Provisional,,,,
202212,7013280019,"Stemware drinking glasses, (not glass-ceramics), stemmed ware, n.e.c. in item no. 7013.2",CEN,778,1,"1,270",3,"2,048",4,Provisional,,,,
202212,7013370017,"Glassware; drinking glasses, (not lead crystal or glass-ceramics), tumblers, n.e.c. in item no. 7013.3",CEN,"1,230",0,"5,982",33,"7,212",33,Provisional,,,,
202212,7013370019,"Glassware; drinking glasses, (not of lead crystal or glass-ceramics), n.e.c. in item no. 7013.3, (other than tumblers and stemmed ware)",CEN,"5,482",27,"43,321","3,042","48,803","3,069",Provisional,,,,
202212,7013410019,"Glassware; for table or kitchen use, (other than drinking glasses, bowls, carafes and decanters), of lead crystal",CEN,"1,745",0,0,0,"1,745",0,Provisional,,,,
202212,7013420019,"Glassware; with linear co-efficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, coffeemakers, for table or kitchen use, (not of glass-ceramics or lead crystal)",CEN,76,0,0,0,76,0,Provisional,,,,
202212,7013420027,"Glassware; with linear co-efficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, mugs, for table or kitchen use, (not of glass-ceramics or lead crystal)",CEN,0,0,308,1,308,1,Provisional,,,,
202212,7013420029,"Glassware; with linear co-efficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, for table or kitchen use, n.e.c. in item no. 7013.42, (not of glass-ceramics or lead crystal)",CEN,0,0,182,0,182,0,Provisional,,,,
202212,7013490119,"Glassware; cups, saucers and plates, whether or not in sets, for table or kitchen use, (not of glass ceramics or lead crystal), n.e.c. in item no. 7013.4",CEN,"1,318",5,0,0,"1,318",5,Provisional,,,,
202212,7013490923,"Glassware; carafes and decanters, for table or kitchen use, (not of lead crystal or glass-ceramics), n.e.c. in item no. 7013.4",CEN,0,0,201,0,201,0,Provisional,,,,
202212,7013490939,"Glassware; for table or kitchen use, (not of lead crystal or glass-ceramics), n.e.c. in item no. 7013.4",CEN,0,0,832,5,832,5,Provisional,,,,
202212,7013910009,"Glassware; n.e.c. in heading no. 7013, of lead crystal, excluding vases",CEN,"3,571",2,0,0,"3,571",2,Provisional,,,,
202212,7013990011,"Glassware; vases (not lead crystal), containing 14.9% or more but less than 24% by weight of lead monoxide",CEN,752,0,"1,793",0,"2,545",0,Provisional,,,,
202212,7013990029,Glassware; n.e.c. in heading no. 7013,CEN,"5,218",0,"17,021",178,"22,239",178,Provisional,,,,
202212,7016900900,"Paving blocks, slabs, bricks etc; of pressed or moulded glass, wired or not, used for building or construction; multicellular or foam glass in blocks, panels, plates, shells or similar forms",,"9,106",,"22,695",,"31,801",,Provisional,,,,
202212,7017200000,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, having a linear co-efficient of expansion not over 5 x 10 (to the minus 6), (or 0.000005) per Kelvin with a temperature of 0-300 degrees C",,"59,122",,41,,"59,163",,Provisional,,,,
202212,7017900000,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, of glass n.e.c. in heading no. 7017",,"10,374",,"31,486",,"41,860",,Provisional,,,,
202212,7019190900,Glass fibres; glass wool and threads n.e.c. in item no. 7019.19,,"31,016",,0,,"31,016",,Provisional,,,,
202212,7019611000,"Glass fibres; mechanically bonded fabrics and closed woven fabrics of rovings, carpet joining tape",MTK,0,0,"32,845","5,953","32,845","5,953",Provisional,,,,
202212,7019613000,"Glass fibres; mechanically bonded fabrics and closed woven fabrics of rovings, narrow woven fabrics (as in note 5, chapter 58, customs tariff) and narrow woven fabrics (bolduc) consisting of warp without weft assembled by means of an adhesive",,"1,957",,0,,"1,957",,Provisional,,,,
202212,7019800000,Glass fibres; glass wool and articles thereof,,"111,387",,0,,"111,387",,Provisional,,,,
202212,7019901719,"Glass fibres; n.e.c. in heading no. 7019, (other than carpet joining tape and knitted or crocheted fabrics, not elastic or rubberised)",MTK,"23,054","78,194",74,0,"23,128","78,195",Provisional,,,,
202212,7019902910,Glass fibres; fabrics n.e.c. in heading no. 7019,,"1,676,969",,0,,"1,676,969",,Provisional,,,,
202212,7020001900,Glass; articles of glass n.e.c. in heading no. 7020,,"21,241",,"7,956",,"29,197",,Provisional,,,,
202212,7101109000,"Pearls; natural, whether or not worked (but not strung, mounted or set), ungraded and temporarily strung for the convenience of transport",,"3,040",,0,,"3,040",,Provisional,,,,
202212,7102310000,"Diamonds; non-industrial, unworked or simply sawn, cleaved or bruted, but not mounted or set",,0,,"38,353",,"38,353",,Provisional,,,,
202212,7102390000,"Diamonds; non-industrial, (other than unworked or simply sawn, cleaved or bruted), but not mounted or set",,"14,582",,"217,217",,"231,799",,Provisional,,,,
202212,7103990900,"Stones; precious (other than diamonds) and semi-precious stones, n.e.c. in heading no. 7103, worked (other than simply sawn or roughly shaped), but not strung, mounted or set",,"5,294",,"1,555,076",,"1,560,370",,Provisional,,,,
202212,7104990000,"Stones; synthetic or reconstructed precious or semi-precious n.e.c. in heading 7104, worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semi-precious stones, temporarily strung for convenience of transport",,"16,248",,0,,"16,248",,Provisional,,,,
202212,7106910001,"Metals; silver, unwrought, (but not powder), being silver of a fineness of not less than 99.9%",GRM,0,0,"314,514","25,347","314,514","25,347",Provisional,,,,
202212,7106920019,"Metals; silver, semi-manufactured, being silver of a fineness of less than 99.9%, bars and rods, strip and wire, other than welding",KGM,0,0,"54,003",450,"54,003",450,Provisional,,,,
202212,7106920029,"Metals; silver, semi-manufactured, being silver of a fineness of less than 99.9%, (other than foil, leaf, plate and sheet)",GRM,"8,473","6,228",0,0,"8,473","6,228",Provisional,,,,
202212,7108120001,"Metals; gold, non-monetary, unwrought (but not powder), being gold of a fineness of not less than 99.5%",GRM,"423,405","5,000","2,004,791","22,297","2,428,196","27,297",Provisional,,,,
202212,7108120009,"Metals; gold, non-monetary, unwrought (but not powder), being gold of a fineness of less than 99.5%",GRM,"56,605,160","964,450",0,0,"56,605,160","964,450",Provisional,,,,
202212,7108130039,"Metals; gold, non-monetary, semi-manufactured (in forms other than tubes, pipes, hollow bars, gold leaf and foil), being gold of a fineness of less than 99.5%",GRM,"60,698","1,222","2,149",23,"62,847","1,245",Provisional,,,,
202212,7110190019,"Metals; platinum, semi-manufactured, (in forms other than bars, rods, foil, leaf, plate, sheet, strip and wire), being platinum of a fineness of less than 99%",GRM,"120,572","2,561","2,422",29,"122,994","2,590",Provisional,,,,
202212,7112920000,"Waste and scrap of precious metals; of platinum, including metal clad with platinum but excluding sweepings containing other precious metals",,"4,646,385",,0,,"4,646,385",,Provisional,,,,
202212,7112990000,"Waste and scrap of precious metals; waste and scrap of precious metals including metal clad with precious metals, other than that of gold and platinum and excluding ash which contains precious metal or precious metal compounds",,"92,201",,0,,"92,201",,Provisional,,,,
202212,7113110909,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof, n.e.c. in item no. 7113.11.01, not incorporating jade",,"134,568",,"61,994",,"196,562",,Provisional,,,,
202212,7113190909,"Jewellery; of precious metal (excluding silver) whether or not plated or clad with precious metal, and parts thereof, n.e.c. in item no. 7113.19.01, not incorporating jade",,"3,775,713",,"8,195,002",,"11,970,715",,Provisional,,,,
202212,7113200909,"Jewellery; of base metal clad with precious metal, n.e.c. in item no. 7113.20.01, not incorporating jade",,235,,0,,235,,Provisional,,,,
202212,7114110900,"Silversmiths' wares; of silver, whether or not plated or clad with other precious metal, n.e.c. in item no. 7114.11.01",,0,,"20,359",,"20,359",,Provisional,,,,
202212,7114190109,"Goldsmiths' wares; of precious metal (excluding silver) (plated or clad with precious metal jewellery or not), cigar and cigarette boxes, of or incorporating pearls, precious or semiprecious natural, synthetic or reconstructed stones, not greenstone",,"15,088",,0,,"15,088",,Provisional,,,,
202212,7114190900,"Goldsmiths' wares; of precious metal (excluding silver) whether or not plated or clad with precious metal, n.e.c. in item no. 7114.19.01",,"836,911",,0,,"836,911",,Provisional,,,,
202212,7114200900,"Goldsmiths' and silversmiths' wares; of base metal clad with precious metal, n.e.c. in item no. 7114.20.01",,0,,"1,078",,"1,078",,Provisional,,,,
202212,7115900909,"Metal; precious or metal clad with precious metal, articles n.e.c. in heading no. 7115",,0,,"104,821",,"104,821",,Provisional,,,,
202212,7116100000,Pearls; articles of natural or cultured pearls,,221,,0,,221,,Provisional,,,,
202212,7116202901,"Stones; precious or semi-precious stones, (natural, synthetic or reconstructed), n.e.c. in item no. 7116.20, incorporating jade",,"9,079",,0,,"9,079",,Provisional,,,,
202212,7116202909,"Stones; precious or semi-precious stones, (natural, synthetic or reconstructed), n.e.c. in item no. 7116.20, not incorporating jade",,822,,"6,582",,"7,404",,Provisional,,,,
202212,7117110000,"Jewellery; imitation, cuff links and studs, of base metal, whether or not plated with precious metal",,0,,"1,395",,"1,395",,Provisional,,,,
202212,7117190001,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal, in a form suitable for sale without further processing",,"25,834",,"108,828",,"134,662",,Provisional,,,,
202212,7117190009,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal, not in a form suitable for sale without further processing",,"113,587",,"10,650",,"124,237",,Provisional,,,,
202212,7117901901,"Jewellery; imitation, (excluding cuff links and studs) of other than base metal, whether or not plated with precious metal, in a form suitable for sale without further processing",,0,,"32,168",,"32,168",,Provisional,,,,
202212,7117901909,"Jewellery; imitation, (excluding cuff links and studs) of other than base metal, whether or not plated with precious metal, not in a form suitable for sale without further processing",,525,,846,,"1,371",,Provisional,,,,
202212,7118100000,"Coin (other than gold coin), not being legal tender",,95,,"6,494",,"6,589",,Provisional,,,,
202212,7118900001,Coin; gold coin being fine metal of a fineness not less than 99.5%,,"185,251",,"1,488,557",,"1,673,808",,Provisional,,,,
202212,7118900029,"Coin; not being legal tender in New Zealand, other than gold coin",,"22,467",,"476,834",,"499,301",,Provisional,,,,
202212,7204210000,Ferrous waste and scrap; of stainless steel,TNE,"2,511,382","1,747","117,569",36,"2,628,951","1,783",Provisional,,,,
202212,7204290000,Ferrous waste and scrap; of alloy steel (excluding stainless),TNE,"1,342,023","3,149","92,238",206,"1,434,261","3,355",Provisional,,,,
202212,7204300000,Ferrous waste and scrap; of tinned iron or steel,TNE,"360,306",738,0,0,"360,306",738,Provisional,,,,
202212,7204490000,Ferrous waste and scrap; n.e.c. in heading no. 7204,TNE,"9,852,694","15,715",0,0,"9,852,694","15,715",Provisional,,,,
202212,7204500001,"Ferrous products; remelting scrap ingots, of ferro-alloy",KGM,"292,619","486,142",0,0,"292,619","486,142",Provisional,,,,
202212,7205100000,"Iron or steel, pig iron, spiegeleisen; granules thereof",KGM,"4,788","2,000",0,0,"4,788","2,000",Provisional,,,,
202212,7207110019,"Iron or non-alloy steel; blooms and billets, 120mm or more, of rectangular (square) cross-section, width measuring less than twice the thickness, weight less than 0.25% of carbon",KGM,"2,284,405","1,625,200",0,0,"2,284,405","1,625,200",Provisional,,,,
202212,7208100019,"Iron or non-alloy steel; in coils, flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief, of a thickness of less than 3mm",KGM,"74,423","43,040",0,0,"74,423","43,040",Provisional,,,,
202212,7208515000,"Iron or non-alloy steel; (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness exceeding 10mm, n.e.c. in item no. 7208.51.10.00, of a width exceeding 1.95m",KGM,0,0,"1,955","3,015","1,955","3,015",Provisional,,,,
202212,7209150000,"Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more",KGM,"6,260",896,477,20,"6,737",916,Provisional,,,,
202212,7209160000,"Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm",KGM,"567,095","1,074,440",0,0,"567,095","1,074,440",Provisional,,,,
202212,7209180000,"Iron or non-alloy steel; in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm",KGM,"1,214,616","1,034,770",0,0,"1,214,616","1,034,770",Provisional,,,,
202212,7210410000,"Iron or non-alloy steel; flat-rolled, width 600mm or more, corrugated, plated or coated with zinc (not electrolytically)",KGM,"1,327,086","486,753",0,0,"1,327,086","486,753",Provisional,,,,
202212,7210491131,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated/worked; coiled; plated or coated (not electrolytically) with 50-80% zinc by weight, alloyed with aluminium, over 1.9mm but under 3.0mm thick; n.e.c in item 7210.49.11",KGM,"59,408","31,526",0,0,"59,408","31,526",Provisional,,,,
202212,7210491139,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated (not electrolytically) with 50-80% zinc by weight, alloyed with aluminium, at least 4.75mm thick; n.e.c in item 7210.49.11",KGM,"470,842","651,297",0,0,"470,842","651,297",Provisional,,,,
202212,7210493113,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated (not electrolytically) with 50-80% zinc by weight, alloyed with aluminium, at least 0.4mm but under 0.5mm thick; not further clad/plated/coated",KGM,"1,542,849","2,303,952",0,0,"1,542,849","2,303,952",Provisional,,,,
202212,7210493115,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated (not electrolytically) with 50-80% zinc by weight, alloyed with aluminium, at least 0.5mm but under 0.7mm thick; not further clad/plated/coated",KGM,"200,094","78,025",0,0,"200,094","78,025",Provisional,,,,
202212,7210493123,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated (not electrolytically) with 50-80% zinc by weight, alloyed with aluminium, at least 1.0mm but under 1.6mm thick; not further clad/plated/coated",KGM,"19,220","10,358",0,0,"19,220","10,358",Provisional,,,,
202212,7210493131,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated/coated (not electrolytically) with over 80% zinc by weight, alloyed with aluminium, at least 0.4mm but under 0.5mm thick; not further clad/plated/coated",KGM,"3,294,846","3,423,548",0,0,"3,294,846","3,423,548",Provisional,,,,
202212,7210493137,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated/coated (not electrolytically) with over 80% zinc by weight, alloyed with aluminium, at least 1.0mm but under 1.6mm thick; not further clad/plated/coated",KGM,"25,371","10,340",0,0,"25,371","10,340",Provisional,,,,
202212,7210493141,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated/coated (not electrolytically) with over 80% zinc by weight, alloyed with aluminium, at least 1.6mm & not over 1.9mm thick; not further clad/plated/coated",KGM,"47,660","18,935",0,0,"47,660","18,935",Provisional,,,,
202212,7210493157,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated with zinc (not electrolytically), (painted, lacquered or similarly coated), at least 0.4mm but under 0.5mm thick",KGM,"273,088","80,675",0,0,"273,088","80,675",Provisional,,,,
202212,7210493159,"Iron or non-alloy steel; flat-rolled, width 600mm or more, not corrugated or worked; coiled; plated or coated with zinc (not electrolytically), (painted, lacquered or similarly coated), at least 0.5mm but under 0.7mm thick",KGM,"689,403","175,081",0,0,"689,403","175,081",Provisional,,,,
202212,7211149009,"Iron or non-alloy steel; flat-rolled, hot-rolled, of a width less than 153mm, 4.75mm thick or more, not coiled, excluding those of item no. 7211.13",KGM,"87,300","23,264",0,0,"87,300","23,264",Provisional,,,,
202212,7212300123,"Iron or non-alloy steel; flat-rolled, width not over 500mm, not worked but coiled, plated or coated (not electrolytically) with over 80% zinc by weight, alloyed with aluminium, at least 0.5mm but under 0.7mm thick, (not further clad, plated or coated)",KGM,"78,857","109,080",0,0,"78,857","109,080",Provisional,,,,
202212,7212300140,"Iron or non-alloy steel; flat-rolled, width not over 500mm, not worked but coiled, plated or coated (not electrolytically) with under 50% zinc by weight, alloyed with aluminium, at least 1.9mm but under 3.0mm thick, (not further clad, plated or coated)",KGM,"117,441","45,285",0,0,"117,441","45,285",Provisional,,,,
202212,7212400909,"Iron or non-alloy steel; flat-rolled, painted, varnished or coated with plastics, coiled, (not worked), width not exceeding 500mm, 1.6mm or less thick",KGM,"3,565",16,0,0,"3,565",16,Provisional,,,,
202212,7213109009,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, with deformations produced during the rolling process, n.e.c. in item no. 7213.10.10, of a circular cross-section measuring 14mm or more in diameter",KGM,573,20,0,0,573,20,Provisional,,,,
202212,7214209001,"Iron or non-alloy steel; bars and rods, hot-(rolled/drawn/extruded), with deformations produced during the rolling process or twisted after rolling, n.e.c. in item no. 7214.20.10, of circular cross-section measuring less than 14mm in diameter",KGM,"83,779","21,337",0,0,"83,779","21,337",Provisional,,,,
202212,7214910019,"Iron or non-alloy steel; bars and rods, hot-(rolled/drawn/extruded), n.e.c. in heading no. 7214, of rectangular (not square) cross-section, containing by weight 0.25% or more but less than 0.6% of carbon",KGM,0,0,987,200,987,200,Provisional,,,,
202212,7215502021,"Iron or non-alloy steel; bars and rods, n.e.c. in chapter 72, cold-formed or cold-finished, (not free-cutting), weight less than 0.25% of carbon, straightened wire, welding, of circular cross-section, exceeding 13mm in diameter",KGM,"1,432","5,455",0,0,"1,432","5,455",Provisional,,,,
202212,7215900029,"Iron or non-alloy steel; bars and rods, n.e.c. in heading no. 7215 or chapter 72, of cross-section other than in the shape of flattened circles or modified rectangles, not welding",KGM,"7,271",926,0,0,"7,271",926,Provisional,,,,
202212,7216100900,"Iron or non-alloy steel; U, I or H sections, other than U sections 76mm x 38mm x 6.7kg/m, hot-rolled, hot-drawn or extruded",KGM,0,0,"16,368",940,"16,368",940,Provisional,,,,
202212,7216990019,"Iron or non-alloy steel; angles, shapes and sections, n.e.c. in heading no. 7216, of a height of less than 80mm, not worked",KGM,"52,310","1,200",0,0,"52,310","1,200",Provisional,,,,
202212,7217100012,"Iron or non-alloy steel; wire, (not plated or coated), whether or not polished, containing by weight less than 0.25% of carbon, spring wire, 3.55mm or more, but less than 4.5mm in diameter",KGM,506,30,0,0,506,30,Provisional,,,,
202212,7217100016,"Iron or non-alloy steel; wire, (not plated or coated), whether or not polished, containing by weight less than 0.25% of carbon, spring wire, 11.5mm or more in diameter",KGM,"82,045","2,740","19,025",402,"101,070","3,142",Provisional,,,,
202212,7217201014,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight less than 0.25% of carbon, (not fencing wire), less than 1.6mm in diameter",KGM,"1,647",144,0,0,"1,647",144,Provisional,,,,
202212,7217201015,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight less than 0.25% of carbon, (not fencing wire), 1.6mm or more but less than 2.5mm in diameter",KGM,705,131,344,8,"1,049",139,Provisional,,,,
202212,7217201017,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight less than 0.25% of carbon, (not fencing wire), 3.55mm or more but less than 4.5mm in diameter",KGM,0,0,"2,586","1,494","2,586","1,494",Provisional,,,,
202212,7217209009,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight 0.6% or more of carbon, fencing wire, 2.5mm or more but less than 4mm in diameter, coils exceeding 50kg",KGM,"12,202",305,"5,827",25,"18,029",330,Provisional,,,,
202212,7217209016,"Iron or non-alloy steel; wire, plated or coated with zinc, containing by weight 0.6% or more of carbon, (not fencing wire), 2.5mm or more but less than 3.55mm in diameter",KGM,0,0,"15,059",40,"15,059",40,Provisional,,,,
202212,7217900009,"Iron or non-alloy steel; wire, n.e.c. in heading no. 7217, containing by weight less than 0.25% of carbon, less than 1.8mm in any cross-sectional dimension, other than welding",KGM,708,20,0,0,708,20,Provisional,,,,
202212,7217900039,"Iron or non-alloy steel; wire, n.e.c. in heading no. 7217, containing by weight 0.6% or more of carbon, other than pre-stressed wire",KGM,4,1,0,0,4,1,Provisional,,,,
202212,7219240000,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness of less than 3mm",KGM,"9,959","1,123",0,0,"9,959","1,123",Provisional,,,,
202212,7219330009,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, exceeding 1mm but less than 3mm thick, not coiled",KGM,360,38,0,0,360,38,Provisional,,,,
202212,7219340001,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, 0.5mm or more thick but not exceeding 1mm thick, coiled",KGM,0,0,"23,677","2,240","23,677","2,240",Provisional,,,,
202212,7219340009,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, 0.5mm or more thick but not exceeding 1mm thick, not coiled",KGM,0,0,"14,282",800,"14,282",800,Provisional,,,,
202212,7220120019,"Steel, stainless; flat-rolled, width less than 600mm, hot-rolled, of a thickness of less than 4.75mm, (not coiled), less than 153mm in width",KGM,"2,784",424,0,0,"2,784",424,Provisional,,,,
202212,7220900909,"Steel, stainless; flat-rolled, width exceeding 500mm but less than 600mm, n.e.c. in heading no 7220, other than coiled",KGM,"3,800",15,"32,020","1,800","35,820","1,815",Provisional,,,,
202212,7221000019,"Steel, stainless; bars and rods, hot-rolled, in irregularly wound coils, other than of cross-section in the shape of flattened circles or modified rectangles, other than wire rod",KGM,"9,032",780,"7,120",400,"16,152","1,180",Provisional,,,,
202212,7222300002,"Steel, stainless; bars and rods, n.e.c. in heading no. 7222, of cross-section in the shape of flattened circles or modified rectangles, 80mm or more",KGM,"1,237",60,0,0,"1,237",60,Provisional,,,,
202212,7222300019,"Steel, stainless; bars and rods, n.e.c. in heading no. 7222, (other than of cross-section in the shape of flattened circles or modified rectangles), other than welding",KGM,"3,634",320,0,0,"3,634",320,Provisional,,,,
202212,7226990117,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), plated or coated with zinc (other than electrolytically), galvanised or worked, n.e.c. in item no. 7226.99",KGM,0,0,"73,254","25,112","73,254","25,112",Provisional,,,,
202212,7228300019,"Steel, alloy; bars and rods, hot-rolled, hot-drawn or extruded, (other than of cross-section in the shape of flattened circles or modified rectangles), other than wire rod",KGM,"716,028","18,890",0,0,"716,028","18,890",Provisional,,,,
202212,7228600019,"Steel, alloy, bars and rods, n.e.c. in heading no. 7228, (other than of cross-section in the shape of flattened circles or modified rectangles), other than welding",KGM,0,0,660,13,660,13,Provisional,,,,
202212,7229200002,"Steel, alloy; wire, of silico-manganese steel, coated, welding",KGM,440,11,0,0,440,11,Provisional,,,,
202212,7301200000,"Iron or steel; angles, shapes and sections, welded",KGM,"39,371",494,0,0,"39,371",494,Provisional,,,,
202212,7304190019,"Iron or steel (excluding cast iron or stainless steel); seamless, line pipe of a kind used for oil or gas pipelines, of a nominal internal diameter of 100mm or more",KGM,"7,486",680,0,0,"7,486",680,Provisional,,,,
202212,7304410929,"Steel, stainless; seamless, cold-drawn or cold-rolled (cold-reduced), tubes, pipes and hollow profiles n.e.c. in item no. 7304.41, of circular cross-section of a nominal internal diameter of 100mm or more",KGM,"3,518",320,0,0,"3,518",320,Provisional,,,,
202212,7304490921,"Steel, stainless; seamless, (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles n.e.c. in item no. 7304.49, of circular cross-section of a nominal internal diameter less than 100mm",KGM,0,0,88,5,88,5,Provisional,,,,
202212,7304490929,"Steel, stainless; seamless, (excluding cold-drawn or cold-rolled), tubes, pipes and hollow profiles n.e.c. in item no. 7304.49, of circular cross-section of a nominal internal diameter of 100mm of more",KGM,0,0,44,2,44,2,Provisional,,,,
