Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202208,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"3,026,136","1,448,103",0,0,"3,026,136","1,448,103",Final,,,,
202208,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"1,611,908","429,527",0,0,"1,611,908","429,527",Final,,,,
202208,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"402,279","103,960",0,0,"402,279","103,960",Final,,,,
202208,303590019,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,317,33,0,0,317,33,Final,,,,
202208,303630015,"Fish; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), headed and gutted",KGM,641,312,0,0,641,312,Final,,,,
202208,303660015,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"177,252","24,192",0,0,"177,252","24,192",Final,,,,
202208,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"56,650","8,078",0,0,"56,650","8,078",Final,,,,
202208,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"47,830","193,423",0,0,"47,830","193,423",Final,,,,
202208,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"2,045,196","1,056,483",0,0,"2,045,196","1,056,483",Final,,,,
202208,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"211,666","66,450",0,0,"211,666","66,450",Final,,,,
202208,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"229,283","61,364",0,0,"229,283","61,364",Final,,,,
202208,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"359,994","100,965",0,0,"359,994","100,965",Final,,,,
202208,303810040,"Fish; frozen, school shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"74,767","11,788","8,125",804,"82,892","12,592",Final,,,,
202208,303810044,"Fish; frozen, spotted dogfish (Rig), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,114",102,0,0,"1,114",102,Final,,,,
202208,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"124,815","38,825",0,0,"124,815","38,825",Final,,,,
202208,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"54,959","8,535",0,0,"54,959","8,535",Final,,,,
202208,303891010,"Fish; frozen, alfonsino, whole",KGM,"29,258","9,201",0,0,"29,258","9,201",Final,,,,
202208,303891017,"Fish; frozen, blue cod, whole",KGM,"11,026",298,0,0,"11,026",298,Final,,,,
202208,303891031,"Fish; frozen, kahawai, whole",KGM,"97,556","55,440",0,0,"97,556","55,440",Final,,,,
202208,303891033,"Fish; frozen, leatherjacket, whole",KGM,"15,280","4,730",0,0,"15,280","4,730",Final,,,,
202208,303891043,"Fish; frozen, whole",KGM,"1,208,204","138,841",0,0,"1,208,204","138,841",Final,,,,
202208,303891051,"Fish; frozen, sea perch, whole",KGM,"98,414","52,973",0,0,"98,414","52,973",Final,,,,
202208,303891053,"Fish; frozen, snapper, whole",KGM,"40,906","5,867",0,0,"40,906","5,867",Final,,,,
202208,303891057,"Fish; frozen, trevally, whole",KGM,"99,775","27,120",0,0,"99,775","27,120",Final,,,,
202208,303891061,"Fish; frozen, warehou, silver, whole",KGM,"115,885","24,000",0,0,"115,885","24,000",Final,,,,
202208,303891065,"Fish; frozen, whitebait, whole",KGM,330,35,0,0,330,35,Final,,,,
202208,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"275,168","82,343",0,0,"275,168","82,343",Final,,,,
202208,303892010,"Fish; frozen, alfonsino, headed and gutted",KGM,"173,680","28,503",0,0,"173,680","28,503",Final,,,,
202208,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"1,738,025","590,469",0,0,"1,738,025","590,469",Final,,,,
202208,303892015,"Fish; frozen, bluenose, headed and gutted",KGM,0,0,"33,353","2,750","33,353","2,750",Final,,,,
202208,303892019,"Fish; frozen, cardinal fish, headed and gutted",KGM,"15,395","7,470",0,0,"15,395","7,470",Final,,,,
202208,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"297,278","76,993",0,0,"297,278","76,993",Final,,,,
202208,303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"25,261","10,182",0,0,"25,261","10,182",Final,,,,
202208,303892023,"Fish; frozen, groper, headed and gutted",KGM,"13,820","1,334","7,804",702,"21,624","2,036",Final,,,,
202208,303892035,"Fish; frozen, ling, headed and gutted",KGM,"97,572","13,837",0,0,"97,572","13,837",Final,,,,
202208,303892039,"Fish; frozen, monkfish, headed and gutted",KGM,"10,065","10,065",0,0,"10,065","10,065",Final,,,,
202208,303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"90,965","46,185",0,0,"90,965","46,185",Final,,,,
202208,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"141,528","45,996",0,0,"141,528","45,996",Final,,,,
202208,303892051,"Fish; frozen, sea perch, headed and gutted",KGM,"5,754","1,573",0,0,"5,754","1,573",Final,,,,
202208,303892059,"Fish; frozen, warehou, blue, headed and gutted",KGM,"3,701",946,0,0,"3,701",946,Final,,,,
202208,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"1,489,985","319,102",0,0,"1,489,985","319,102",Final,,,,
202208,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"18,256","2,505",0,0,"18,256","2,505",Final,,,,
202208,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"589,507","133,660",0,0,"589,507","133,660",Final,,,,
202208,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"511,667","43,160",0,0,"511,667","43,160",Final,,,,
202208,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"148,387","87,060",0,0,"148,387","87,060",Final,,,,
202208,303899016,"Fish; frozen, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"6,703",646,0,0,"6,703",646,Final,,,,
202208,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,985","2,200",0,0,"7,985","2,200",Final,,,,
202208,303899024,"Fish; frozen, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"58,275","6,325",0,0,"58,275","6,325",Final,,,,
202208,303899028,"Fish; frozen, John dory, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"6,669",901,0,0,"6,669",901,Final,,,,
202208,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"53,562","8,058",0,0,"53,562","8,058",Final,,,,
202208,303899040,"Fish; frozen, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"326,730","74,827",0,0,"326,730","74,827",Final,,,,
202208,303899044,"Fish; frozen, orange roughy, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"32,694","31,320",0,0,"32,694","31,320",Final,,,,
202208,303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"324,620","118,811",0,0,"324,620","118,811",Final,,,,
202208,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"42,498","8,304",0,0,"42,498","8,304",Final,,,,
202208,303899056,"Fish; frozen, trevally, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"56,860","15,120",0,0,"56,860","15,120",Final,,,,
202208,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"500,602","116,665",0,0,"500,602","116,665",Final,,,,
202208,303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"12,772","2,640",0,0,"12,772","2,640",Final,,,,
202208,303899064,"Fish; frozen, yellowtail kingfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,134",224,0,0,"1,134",224,Final,,,,
202208,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"284,487","40,997",0,0,"284,487","40,997",Final,,,,
202208,303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"2,290,833","247,039",0,0,"2,290,833","247,039",Final,,,,
202208,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"289,015","93,894","18,322","7,799","307,337","101,693",Final,,,,
202208,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"764,908","21,654",0,0,"764,908","21,654",Final,,,,
202208,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,"3,886",200,0,0,"3,886",200,Final,,,,
202208,304430019,"Fish fillets; fresh or chilled, New Zealand sole",KGM,"8,393",420,0,0,"8,393",420,Final,,,,
202208,304440010,"Fish fillets; fresh or chilled, hake",KGM,52,4,0,0,52,4,Final,,,,
202208,304440015,"Fish fillets; fresh or chilled, hoki",KGM,"64,040","6,230",0,0,"64,040","6,230",Final,,,,
202208,304440017,"Fish fillets; fresh or chilled, red cod",KGM,"12,069",935,0,0,"12,069",935,Final,,,,
202208,304470017,"Fish fillets; fresh or chilled, spotted dogfish (Rig)",KGM,"21,293",920,0,0,"21,293",920,Final,,,,
202208,304490013,"Fish fillets; fresh or chilled, bluenose",KGM,"5,074",352,0,0,"5,074",352,Final,,,,
202208,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,209,5,0,0,209,5,Final,,,,
202208,304490027,"Fish fillets; fresh or chilled, groper",KGM,281,13,0,0,281,13,Final,,,,
202208,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"93,759","4,661",0,0,"93,759","4,661",Final,,,,
202208,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"60,591","2,047",0,0,"60,591","2,047",Final,,,,
202208,304490041,"Fish fillets; fresh or chilled, ling",KGM,"659,096","67,626",0,0,"659,096","67,626",Final,,,,
202208,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"144,825","8,626",0,0,"144,825","8,626",Final,,,,
202208,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"7,045",290,0,0,"7,045",290,Final,,,,
202208,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"28,144","1,266",0,0,"28,144","1,266",Final,,,,
202208,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"18,869","1,142",0,0,"18,869","1,142",Final,,,,
202208,304490067,"Fish fillets; fresh or chilled, tuna, southern bluefin",KGM,"185,521","8,677",0,0,"185,521","8,677",Final,,,,
202208,304490071,"Fish fillets; fresh or chilled, warehou, blue",KGM,72,5,0,0,72,5,Final,,,,
202208,304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"35,933","2,418",0,0,"35,933","2,418",Final,,,,
202208,304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,"3,680",101,0,0,"3,680",101,Final,,,,
202208,304590027,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, groper",KGM,235,79,0,0,235,79,Final,,,,
202208,304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"35,584","1,484",0,0,"35,584","1,484",Final,,,,
202208,304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,"7,831",463,0,0,"7,831",463,Final,,,,
202208,304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,"1,554",175,0,0,"1,554",175,Final,,,,
202208,304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"494,286","39,012",0,0,"494,286","39,012",Final,,,,
202208,304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"5,494,963","782,820",0,0,"5,494,963","782,820",Final,,,,
202208,304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"14,039,866","1,455,514",0,0,"14,039,866","1,455,514",Final,,,,
202208,304790021,"Fish fillets; frozen, red cod, in blocks",KGM,"23,218","2,050",0,0,"23,218","2,050",Final,,,,
202208,304790029,"Fish fillets; frozen, red cod, other than in blocks",KGM,"47,239","7,560",0,0,"47,239","7,560",Final,,,,
202208,304790035,"Fish fillets; frozen, southern blue whiting, other than in blocks",KGM,631,80,0,0,631,80,Final,,,,
202208,304790039,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, n.e.c. in item no. 0304.7",KGM,"13,397","1,183",0,0,"13,397","1,183",Final,,,,
202208,304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"1,562,498","42,265",0,0,"1,562,498","42,265",Final,,,,
202208,304860000,"Fish fillets; frozen, herrings (Clupea harengus, Clupea pallasii)",KGM,80,8,0,0,80,8,Final,,,,
202208,304870019,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), other than southern bluefin",KGM,"1,794",50,0,0,"1,794",50,Final,,,,
202208,304880017,"Fish fillets; frozen, school shark",KGM,"56,387","3,485",0,0,"56,387","3,485",Final,,,,
202208,304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"99,907","5,920",0,0,"99,907","5,920",Final,,,,
202208,304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"19,913","1,850",0,0,"19,913","1,850",Final,,,,
202208,304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"26,440","7,715",0,0,"26,440","7,715",Final,,,,
202208,304890023,"Fish fillets; frozen, other than in blocks, gemfish",KGM,"75,139","13,419",0,0,"75,139","13,419",Final,,,,
202208,304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,"19,213","2,600",0,0,"19,213","2,600",Final,,,,
202208,304890035,"Fish fillets; frozen, other than in blocks, John dory",KGM,103,5,0,0,103,5,Final,,,,
202208,304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"1,619,566","128,713",0,0,"1,619,566","128,713",Final,,,,
202208,304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,"92,286","7,500",0,0,"92,286","7,500",Final,,,,
202208,304890053,"Fish fillets; frozen, other than in blocks, orange roughy",KGM,"1,774,965","75,469",0,0,"1,774,965","75,469",Final,,,,
202208,304890057,"Fish fillets; frozen, other than in blocks, oreo dory, smooth",KGM,"330,730","25,230",0,0,"330,730","25,230",Final,,,,
202208,304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"4,110",220,"2,080",100,"6,190",320,Final,,,,
202208,304910000,"Fish meat, excluding fillets, whether or not minced; frozen, swordfish (Xiphias gladius)",KGM,697,23,0,0,697,23,Final,,,,
202208,304950015,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, hoki",KGM,"365,678","144,270",0,0,"365,678","144,270",Final,,,,
202208,304990023,"Fish meat, excluding fillets, frozen, n.e.c. in item no. 0304.9, surimi",KGM,"11,837","1,042",0,0,"11,837","1,042",Final,,,,
202208,304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,"236,203","20,080","4,177",460,"240,380","20,540",Final,,,,
202208,305200010,"Fish; livers, roes and milt of fish, dried",KGM,"6,462",100,0,0,"6,462",100,Final,,,,
202208,305200019,"Fish; livers, roes and milt of fish, smoked, salted or in brine, whether or not cooked before or during the smoking process",KGM,"35,995",600,0,0,"35,995",600,Final,,,,
202208,305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,"1,255,885","19,492",0,0,"1,255,885","19,492",Final,,,,
202208,305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,"121,895",665,0,0,"121,895",665,Final,,,,
202208,305790000,"Fish; edible offal, other than shark fins, fish heads, tails and maws",KGM,"27,311",182,0,0,"27,311",182,Final,,,,
202208,306110001,"Crustaceans; frozen, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water, whole",KGM,"925,360","9,056",0,0,"925,360","9,056",Final,,,,
