Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201911,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,0,0,"38,030",2,"38,030",2,Provisional,,,,
201911,5407100009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from high tenacity nylon, polyamides or polyesters with wool or fine animal hair, less than 85% by weight of synthetic fibres",MTK,"3,160",119,0,0,"3,160",119,Provisional,,,,
201911,5407100011,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from high tenacity nylon, polyamides or polyesters with fibres (not wool or fine animal hair), 85% or more weight of synthetic fibres",MTK,"6,861","1,558","6,473","1,555","13,334","3,114",Provisional,,,,
201911,5407100019,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from high tenacity nylon, polyamides or polyesters with fibres (not wool or fine animal hair), less than 85% weight of synthetic fibre",MTK,0,0,620,100,620,100,Provisional,,,,
201911,5407200111,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), 85% or more by weight of synthetic fibres, of polypropylene or polyethylene fibres",MTK,"8,080","3,169",0,0,"8,080","3,169",Provisional,,,,
201911,5407200919,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), less than 85% by weight synthetic fibres, not polypropylene or polyethylene fibres",MTK,0,0,"12,205",197,"12,205",197,Provisional,,,,
201911,5407300909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), of parallel yarns bonded by adhesive or thermal bonding, less than 85% by weight of synthetic fibres, not polypropylene or polyethylene fibres",MTK,0,0,964,136,964,136,Provisional,,,,
201911,5407510009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, unbleached or bleached, with other than wool or fine animal hair",MTK,"61,706","14,174",0,0,"61,706","14,174",Provisional,,,,
201911,5407520009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, dyed, with other than wool or fine animal hair",MTK,"4,433","1,052","53,092","8,098","57,525","9,149",Provisional,,,,
201911,5407530009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, of different coloured yarns, with other than wool or fine animal hair",MTK,"2,279",77,"39,634","6,322","41,913","6,399",Provisional,,,,
201911,5407540009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, printed, with other than wool or fine animal hair",MTK,405,14,"4,529",257,"4,934",271,Provisional,,,,
201911,5407610009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of non-textured polyester filaments, not containing wool or fine animal hair",MTK,63,5,"11,395","1,472","11,458","1,476",Provisional,,,,
201911,5407691001,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, of polypropylene or polyethylene fibres, unbleached or bleached",MTK,56,8,"10,474",661,"10,530",669,Provisional,,,,
201911,5407691009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, of polypropylene or polyethylene fibres, dyed",MTK,"36,505",926,0,0,"36,505",926,Provisional,,,,
201911,5407699039,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, (not of polypropylene or polyethylene fibres), printed, without wool or fine animal hair",MTK,395,57,"18,551","3,136","18,946","3,193",Provisional,,,,
201911,5407720909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, dyed, with fibres n.e.c. in item no. 5407.72",MTK,0,0,"13,260",441,"13,260",441,Provisional,,,,
201911,5407730100,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, of yarns of different colours, of polypropylene or polyethylene fibres",MTK,117,19,0,0,117,19,Provisional,,,,
201911,5407730909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, of yarns of different colours, with fibres n.e.c. in item no. 5407.73",MTK,"2,693",56,"56,581","6,651","59,274","6,707",Provisional,,,,
201911,5407820900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed, not of polypropylene or polyethylene fibres",MTK,"3,705",190,603,74,"4,308",264,Provisional,,,,
201911,5407830100,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours, of polypropylene or polyethylene fibres",MTK,"1,237",1,0,0,"1,237",1,Provisional,,,,
201911,5407830900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours, not of polypropylene or polyethylene fibres",MTK,"1,468",13,"24,384",647,"25,852",660,Provisional,,,,
201911,5407840900,"Fabrics, woven; containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, printed, not of polypropylene or polyethylene fibres",MTK,0,0,"2,168",181,"2,168",181,Provisional,,,,
201911,5407910909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), bleached or unbleached, n.e.c. in heading no. 5407",MTK,0,0,250,366,250,366,Provisional,,,,
201911,5407920909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), dyed, n.e.c. in heading no. 5407",MTK,22,1,"7,627",440,"7,649",441,Provisional,,,,
201911,5407930909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), of yarns of different colours, n.e.c. in heading no. 5407",MTK,"16,634",564,"22,628",936,"39,262","1,500",Provisional,,,,
201911,5407940909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), printed, n.e.c. in heading no. 5407",MTK,352,14,"16,929","4,945","17,281","4,959",Provisional,,,,
201911,5408100009,"Fabrics, woven; of viscose rayon, high tenacity, artificial filament yarn containing less than 85% by weight of artificial fibres",MTK,0,0,"33,180","1,816","33,180","1,816",Provisional,,,,
201911,5408220019,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, (not containing wool or fine animal hair), dyed, other than linings",MTK,"2,345",41,"2,077",307,"4,422",348,Provisional,,,,
201911,5408230019,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, of yarns of different colours, not containing wool or fine animal hair, not linings",MTK,0,0,"1,473",128,"1,473",128,Provisional,,,,
201911,5408240019,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, printed, not containing wool or fine animal hair, not linings",MTK,0,0,913,79,913,79,Provisional,,,,
201911,5408320019,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, dyed, not containing wool or fine animal hair, not linings",MTK,0,0,"4,313",61,"4,313",61,Provisional,,,,
201911,5408340019,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, printed, not containing wool or fine animal hair, not linings",MTK,"8,957","2,268",0,0,"8,957","2,268",Provisional,,,,
201911,5507000000,"Fibres; artificial staple fibres, carded, combed or otherwise processed for spinning",KGM,0,0,20,0,20,0,Provisional,,,,
201911,5508100001,"Sewing thread; of synthetic staple fibres, containing 85% or more by weight of staple synthetic fibres, whether or not put up for retail sale",KGM,0,0,946,25,946,25,Provisional,,,,
201911,5508100029,"Sewing thread; of synthetic staple fibres, containing less than 85% by weight of staple synthetic fibres, mixed mainly or solely with fibres n.e.c. in item no. 5508.10, whether or not put up for retail sale",KGM,"6,388",165,0,0,"6,388",165,Provisional,,,,
201911,5509110000,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of nylon or other polyamides, not put up for retail sale",KGM,251,5,0,0,251,5,Provisional,,,,
201911,5509220000,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",KGM,"1,887",30,0,0,"1,887",30,Provisional,,,,
201911,5511100000,"Yarn; (not sewing thread), of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres, put up for retail sale",KGM,0,0,"2,936",56,"2,936",56,Provisional,,,,
201911,5512110019,"Fabrics, woven; (not tyrecord fabrics or tickings) containing 85% or more by weight of polyester staple fibres, unbleached or bleached",MTK,0,0,"3,285","1,265","3,285","1,265",Provisional,,,,
201911,5512190019,"Fabrics, woven; (not tyrecord fabrics or tickings), containing 85% or more by weight of polyester staple fibres, other than unbleached or bleached",MTK,"642,241","94,807","293,743","115,867","935,984","210,674",Provisional,,,,
201911,5512290019,"Fabrics, woven; (not tyrecord fabrics or tickings), containing 85% or more by weight of acrylic or modacrylic staple fibres, not unbleached or bleached",MTK,0,0,"3,500",143,"3,500",143,Provisional,,,,
201911,5512990019,"Fabrics, woven; (not tyrecord fabrics or tickings), of synthetic staple fibres, containing 85% or more by weight of fibres n.e.c. in heading no. 5512, not unbleached or bleached",MTK,0,0,"28,836","1,005","28,836","1,005",Provisional,,,,
201911,5513290019,"Fabrics, woven; (not tyrecord fabrics or tickings), dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,"3,519",306,0,0,"3,519",306,Provisional,,,,
201911,5513310000,"Fabrics, woven; plain weave, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,0,0,"1,869",525,"1,869",525,Provisional,,,,
201911,5513410000,"Fabrics, woven; plain weave, printed, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",MTK,0,0,"16,202","3,391","16,202","3,391",Provisional,,,,
201911,5514110000,"Fabrics, woven; plain weave, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,0,0,239,35,239,35,Provisional,,,,
201911,5514190021,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres, n.e.c. in 5514.1, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, exceeding 170g/m2, unbleached or bleached",MTK,75,2,"1,285",54,"1,360",56,Provisional,,,,
201911,5514190029,"Fabrics, woven; (not tyrecord fabrics or tickings), containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2, unbleached or bleached",MTK,0,0,801,32,801,32,Provisional,,,,
201911,5514210000,"Fabrics, woven; plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,"8,944",350,"23,221","19,188","32,165","19,538",Provisional,,,,
201911,5514230019,"Fabrics, woven; (not tyrecord or tickings) n.e.c. in 5514.2 of polyester staple fibres, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,0,0,"1,850",116,"1,850",116,Provisional,,,,
201911,5514290019,"Fabrics, woven; (other than tyrecord fabrics and tickings), dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",MTK,0,0,"1,366",162,"1,366",162,Provisional,,,,
201911,5514410000,"Fabrics, woven; plain weave, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",MTK,"5,000",35,0,0,"5,000",35,Provisional,,,,
201911,5514490019,"Fabrics, woven; (not tyrecord fabrics or tickings), printed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",MTK,"4,276",870,0,0,"4,276",870,Provisional,,,,
201911,5515110019,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with viscose rayon staple fibres",MTK,0,0,"8,972","1,550","8,972","1,550",Provisional,,,,
201911,5515120011,"Fabrics, woven; tickings, of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",MTK,0,0,47,2,47,2,Provisional,,,,
201911,5515120019,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",MTK,0,0,"15,714","1,479","15,714","1,479",Provisional,,,,
201911,5515190019,"Fabrics, woven; (not tyrecord fabrics or tickings), of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1",MTK,0,0,"14,620","2,390","14,620","2,390",Provisional,,,,
201911,5515210019,"Fabrics, woven; (not tyrecord fabrics or tickings), of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",MTK,"1,023",48,"11,458",419,"12,481",466,Provisional,,,,
201911,5515290019,"Fabrics, woven; (not tyrecord fabrics or tickings), of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.2",MTK,0,0,296,21,296,21,Provisional,,,,
201911,5515991919,"Fabrics, woven; (not tyrecord fabrics or tickings,) of synthetic staple fibres n.e.c. in chapter 55",MTK,0,0,"33,166",936,"33,166",936,Provisional,,,,
201911,5516120009,"Fabrics, woven; tickings, dyed, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"2,293",44,"2,293",44,Provisional,,,,
201911,5516120019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), dyed, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"9,574","3,064","9,574","3,064",Provisional,,,,
201911,5516130019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of different colours, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"31,424","1,353","31,424","1,353",Provisional,,,,
201911,5516140001,"Fabrics, woven; tyrecord fabrics, printed, containing 85% or more by weight of artificial staple fibres",KGM,0,0,"3,549",139,"3,549",139,Provisional,,,,
201911,5516140019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), printed, containing 85% or more by weight of artificial staple fibres",MTK,0,0,"136,394","44,257","136,394","44,257",Provisional,,,,
201911,5516220019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), dyed, containing less than 85% by weight or artificial staple fibres, mixed mainly or solely with man-made filaments",MTK,0,0,"1,941",100,"1,941",100,Provisional,,,,
201911,5516230019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",MTK,0,0,"18,542",497,"18,542",497,Provisional,,,,
201911,5516420019,"Fabrics, woven; (not tyrecord fabrics, tickings and linings), dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",MTK,0,0,"44,936",890,"44,936",890,Provisional,,,,
201911,5516430019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",MTK,"1,025",16,"55,093","1,614","56,118","1,630",Provisional,,,,
201911,5516930019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), of yarns of different colours, of artificial staple fibres n.e.c. in heading 5516",MTK,"6,053",55,"17,031",563,"23,084",618,Provisional,,,,
201911,5516940019,"Fabrics, woven; (not tyrecord fabrics, tickings or linings), printed, of artificial staple fibres n.e.c. in heading no. 5516",MTK,"1,250","1,002",0,0,"1,250","1,002",Provisional,,,,
201911,5601210000,"Wadding; other articles thereof, of cotton",,"5,776",,52,,"5,828",,Provisional,,,,
201911,5601220000,"Wadding; other articles thereof, of man-made fibres",,"9,996",,124,,"10,120",,Provisional,,,,
201911,5602100001,"Felt; needleloom felt, whether or not impregnated, coated, covered or laminated",,0,,286,,286,,Provisional,,,,
201911,5602100009,"Felt; stitch-bonded fibre fabrics, whether or not impregnated, coated, covered or laminated",,0,,306,,306,,Provisional,,,,
201911,5602900001,"Felt; floor-covering underlay, impregnated, coated, covered or laminated (excluding needleloom felt and stitch-bonded fabrics)",,862,,0,,862,,Provisional,,,,
201911,5602900009,"Felt; impregnated, coated, covered or laminated (excluding floor-covering underlay, needleloom felt and stitch-bonded fibre fabrics)",,"1,920",,0,,"1,920",,Provisional,,,,
201911,5603110001,"Nonwovens, whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing not more than 25g/m2), linings",MTK,"3,450",800,0,0,"3,450",800,Provisional,,,,
201911,5603120009,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2), excluding linings",MTK,"1,914",4,270,200,"2,184",204,Provisional,,,,
201911,5603130009,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2), excluding linings",MTK,622,10,0,0,622,10,Provisional,,,,
201911,5603140001,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 150g/m2), linings",MTK,"3,026",200,0,0,"3,026",200,Provisional,,,,
201911,5603140009,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 150g/m2), excluding linings",MTK,"17,856",61,"7,505",50,"25,361",111,Provisional,,,,
201911,5603910009,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing not more than 25g/m2), excluding linings",MTK,0,0,"2,395",45,"2,395",45,Provisional,,,,
201911,5603930009,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2), excluding linings",MTK,132,2,"2,838",400,"2,970",402,Provisional,,,,
201911,5603940009,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 150g/m2), excluding linings",MTK,"1,148,114","47,555","5,940","3,000","1,154,054","50,555",Provisional,,,,
201911,5604100000,Rubber thread and cord; textile covered,,"45,971",,0,,"45,971",,Provisional,,,,
201911,5605000001,"Yarn; metallised, whether or not gimped, textile yarn, strip or the like of heading no. 5404 or 5405, combined with metal thread, strip or powder or covered with metal, electric fencing yarn",KGM,"24,982","1,310","53,887","3,414","78,869","4,724",Provisional,,,,
201911,5607410100,"Twine; binder or baler twine, of polyethylene or polypropylene",KGM,"52,718","10,161",0,0,"52,718","10,161",Provisional,,,,
201911,5607490101,"Twine, cordage, ropes, cables; of polyethylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"16,391","1,513",0,0,"16,391","1,513",Provisional,,,,
201911,5607490109,"Twine, cordage, ropes, cables; of polypropylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"54,617","7,857",0,0,"54,617","7,857",Provisional,,,,
201911,5607500100,"Twine; binder or baler twine, of synthetic fibres (excluding polyethylene or polypropylene)",KGM,"76,128","22,500",0,0,"76,128","22,500",Provisional,,,,
201911,5607501101,"Twine, cordage, ropes, cables; of nylon (excluding binder and baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"191,911","10,002","3,766",737,"195,677","10,739",Provisional,,,,
201911,5607501109,"Twine, cordage, ropes, cables; of polyester (excluding binder and baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,303,7,"3,072",238,"3,375",245,Provisional,,,,
201911,5607501119,"Twine, cordage, ropes, cables; of synthetic fibres n.e.c. in heading no. 5607 (excluding binder and baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"29,293","1,749","29,956",356,"59,249","2,105",Provisional,,,,
201911,5607901119,"Twine, cordage, ropes, cables; of fibres n.e.c. in heading no. 5607 (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",KGM,"8,933","1,423",238,7,"9,171","1,430",Provisional,,,,
201911,5608190000,"Twine, cordage or rope; knotted netting, for other than fishing, of man-made textile materials",,"36,114",,"1,057",,"37,171",,Provisional,,,,
201911,5608900100,"Twine, cordage or rope; fishing nets, of other than man-made textiles",,"1,058",,6,,"1,064",,Provisional,,,,
201911,5608900900,"Twine, cordage or rope; knotted netting, for other than fishing, of other than man-made textile materials",,"5,166",,0,,"5,166",,Provisional,,,,
201911,5609000000,"Yarn; articles of yarn, strip or the like of heading no. 5404 and 5405, twine, cordage, rope or cables n.e.c. or included",,181,,"3,294",,"3,475",,Provisional,,,,
201911,5701100102,"Carpets and other textile floor coverings; knotted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, whether or not made up, handmade",MTK,"5,360",12,412,1,"5,772",13,Provisional,,,,
201911,5701100119,"Carpets and other textile floor coverings; knotted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, whether or not made up, (other than handmade), not exceeding 4m2",MTK,"11,660",338,0,0,"11,660",338,Provisional,,,,
201911,5702100001,"Textile floor coverings; rugs, kelem, schumacks, karamanie and similar hand-woven rugs, (not tufted or flocked), containing 80% or more by weight of wool, in the piece, whether or not made up",NMB,"2,795",10,0,0,"2,795",10,Provisional,,,,
201911,5702100009,"Textile floor coverings; rugs, kelem, schumacks, karamanie and similar hand-woven rugs, (not tufted or flocked), containing less than 80% by weight of wool, in the piece, whether or not made up",NMB,0,0,"1,342",3,"1,342",3,Provisional,,,,
201911,5702411109,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), 80% or more by weight of wool in the pile, made up, 4m2 or less, (not carpets for motor vehicles determined by minister), n.e.c.",MTK,"6,757",23,"15,090",13,"21,847",37,Provisional,,,,
201911,5702411901,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), less than 80% by weight of wool in the pile, made up, exceeding 4m2 (not carpets for motor vehicles determined by minister), n.e.c.",MTK,"1,173",1,0,0,"1,173",1,Provisional,,,,
201911,5702420900,"Bath mats; woven, of terry towelling and the like, of man-made textile materials, of pile construction, (not tufted or flocked), made up, n.e.c. in item no. 5702.10 or 5702.20",MTK,0,0,434,17,434,17,Provisional,,,,
201911,5702421909,"Textile floor coverings; woven, of man-made textile materials, of pile construction, (not tufted or flocked), made up, not exceeding 4m2 (excluding bath mats and carpets for motor vehicles as determined by minister), n.e.c. in item no. 5702.10 or 5702.20",MTK,"236,645","7,231",16,1,"236,661","7,232",Provisional,,,,
201911,5702490900,"Bathmats; woven, of terry towelling and the like, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, n.e.c. in item no. 5702.10 or 5702.20",MTK,120,4,852,77,972,81,Provisional,,,,
201911,5702501919,"Carpets and other textile floor coverings; woven, of man-made textile materials, (not of pile construction, not tufted or flocked, not made up), not exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,"3,488",120,0,0,"3,488",120,Provisional,,,,
201911,5702920901,"Carpets and other textile floor coverings; woven, of man-made textile materials, (not of pile construction, not tufted or flocked), made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by minister), n.e.c. in item no. 5702.10/20",MTK,"6,017",55,0,0,"6,017",55,Provisional,,,,
201911,5702920909,"Carpets and other textile floor coverings; woven, of man-made textile materials, (not of pile construction, not tufted or flocked), made up, 4m2 or less (excluding carpets for motor vehicles, as determined by minister), n.e.c. in item no. 5702.10/20",MTK,0,0,377,12,377,12,Provisional,,,,
201911,5702990901,"Carpets and other textile floor coverings; woven, of textile materials (other than man-made or wool or fine animal hair, not pile construction, not tufted or flocked), made up, exceeding 4m2 (excluding carpets for motor vehicles as determined) n.e.c.",MTK,0,0,"2,822",83,"2,822",83,Provisional,,,,
201911,5702990909,"Carpets and other textile floor coverings; woven, of textile materials (other than man-made or wool or fine animal hair, not pile construction, not tufted or flocked), made up, not exceeding 4m2 (excluding carpets for motor vehicles as determined) n.e.c.",MTK,"4,712",24,"1,323",28,"6,035",52,Provisional,,,,
201911,5703101101,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"6,343,427","309,458",0,0,"6,343,427","309,458",Provisional,,,,
201911,5703101109,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, not exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"24,700",720,162,1,"24,862",721,Provisional,,,,
201911,5703101901,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing less than 80% by weight of wool in the pile, made up or not, exceeding 4m2, (excluding carpets for motor vehicles, as determined by the minister)",MTK,"176,067","18,739",0,0,"176,067","18,739",Provisional,,,,
201911,5703101909,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing less than 80% by weight of wool in the pile, made up or not, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"9,246",35,312,2,"9,558",37,Provisional,,,,
201911,5703200901,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"252,705","16,044",0,0,"252,705","16,044",Provisional,,,,
201911,5703200912,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, not exceeding 4m2, carpet tiles",MTK,"45,084",811,0,0,"45,084",811,Provisional,,,,
201911,5703300901,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"211,359","20,392",0,0,"211,359","20,392",Provisional,,,,
201911,5703300909,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"61,858","2,848",0,0,"61,858","2,848",Provisional,,,,
201911,5703900909,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made or wool or fine animal hair), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,452,2,0,0,452,2,Provisional,,,,
201911,5704200010,"Carpets and other textile floor coverings, of felt, (not tufted or flocked), whether or not made up, having a maximum surface area exceeding 0.3 m2 but not exceeding 1 m2, in the piece",,"4,613",,0,,"4,613",,Provisional,,,,
201911,5705000000,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",MTK,"1,289",1,"6,843",207,"8,132",208,Provisional,,,,
201911,5801100000,"Fabrics; woven pile fabrics of wool or fine animal hair, other than fabrics of heading no. 5802 or 5806",MTK,"1,085",6,"34,043",254,"35,128",260,Provisional,,,,
201911,5801260009,"Fabrics; woven pile, of cotton, chenille, containing man-made discontinuous fibres weighing less than 186 grams m2, other than fabrics of heading no. 5802 or 5806",MTK,0,0,494,8,494,8,Provisional,,,,
201911,5801270029,"Fabrics; woven pile, of cotton, warp pile fabrics, cut, other than containing man-made staple fibres weighing more than 186 grams m2, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"6,591",194,"6,591",194,Provisional,,,,
201911,5801360001,"Fabrics; chenille of man-made synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,518,31,518,31,Provisional,,,,
201911,5801360009,"Fabrics; chenille of man-made fibres (excluding synthetics), other than fabrics of heading no. 5802 or 5806",MTK,"1,370",29,"19,192",632,"20,562",661,Provisional,,,,
201911,5801370019,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, cut, of synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,"6,118",10,0,0,"6,118",10,Provisional,,,,
201911,5801370029,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, cut, other than synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"14,322",576,"14,322",576,Provisional,,,,
