Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202307,0303810017,"Fish; frozen, spiny dogfish, whole",KGM,"7,731","3,816",0,0,"7,731","3,816",Provisional
202307,0303810033,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, headed and gutted",KGM,"1,862",660,0,0,"1,862",660,Provisional
202307,0303810040,"Fish; frozen, school shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"241,561","9,334",0,0,"241,561","9,334",Provisional
202307,0303810042,"Fish; frozen, spiny dogfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"10,766","5,385",0,0,"10,766","5,385",Provisional
202307,0303810044,"Fish; frozen, spotted dogfish (Rig), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"44,595","3,795",0,0,"44,595","3,795",Provisional
202307,0303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"40,819","12,768",0,0,"40,819","12,768",Provisional
202307,0303820010,"Fish; frozen, rays and skates (Rajidae), whole",KGM,"14,028","12,600",0,0,"14,028","12,600",Provisional
202307,0303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"75,436","13,238",0,0,"75,436","13,238",Provisional
202307,0303830017,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), headed and gutted",KGM,"419,436","7,279",0,0,"419,436","7,279",Provisional
202307,0303830019,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), headed and gutted",KGM,"5,151,499","106,198",0,0,"5,151,499","106,198",Provisional
202307,0303830031,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"235,122","15,102",0,0,"235,122","15,102",Provisional
202307,0303830035,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"114,986","8,802",0,0,"114,986","8,802",Provisional
202307,0303891013,"Fish; frozen, barracouta, whole",KGM,"51,711","27,340",0,0,"51,711","27,340",Provisional
202307,0303891021,"Fish; frozen, gemfish, whole",KGM,"76,350","17,928",0,0,"76,350","17,928",Provisional
202307,0303891025,"Fish; frozen, gurnard, whole",KGM,"18,712","7,860",0,0,"18,712","7,860",Provisional
202307,0303891031,"Fish; frozen, kahawai, whole",KGM,"199,346","108,360",0,0,"199,346","108,360",Provisional
202307,0303891033,"Fish; frozen, leatherjacket, whole",KGM,"41,577","10,520",0,0,"41,577","10,520",Provisional
202307,0303891043,"Fish; frozen, orange roughy, whole",KGM,"1,296,852","138,294",0,0,"1,296,852","138,294",Provisional
202307,0303891051,"Fish; frozen, sea perch, whole",KGM,"159,704","71,411",0,0,"159,704","71,411",Provisional
202307,0303891055,"Fish; frozen, tarakihi, whole",KGM,"37,540","16,820",0,0,"37,540","16,820",Provisional
202307,0303891057,"Fish; frozen, trevally, whole",KGM,"561,099","120,568",0,0,"561,099","120,568",Provisional
202307,0303891065,"Fish; frozen, whitebait, whole",KGM,"115,295","27,001",333,26,"115,628","27,027",Provisional
202307,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"296,345","146,853",169,15,"296,514","146,868",Provisional
202307,0303892010,"Fish; frozen, alfonsino, headed and gutted",KGM,"271,900","26,772",0,0,"271,900","26,772",Provisional
202307,0303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"3,327,548","1,451,754",0,0,"3,327,548","1,451,754",Provisional
202307,0303892015,"Fish; frozen, bluenose, headed and gutted",KGM,1,24,0,0,1,24,Provisional
202307,0303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"303,566","71,072",0,0,"303,566","71,072",Provisional
202307,0303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"24,509","11,756",0,0,"24,509","11,756",Provisional
202307,0303892033,"Fish; frozen, leatherjacket, headed and gutted",KGM,"24,050","6,630",0,0,"24,050","6,630",Provisional
202307,0303892035,"Fish; frozen, ling, headed and gutted",KGM,"1,036,488","164,968",0,0,"1,036,488","164,968",Provisional
202307,0303892039,"Fish; frozen, monkfish, headed and gutted",KGM,"4,682","1,721",0,0,"4,682","1,721",Provisional
202307,0303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"72,171","26,899",0,0,"72,171","26,899",Provisional
202307,0303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"71,773","22,115",0,0,"71,773","22,115",Provisional
202307,0303892051,"Fish; frozen, sea perch, headed and gutted",KGM,"7,758","2,764",0,0,"7,758","2,764",Provisional
202307,0303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"994,700","289,524",0,0,"994,700","289,524",Provisional
202307,0303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"144,989","18,352",0,0,"144,989","18,352",Provisional
202307,0303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"164,901","36,294",0,0,"164,901","36,294",Provisional
202307,0303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,540",620,0,0,"1,540",620,Provisional
202307,0303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"279,739","137,640",0,0,"279,739","137,640",Provisional
202307,0303899016,"Fish; frozen, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"131,827","15,350",0,0,"131,827","15,350",Provisional
202307,0303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"229,789","49,429",0,0,"229,789","49,429",Provisional
202307,0303899026,"Fish; frozen, gurnard, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"15,397","3,928",0,0,"15,397","3,928",Provisional
202307,0303899027,"Fish; frozen, ghost shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"37,705","12,282",0,0,"37,705","12,282",Provisional
202307,0303899028,"Fish; frozen, John dory, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"12,903","2,000",0,0,"12,903","2,000",Provisional
202307,0303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"488,932","79,900",0,0,"488,932","79,900",Provisional
202307,0303899040,"Fish; frozen, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"73,746","19,833",0,0,"73,746","19,833",Provisional
202307,0303899044,"Fish; frozen, orange roughy, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"35,122","28,780",0,0,"35,122","28,780",Provisional
202307,0303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"146,188","49,302",0,0,"146,188","49,302",Provisional
202307,0303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"31,298","7,671",0,0,"31,298","7,671",Provisional
202307,0303899052,"Fish; frozen, snapper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"28,441","4,251",0,0,"28,441","4,251",Provisional
202307,0303899054,"Fish; frozen, tarakihi, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,806",420,0,0,"1,806",420,Provisional
202307,0303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"104,917","25,620",0,0,"104,917","25,620",Provisional
202307,0303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,450,447","450,471",0,0,"2,450,447","450,471",Provisional
202307,0303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"302,140","58,663",0,0,"302,140","58,663",Provisional
202307,0303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"222,344","24,000",0,0,"222,344","24,000",Provisional
202307,0303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"822,924","404,993",221,13,"823,145","405,006",Provisional
202307,0304320000,"Fish fillets; fresh or chilled, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,188,25,0,0,188,25,Provisional
202307,0304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"807,853","21,883",0,0,"807,853","21,883",Provisional
202307,0304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,"1,593",76,0,0,"1,593",76,Provisional
202307,0304440015,"Fish fillets; fresh or chilled, hoki",KGM,"6,340",639,0,0,"6,340",639,Provisional
202307,0304490015,"Fish fillets; fresh or chilled, blue cod",KGM,"1,659",60,0,0,"1,659",60,Provisional
202307,0304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"136,180","6,061",0,0,"136,180","6,061",Provisional
202307,0304490035,"Fish fillets; fresh or chilled, John dory",KGM,"74,905","2,530",0,0,"74,905","2,530",Provisional
202307,0304490041,"Fish fillets; fresh or chilled, ling",KGM,"37,655","2,604",0,0,"37,655","2,604",Provisional
202307,0304490043,"Fish fillets; fresh or chilled, moki",KGM,57,5,0,0,57,5,Provisional
202307,0304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"187,668","11,048",0,0,"187,668","11,048",Provisional
202307,0304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"23,957",842,0,0,"23,957",842,Provisional
202307,0304490057,"Fish fillets; fresh or chilled, snapper",KGM,"30,320","1,543",0,0,"30,320","1,543",Provisional
202307,0304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"31,162","1,544",0,0,"31,162","1,544",Provisional
202307,0304490065,"Fish fillets; fresh or chilled, trevally",KGM,165,10,0,0,165,10,Provisional
202307,0304490071,"Fish fillets; fresh or chilled, warehou, blue",KGM,339,25,0,0,339,25,Provisional
202307,0304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"7,627",493,0,0,"7,627",493,Provisional
202307,0304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,"3,767",82,0,0,"3,767",82,Provisional
202307,0304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"36,397","1,598",0,0,"36,397","1,598",Provisional
202307,0304590045,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, monkfish",KGM,"3,972",470,0,0,"3,972",470,Provisional
202307,0304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,"3,327",306,0,0,"3,327",306,Provisional
202307,0304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,"5,603",750,"40,495","6,300","46,098","7,050",Provisional
202307,0304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"318,644","35,163",0,0,"318,644","35,163",Provisional
202307,0304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"4,281,090","604,743",0,0,"4,281,090","604,743",Provisional
202307,0304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"7,157,438","729,666",0,0,"7,157,438","729,666",Provisional
202307,0304790029,"Fish fillets; frozen, red cod, other than in blocks",KGM,"4,181",500,0,0,"4,181",500,Provisional
202307,0304790039,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, n.e.c. in item no. 0304.7",KGM,"19,977","1,911",0,0,"19,977","1,911",Provisional
202307,0304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"2,432,203","59,137","27,296",874,"2,459,499","60,011",Provisional
202307,0304840000,"Fish fillets; frozen, swordfish (Xiphias gladius)",KGM,"2,569",152,0,0,"2,569",152,Provisional
202307,0304860000,"Fish fillets; frozen, herrings (Clupea harengus, Clupea pallasii)",KGM,0,0,401,25,401,25,Provisional
202307,0304870019,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), other than southern bluefin",KGM,0,0,635,25,635,25,Provisional
202307,0304880017,"Fish fillets; frozen, school shark",KGM,"266,031","15,840",0,0,"266,031","15,840",Provisional
202307,0304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"193,482","10,040",0,0,"193,482","10,040",Provisional
202307,0304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"8,748",430,0,0,"8,748",430,Provisional
202307,0304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"107,876","23,230",0,0,"107,876","23,230",Provisional
202307,0304890023,"Fish fillets; frozen, other than in blocks, gemfish",KGM,"7,939","1,290",0,0,"7,939","1,290",Provisional
202307,0304890028,"Fish fillets; frozen, ghostshark",KGM,30,5,0,0,30,5,Provisional
202307,0304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"2,411,799","186,939",0,0,"2,411,799","186,939",Provisional
202307,0304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,"51,414","3,585",0,0,"51,414","3,585",Provisional
202307,0304890053,"Fish fillets; frozen, other than in blocks, orange roughy",KGM,"2,584,428","153,557",0,0,"2,584,428","153,557",Provisional
202307,0304890057,"Fish fillets; frozen, other than in blocks, oreo dory, smooth",KGM,"256,394","19,745",0,0,"256,394","19,745",Provisional
202307,0304890065,"Fish fillets; frozen, other than in blocks, snapper",KGM,"5,256",200,0,0,"5,256",200,Provisional
202307,0304890077,"Fish fillets; frozen, other than in blocks, warehou, silver",KGM,"12,104","2,160",0,0,"12,104","2,160",Provisional
202307,0304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"67,027","6,187","5,415",981,"72,442","7,168",Provisional
202307,0304950010,"Fish meat, excluding fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma), minced blocks",KGM,"126,847","38,565",0,0,"126,847","38,565",Provisional
202307,0304950015,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, hoki",KGM,"494,860","141,750",0,0,"494,860","141,750",Provisional
202307,0304960019,"Fish meat, excluding fillets, whether or not minced; frozen, dogfish and other sharks, other than minced blocks or surimi",KGM,650,100,0,0,650,100,Provisional
