Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202202,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"2,000",1,"60,000",1,"62,000",2,Final,,,,
202202,6603200000,Umbrella frames; including frames mounted on shafts (sticks),,"71,481",,"1,616",,"73,097",,Final,,,,
202202,6603900019,"Trimmings, accessories and parts of articles of heading no. 6601 or 6602; n.e.c. in heading no. 6603",,"4,086",,0,,"4,086",,Final,,,,
202202,6702100000,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit, of plastics",,394,,0,,394,,Final,,,,
202202,6702900000,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit, of materials other than plastics",,272,,0,,272,,Final,,,,
202202,6704110000,"Wigs; complete, of synthetic textile materials",,"3,106",,132,,"3,238",,Final,,,,
202202,6704190000,"False beards, eyebrows and eyelashes, switches and the like; of synthetic textile materials",,0,,300,,300,,Final,,,,
202202,6704200000,"Wigs, false beards, eyebrows and eyelashes, switches and the like and other articles n.e.c.; of human hair",,"158,822",,500,,"159,322",,Final,,,,
202202,6802100000,"Tiles, cubes and similar articles; whether or not rectangular (including square), largest face of which is capable of being enclosed in square, side less than 7cm, coloured granules, chippings, powder",,"2,595",,0,,"2,595",,Final,,,,
202202,6802210000,"Marble, travertine and alabaster; simply cut or sawn, with a flat or even surface",,"6,918",,0,,"6,918",,Final,,,,
202202,6802230000,"Granite; articles thereof, simply cut or sawn, with a flat or even surface",,"9,018",,"2,108",,"11,126",,Final,,,,
202202,6802290019,"Stone; monumental or building stone, n.e.c. in item no. 6802.2, articles thereof, simply cut or sawn, with a flat or even surface",,"107,417",,0,,"107,417",,Final,,,,
202202,6802910900,"Marble, travertine and alabaster; articles thereof, (other than simply cut or sawn, with a flat or even surface), other than handles for cutlery",,0,,"3,371",,"3,371",,Final,,,,
202202,6802930900,"Granite; articles thereof, (other than simply cut or sawn, with a flat or even surface), other than handles for cutlery",,"65,293",,0,,"65,293",,Final,,,,
202202,6802990900,"Stone; natural (excluding marble, travertine, alabaster, other calcareous stone or granite), monumental or building stone, (other than simply cut or sawn, with a flat or even surface), other than handles for cutlery",,0,,425,,425,,Final,,,,
202202,6803000019,"Slate, worked; and articles of slate or of agglomerated slate, other than roofing or billiard table slates",,0,,"20,688",,"20,688",,Final,,,,
202202,6804100000,"Millstones and grindstones; for milling, grinding or pulping, without frameworks, and parts thereof",,0,,"5,484",,"5,484",,Final,,,,
202202,6804210001,"Grinding wheels; of agglomerated synthetic or natural diamond, for sharpening, polishing, trueing or cutting, without frameworks, and parts thereof",KGM,"1,105",3,900,56,"2,005",59,Final,,,,
202202,6804210019,"Millstones, grindstones and the like (excluding grinding wheels); of agglomerated synthetic or natural diamond (not diamond segmental) for sharpening, polishing, trueing or cutting, and parts thereof",KGM,0,0,335,110,335,110,Final,,,,
202202,6804220005,"Grinding wheels; of agglomerated abrasives or of ceramics, phenolic resin bonded, reinforced",KGM,0,0,68,1,68,1,Final,,,,
202202,6804220019,"Grinding wheels; of agglomerated abrasives or of ceramics, (other than phenolic resin bonded, reinforced)",KGM,29,1,"1,094",58,"1,123",59,Final,,,,
202202,6804220029,"Millstones, grindstones and the like (excluding grinding wheels); of agglomerated abrasives or ceramics",KGM,"2,254",172,"2,854",876,"5,108","1,048",Final,,,,
202202,6804300000,"Stones; hand sharpening or polishing stones, of natural stone, agglomerated natural or artificial abrasives or ceramics, with or without parts of other materials",,0,,253,,253,,Final,,,,
202202,6805101900,"Abrasive coated articles; (other than nail files and dental strip, bands and discs), on a base of woven textile fabric only, whether or not cut to shape, sewn or otherwise made up",,125,,21,,146,,Final,,,,
202202,6805201100,"Abrasive coated articles; dental strip, bands and discs, on a base of paper or paperboard only, whether or not cut to shape, sewn or otherwise made up",,582,,276,,858,,Final,,,,
202202,6805201900,"Abrasive coated articles; (other than nail files, dental strip, bands and discs), on a base of paper or paperboard only, whether or not cut to shape, sewn or otherwise made up",,"1,544",,216,,"1,760",,Final,,,,
202202,6805300100,"Nail files; abrasive coated, on a base of materials n.e.c. in heading no. 6805",,24,,0,,24,,Final,,,,
202202,6805301900,"Abrasive coated articles; (other than nail files, dental strip, bands and discs), on a base of materials n.e.c. in heading no. 6805, whether or not cut to shape or sewn or otherwise made up",,"94,584",,"5,566",,"100,150",,Final,,,,
202202,6806100000,"Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls",KGM,"78,473","13,542",0,0,"78,473","13,542",Final,,,,
202202,6806900003,"Mineral fibre acoustic ceiling tiles and panels; excluding those of heading no 6811, 6812 or chapter 69",MTK,"128,762","2,088",0,0,"128,762","2,088",Final,,,,
202202,6806900008,"Heat or sound-insulating or sound absorbing mineral materials; mixtures and articles, other than ceiling tiles and panels, excluding those of heading no. 6811, 6812 or chapter 69",KGM,0,0,"1,290",335,"1,290",335,Final,,,,
202202,6807100000,Asphalt or similar material; articles (e.g. petroleum bitumen or coal tar pitch) in rolls,,"17,208",,0,,"17,208",,Final,,,,
202202,6809110010,"Plaster, or plaster compositions; boards, sheets, panels, tiles and similar articles, faced or reinforced with paper or paperboard only, not ornamented",MTK,"219,774","39,174",0,0,"219,774","39,174",Final,,,,
202202,6809190010,"Plaster, or plaster compositions; boards, sheets, panels, tiles and similar articles, (other than faced or reinforced with paper or paperboard only), not ornamented",MTK,"4,843",308,0,0,"4,843",308,Final,,,,
202202,6810110000,"Cement, concrete or artificial stone; building blocks or bricks, whether or not reinforced",,"100,569",,0,,"100,569",,Final,,,,
202202,6810190000,"Cement, concrete or artificial stone; tiles, flagstones and similar, (excluding building bricks and blocks) whether or not reinforced",,"108,621",,0,,"108,621",,Final,,,,
202202,6810990001,"Cement, concrete or artificial stone; articles (other than prefabricated structural components for building or civil engineering), n.e.c. in heading no. 6810, pipes, whether or not reinforced",,"253,027",,0,,"253,027",,Final,,,,
202202,6810990009,"Cement, concrete or artificial stone; articles (other than prefabricated structural components for building or civil engineering), n.e.c. in heading no. 6810, other than pipes, whether or not reinforced",,"8,562",,173,,"8,735",,Final,,,,
202202,6811400913,"Asbestos-cement; sheets, plain (other than corrugated sheets), containing asbestos",MTK,"2,023",40,0,0,"2,023",40,Final,,,,
202202,6812910000,"Asbestos; mixtures with a basis of asbestos or asbestos and magnesium carbonate; (other than of crocidolite), clothing, clothing accessories, footwear and headgear, whether or not reinforced (excluding goods of heading no. 6811 or 6813)",,0,,"3,999",,"3,999",,Final,,,,
202202,6813811900,"Brake linings and pads; drilled, (not in the piece), not containing asbestos, of other mineral substances or of cellulose, whether or not combined with textile or other materials, unmounted",,0,,"3,179",,"3,179",,Final,,,,
202202,6814100000,"Mica; plates, sheets and strips, of agglomerated or reconstituted mica, whether or not on a support of paper, paperboard or other materials",,0,,9,,9,,Final,,,,
202202,6815110000,Stone or other mineral substances not elsewhere specified or included; carbon fibres for non-electrical uses,,"2,735,561",,"5,402",,"2,740,963",,Final,,,,
202202,6815130000,Stone or other mineral substances not elsewhere specified or included; articles of carbon fibres for non-electrical uses,,"1,927,619",,26,,"1,927,645",,Final,,,,
202202,6815190000,Stone or other mineral substances not elsewhere specified or included; non-electrical articles of graphite or carbon n.e.c. in heading 6815,,"458,130",,"3,659",,"461,789",,Final,,,,
202202,6815990010,Stone articles and articles of other mineral substances; n.e.c. or included in heading no. 6815,,"224,773",,0,,"224,773",,Final,,,,
202202,6901000000,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",KGM,"56,125","247,800",0,0,"56,125","247,800",Final,,,,
202202,6903100019,"Retorts, muffles, plugs, supports, cupels and rods; containing, by weight, more than 50% of free carbon, excluding those of siliceous fossil meals or similar earths",,714,,0,,714,,Final,,,,
202202,6903900009,"Nozzles, tubes, sheaths and pipes; composition of which n.e.c. in heading no. 6903, excluding those of siliceous fossil meals or similar earths",NMB,"79,799",259,0,0,"79,799",259,Final,,,,
202202,6903900019,"Retorts, muffles, plugs, supports, cupels and rods; composition of which n.e.c. in heading no. 6903, excluding those of siliceous fossil meals or similar earths",,"12,208",,"8,000",,"20,208",,Final,,,,
202202,6907231000,"Ceramic tiles; mosaic, of a water absorption coefficient by weight over 10%, with the largest surface area less than a 7cm square",MTK,0,0,"110,248","3,500","110,248","3,500",Final,,,,
202202,6907401910,"Finishing ceramics; with the largest surface area greater than or equal to a 7cm square, of a thickness not over 50mm",MTK,"1,962",9,0,0,"1,962",9,Final,,,,
202202,6910100001,Ceramic wash basins; of porcelain or china,NMB,"1,230",6,"8,855",11,"10,085",17,Final,,,,
202202,6910100029,"Ceramic sinks, wash basin pedestals, baths, bidets, urinals and similar sanitary fixtures; (excluding wash basins, water closet pans and flushing cisterns), of porcelain or china",NMB,"2,910",12,"12,000",100,"14,910",112,Final,,,,
202202,6910900001,Ceramic wash basins; of other than porcelain or china,NMB,30,1,0,0,30,1,Final,,,,
202202,6910900019,"Ceramic sinks, wash basin pedestals, baths, bidets, flushing cisterns, urinals and similar sanitary fixtures; (excluding wash basins and water closet pans), of other than porcelain or china",NMB,500,1,0,0,500,1,Final,,,,
202202,6911100102,"Tableware and kitchenware; of porcelain or china, coffee mugs",DZN,636,12,"3,730",131,"4,366",143,Final,,,,
202202,6911100112,"Tableware and kitchenware; of porcelain or china, cups, saucers, flat or deep plates, in sets",NMB,216,99,"1,313",217,"1,529",316,Final,,,,
202202,6911100118,"Tableware and kitchenware; of porcelain or china, cups, saucers, flat or deep plates, other than in sets",NMB,"2,027",211,"7,174","1,043","9,201","1,254",Final,,,,
202202,6911100132,"Tableware and kitchenware; of porcelain or china, other tableware n.e.c. in item no. 6911.10.01",NMB,"1,247","21,034","25,741","8,568","26,988","29,602",Final,,,,
202202,6911100900,"Kitchenware; n.e.c. in heading no. 6911, of porcelain or china",KGM,533,85,0,0,533,85,Final,,,,
202202,6911900000,"Household and toilet articles; n.e.c. in heading no. 6911, of porcelain or china",KGM,466,153,627,63,"1,093",216,Final,,,,
202202,6912000102,"Ceramic tableware and kitchenware; (other than of porcelain or china), coffee mugs",DZN,"2,303",5,"100,010","1,538","102,313","1,543",Final,,,,
202202,6912000112,"Ceramic tableware and kitchenware; (other than of porcelain or china), cups, saucers, flat or deep plates, in sets",NMB,"2,880",4,15,1,"2,895",5,Final,,,,
202202,6912000118,"Ceramic tableware and kitchenware; (other than of porcelain or china), cups, saucers, flat or deep plates, other than in sets",NMB,"2,504",68,563,56,"3,067",124,Final,,,,
202202,6912000132,"Ceramic tableware and kitchenware; (other than of porcelain or china), other tableware n.e.c. in item no. 6912.00.01",NMB,323,4,"6,254",164,"6,577",168,Final,,,,
202202,6912000900,"Ceramic household and toilet articles; (other than of porcelain or china), n.e.c. in heading no. 6912",KGM,84,29,"2,050",59,"2,134",88,Final,,,,
202202,6913900909,"Ceramic statuettes and other ornamental ceramic articles; n.e.c. in item no. 6913.90, of other than porcelain or china",,"30,038",,36,,"30,074",,Final,,,,
202202,6914900900,Ceramic articles n.e.c. in chapter 69; other than of porcelain or china,,"1,177,055",,"9,170",,"1,186,225",,Final,,,,
202202,7001000000,"Glass; cullet and other waste and scrap of glass, excluding glass from cathode ray tubes or other activated glass of heading 85.49, glass in the mass",,"89,770",,0,,"89,770",,Final,,,,
202202,7002390000,"Glass; unworked, in tubes, other than of glass having a linear coefficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, not fused quartz or other fused silica",,"1,387",,0,,"1,387",,Final,,,,
202202,7005290029,"Glass; float, non-wired, clear, nominal thickness exceeding 6mm, (not coloured throughout, opacified, flashed or merely surface ground)",MTK,"75,630","10,835",0,0,"75,630","10,835",Final,,,,
202202,7006000000,"Glass of heading no. 7003, 7004 or 7005; bent, edge-worked, engraved, drilled, enamelled or otherwise worked but not framed or fitted with other materials",,0,,"1,715",,"1,715",,Final,,,,
202202,7007110201,"Glass; safety glass, toughened (tempered), for use in the assembly of motor vehicles of heading no. 8703 and other vehicles of heading no. 8704, (of a g.v.w. not exceeding 3,500 kg), as determined by the minister",NMB,"40,734",37,325,1,"41,059",38,Final,,,,
202202,7007110901,"Glass; safety glass, toughened (tempered), for incorporation in motor vehicles, other than as may be determined by the minister",NMB,"2,848",4,595,4,"3,443",8,Final,,,,
202202,7007111900,"Glass; safety glass, toughened (tempered), for incorporation in aircraft, spacecraft or vessels",MTK,"2,607",1,0,0,"2,607",1,Final,,,,
202202,7007190000,"Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",MTK,"39,615","1,712",0,0,"39,615","1,712",Final,,,,
202202,7007210901,"Glass; safety glass, laminated, for incorporation in motor vehicles, other than as may be determined by the minister",NMB,"12,481",12,"5,767",96,"18,248",108,Final,,,,
202202,7007290000,"Glass; safety glass, laminated, (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",MTK,"93,183",25,0,0,"93,183",25,Final,,,,
202202,7009100900,"Glass mirrors; rear-view mirrors for vehicles, exterior type, other than as may be determined by the minister",,226,,"1,748",,"1,974",,Final,,,,
202202,7009101900,"Glass mirrors; rear-view mirrors for vehicles, other than exterior type",,"3,579",,416,,"3,995",,Final,,,,
202202,7009920000,"Glass mirrors; framed, excluding rear-view mirrors for vehicles",,"51,553",,"3,420",,"54,973",,Final,,,,
202202,7010901800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), of a kind used for the conveyance or packing of goods, of a capacity exceeding 1 litre (1000 ml )",CEN,772,1,124,0,896,1,Final,,,,
202202,7010902100,"Glass; preserving jars, used for the conveyance or packing of goods, of a capacity exceeding 0.33 litre (330 ml) but not exceeding 1 litre (1000 ml)",,0,,51,,51,,Final,,,,
202202,7010902500,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity exceeding 0.33 litre (330 ml), but less than 500ml",CEN,"73,350",995,"50,900","1,850","124,250","2,845",Final,,,,
202202,7010902800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity 500ml or more but not exceeding 1 litre (1000 ml)",CEN,"159,961","3,773","36,480",780,"196,441","4,553",Final,,,,
202202,7010903519,"Glass; carboys, bottles, flasks, jars, pots and other containers of glass, (not ampoules, preserving jars or phials), used for the conveyance or packing of goods, of a capacity exceeding 150 ml but less than 200ml",CEN,"3,902",93,129,0,"4,031",93,Final,,,,
202202,7010903800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 330 ml",CEN,"6,492",101,0,0,"6,492",101,Final,,,,
202202,7010904911,"Glass; phials, used for the conveyance or packing of goods, of a capacity not exceeding 0.15l (150 ml)",CEN,"9,223","1,080",0,0,"9,223","1,080",Final,,,,
202202,7010904919,"Glass; carboys, bottles, flasks, jars, pots and other containers of glass (not ampoules, preserving jars or phials), used for the conveyance or packing of goods, of a capacity not exceeding 0.15l (150 ml)",CEN,"19,792",84,"24,930",30,"44,722",114,Final,,,,
202202,7011100000,"Glass envelopes (including bulbs and tubes); open, and glass parts thereof, without fittings, for electric lighting",,"5,291",,0,,"5,291",,Final,,,,
202202,7013100901,"Glassware; glass-ceramics, tumblers",CEN,653,4,109,3,762,7,Final,,,,
202202,7013100902,"Glassware; glass-ceramics, stemmed ware",CEN,0,0,723,3,723,3,Final,,,,
202202,7013100909,"Glassware; glass-ceramics, drinking glasses (other than tumblers, stemmed ware or mugs)",CEN,0,0,143,1,143,1,Final,,,,
202202,7013100911,"Glassware; glass-ceramics, bowls",CEN,80,1,0,0,80,1,Final,,,,
202202,7013100941,"Glassware; glass-ceramics, vases",CEN,994,0,"1,818",8,"2,812",8,Final,,,,
202202,7013100949,"Glassware; glass-ceramics, (other than drinking glasses, bowls, carafes, decanters, cups, saucers, storage jars or vases)",CEN,732,2,0,0,732,2,Final,,,,
202202,7013280019,"Stemware drinking glasses, (not glass-ceramics), stemmed ware, n.e.c. in item no. 7013.2",CEN,0,0,"7,705",61,"7,705",61,Final,,,,
202202,7013370017,"Glassware; drinking glasses, (not lead crystal or glass-ceramics), tumblers, n.e.c. in item no. 7013.3",CEN,0,0,"4,625",52,"4,625",52,Final,,,,
202202,7013370019,"Glassware; drinking glasses, (not of lead crystal or glass-ceramics), n.e.c. in item no. 7013.3, (other than tumblers and stemmed ware)",CEN,"13,541",1,"81,725",124,"95,266",125,Final,,,,
202202,7013410013,"Glassware; for table or kitchen use, carafes and decanters, of lead crystal",CEN,156,0,0,0,156,0,Final,,,,
202202,7013420029,"Glassware; with linear co-efficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, for table or kitchen use, n.e.c. in item no. 7013.42, (not of glass-ceramics or lead crystal)",CEN,0,0,337,5,337,5,Final,,,,
202202,7013490923,"Glassware; carafes and decanters, for table or kitchen use, (not of lead crystal or glass-ceramics), n.e.c. in item no. 7013.4",CEN,0,0,90,0,90,0,Final,,,,
202202,7013490929,"Glassware; capacity measures, for table or kitchen use, (not of lead crystal or glass-ceramics), n.e.c. in item no. 7013.4",CEN,0,0,41,8,41,8,Final,,,,
202202,7013490939,"Glassware; for table or kitchen use, (not of lead crystal or glass-ceramics), n.e.c. in item no. 7013.4",CEN,45,0,"4,908",21,"4,953",21,Final,,,,
202202,7013910001,"Glassware; n.e.c. in heading no. 7013, vases of lead crystal",CEN,0,0,28,0,28,0,Final,,,,
202202,7013910009,"Glassware; n.e.c. in heading no. 7013, of lead crystal, excluding vases",CEN,0,0,"1,150",0,"1,150",0,Final,,,,
202202,7013990029,Glassware; n.e.c. in heading no. 7013,CEN,"1,481",12,"18,837",57,"20,318",69,Final,,,,
202202,7014000029,"Glassware; optical elements, (not optically worked), (other than unmounted lenses and moulded glasses for vehicle lamps)",KGM,0,0,38,2,38,2,Final,,,,
202202,7016900101,Leaded lights; stained glass windows,,"9,455",,0,,"9,455",,Final,,,,
202202,7016900900,"Paving blocks, slabs, bricks etc; of pressed or moulded glass, wired or not, used for building or construction; multicellular or foam glass in blocks, panels, plates, shells or similar forms",,"1,500",,0,,"1,500",,Final,,,,
202202,7017100000,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, of fused quartz or other fused silica",,0,,"1,159",,"1,159",,Final,,,,
202202,7017900000,"Glassware; laboratory, hygienic or pharmaceutical, whether or not graduated or calibrated, of glass n.e.c. in heading no. 7017",,"29,049",,"3,446",,"32,495",,Final,,,,
202202,7018100109,"Glass; beads, other than imitation pearls, not mounted, set or strung",,125,,0,,125,,Final,,,,
202202,7019110000,"Glass fibres; (including glass wool), chopped strands, of a length of not more than 50mm",,"4,244",,0,,"4,244",,Final,,,,
202202,7019190100,"Glass fibres; non-woven products, mats, other than mechanically or chemically bonded",,"2,001",,0,,"2,001",,Final,,,,
202202,7019190900,Glass fibres; glass wool and threads n.e.c. in item no. 7019.19,,"14,038",,"1,894",,"15,932",,Final,,,,
202202,7019615000,"Glass fibres; mechanically bonded fabrics and closed woven fabrics of rovings, woven reinforcing fabrics weighing between 300g/m2 and 1000g/m2",,0,,"1,508",,"1,508",,Final,,,,
202202,7019800000,Glass fibres; glass wool and articles thereof,,"10,595",,0,,"10,595",,Final,,,,
202202,7019901719,"Glass fibres; n.e.c. in heading no. 7019, (other than carpet joining tape and knitted or crocheted fabrics, not elastic or rubberised)",MTK,"15,435","73,000",0,0,"15,435","73,000",Final,,,,
202202,7019902910,Glass fibres; fabrics n.e.c. in heading no. 7019,,"1,075,059",,"1,975",,"1,077,034",,Final,,,,
202202,7020000100,Glass; gauge glasses,,"1,480",,0,,"1,480",,Final,,,,
202202,7020001900,Glass; articles of glass n.e.c. in heading no. 7020,,"5,409",,0,,"5,409",,Final,,,,
202202,7101109000,"Pearls; natural, whether or not worked (but not strung, mounted or set), ungraded and temporarily strung for the convenience of transport",,"4,724",,0,,"4,724",,Final,,,,
202202,7101229000,"Pearls; cultured, worked, (not strung, mounted or set), ungraded and temporarily strung for the convenience of transport",,"9,550",,0,,"9,550",,Final,,,,
202202,7102390000,"Diamonds; non-industrial, (other than unworked or simply sawn, cleaved or bruted), but not mounted or set",,560,,"41,311",,"41,871",,Final,,,,
202202,7103990100,"Stones; greenstone, amazonite, bowenite, chloromelanite, jade and nephrite; worked (other than simply sawn or roughly shaped), but not strung, mounted or set",,"2,280",,0,,"2,280",,Final,,,,
202202,7103990900,"Stones; precious (other than diamonds) and semi-precious stones, n.e.c. in heading no. 7103, worked (other than simply sawn or roughly shaped), but not strung, mounted or set",,"154,271",,"55,952",,"210,223",,Final,,,,
202202,7104990000,"Stones; synthetic or reconstructed precious or semi-precious n.e.c. in heading 7104, worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semi-precious stones, temporarily strung for convenience of transport",,"10,565",,0,,"10,565",,Final,,,,
202202,7106910009,"Metals; silver, unwrought, (but not powder), being silver of a fineness of less than 99.9%",KGM,"31,067",26,0,0,"31,067",26,Final,,,,
202202,7106920019,"Metals; silver, semi-manufactured, being silver of a fineness of less than 99.9%, bars and rods, strip and wire, other than welding",KGM,"35,593",29,0,0,"35,593",29,Final,,,,
202202,7106920029,"Metals; silver, semi-manufactured, being silver of a fineness of less than 99.9%, (other than foil, leaf, plate and sheet)",GRM,498,900,0,0,498,900,Final,,,,
202202,7108120001,"Metals; gold, non-monetary, unwrought (but not powder), being gold of a fineness of not less than 99.5%",GRM,"1,497,088","17,028",0,0,"1,497,088","17,028",Final,,,,
202202,7108120009,"Metals; gold, non-monetary, unwrought (but not powder), being gold of a fineness of less than 99.5%",GRM,"31,322,564","765,735",0,0,"31,322,564","765,735",Final,,,,
202202,7108130039,"Metals; gold, non-monetary, semi-manufactured (in forms other than tubes, pipes, hollow bars, gold leaf and foil), being gold of a fineness of less than 99.5%",GRM,"1,934,729","32,060",0,0,"1,934,729","32,060",Final,,,,
202202,7110190019,"Metals; platinum, semi-manufactured, (in forms other than bars, rods, foil, leaf, plate, sheet, strip and wire), being platinum of a fineness of less than 99%",GRM,"178,936","3,451",0,0,"178,936","3,451",Final,,,,
202202,7110210000,"Metals; palladium, unwrought or in powder form",GRM,54,12,0,0,54,12,Final,,,,
202202,7110290001,"Metals; palladium, semi-manufactured, in bars, rods, foil, leaf, plate, sheet, strip and wire",GRM,"42,964",259,0,0,"42,964",259,Final,,,,
202202,7110290009,"Metals; palladium, semi-manufactured, (in forms other than bars, rods, foil, leaf, plate, sheet, strip and wire)",GRM,"114,353","1,041",0,0,"114,353","1,041",Final,,,,
202202,7112920000,"Waste and scrap of precious metals; of platinum, including metal clad with platinum but excluding sweepings containing other precious metals",,"422,250",,0,,"422,250",,Final,,,,
202202,7113110909,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof, n.e.c. in item no. 7113.11.01, not incorporating jade",,"576,589",,"58,578",,"635,167",,Final,,,,
202202,7113190901,"Jewellery; of precious metal (excluding silver) whether or not plated or clad with precious metal, and parts thereof, n.e.c. in item no. 7113.19.01, incorporating jade",,"1,564",,0,,"1,564",,Final,,,,
202202,7113190909,"Jewellery; of precious metal (excluding silver) whether or not plated or clad with precious metal, and parts thereof, n.e.c. in item no. 7113.19.01, not incorporating jade",,"2,961,101",,"581,419",,"3,542,520",,Final,,,,
202202,7113200901,"Jewellery; of base metal clad with precious metal, n.e.c. in item no. 7113.20.01, incorporating jade",,24,,0,,24,,Final,,,,
202202,7113200909,"Jewellery; of base metal clad with precious metal, n.e.c. in item no. 7113.20.01, not incorporating jade",,0,,"5,369",,"5,369",,Final,,,,
202202,7114110900,"Silversmiths' wares; of silver, whether or not plated or clad with other precious metal, n.e.c. in item no. 7114.11.01",,"9,269",,"82,675",,"91,944",,Final,,,,
202202,7114190109,"Goldsmiths' wares; of precious metal (excluding silver) (plated or clad with precious metal jewellery or not), cigar and cigarette boxes, of or incorporating pearls, precious or semiprecious natural, synthetic or reconstructed stones, not greenstone",,"42,165",,0,,"42,165",,Final,,,,
202202,7114190900,"Goldsmiths' wares; of precious metal (excluding silver) whether or not plated or clad with precious metal, n.e.c. in item no. 7114.19.01",,"297,610",,0,,"297,610",,Final,,,,
202202,7114200900,"Goldsmiths' and silversmiths' wares; of base metal clad with precious metal, n.e.c. in item no. 7114.20.01",,0,,760,,760,,Final,,,,
202202,7115900100,"Metal; precious or metal clad with precious metal, retorts, dishes and other apparatus for technical or laboratory use",,"1,703",,0,,"1,703",,Final,,,,
202202,7116100000,Pearls; articles of natural or cultured pearls,,18,,726,,744,,Final,,,,
202202,7116202901,"Stones; precious or semi-precious stones, (natural, synthetic or reconstructed), n.e.c. in item no. 7116.20, incorporating jade",,"9,593",,0,,"9,593",,Final,,,,
202202,7116202909,"Stones; precious or semi-precious stones, (natural, synthetic or reconstructed), n.e.c. in item no. 7116.20, not incorporating jade",,"14,422",,0,,"14,422",,Final,,,,
202202,7117190001,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal, in a form suitable for sale without further processing",,"20,805",,"18,914",,"39,719",,Final,,,,
202202,7117190009,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal, not in a form suitable for sale without further processing",,192,,"170,741",,"170,933",,Final,,,,
202202,7117901901,"Jewellery; imitation, (excluding cuff links and studs) of other than base metal, whether or not plated with precious metal, in a form suitable for sale without further processing",,"5,797",,"19,703",,"25,500",,Final,,,,
202202,7117901909,"Jewellery; imitation, (excluding cuff links and studs) of other than base metal, whether or not plated with precious metal, not in a form suitable for sale without further processing",,"12,228",,"3,944",,"16,172",,Final,,,,
202202,7118100000,"Coin (other than gold coin), not being legal tender",,"183,004",,0,,"183,004",,Final,,,,
202202,7118900001,Coin; gold coin being fine metal of a fineness not less than 99.5%,,"271,115",,0,,"271,115",,Final,,,,
202202,7118900029,"Coin; not being legal tender in New Zealand, other than gold coin",,"21,818",,"1,154,060",,"1,175,878",,Final,,,,
202202,7201200000,"Iron; non-alloy pig iron containing by weight more than 0.5% of phosphorus, in pigs, blocks or other primary forms",KGM,507,58,0,0,507,58,Final,,,,
202202,7202290000,"Ferro-alloys; ferro-silicon, containing by weight 55% or less of silicon",KGM,"1,033",180,0,0,"1,033",180,Final,,,,
202202,7204100000,Ferrous waste and scrap; of cast iron,TNE,"1,032,008","1,548",0,0,"1,032,008","1,548",Final,,,,
202202,7204210000,Ferrous waste and scrap; of stainless steel,TNE,"2,406,058",911,0,0,"2,406,058",911,Final,,,,
202202,7204290000,Ferrous waste and scrap; of alloy steel (excluding stainless),TNE,"969,892","1,546",0,0,"969,892","1,546",Final,,,,
202202,7204300000,Ferrous waste and scrap; of tinned iron or steel,TNE,"743,322","1,275",0,0,"743,322","1,275",Final,,,,
202202,7204410000,"Ferrous waste and scrap; turnings, shavings, chips, milling waste, sawdust, filings, trimmings and stampings, whether or not in bundles",TNE,"309,181",336,0,0,"309,181",336,Final,,,,
202202,7204490000,Ferrous waste and scrap; n.e.c. in heading no. 7204,TNE,"24,512,090","38,518",0,0,"24,512,090","38,518",Final,,,,
202202,7204500001,"Ferrous products; remelting scrap ingots, of ferro-alloy",KGM,"125,277","259,620",0,0,"125,277","259,620",Final,,,,
202202,7207110019,"Iron or non-alloy steel; blooms and billets, 120mm or more, of rectangular (square) cross-section, width measuring less than twice the thickness, weight less than 0.25% of carbon",KGM,"1,826,178","1,534,900",0,0,"1,826,178","1,534,900",Final,,,,
