Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202201,303430001,"Fish; frozen, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), whole",KGM,"426,861","181,633",0,0,"426,861","181,633",Final,,,,
202201,303530010,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), whole",KGM,"2,800","1,000",0,0,"2,800","1,000",Final,,,,
202201,303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"206,343","126,600",0,0,"206,343","126,600",Final,,,,
202201,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"2,088,833","1,471,595",0,0,"2,088,833","1,471,595",Final,,,,
202201,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"3,018,728","864,941",0,0,"3,018,728","864,941",Final,,,,
202201,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"388,998","110,540",0,0,"388,998","110,540",Final,,,,
202201,303660015,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"154,956","21,744",0,0,"154,956","21,744",Final,,,,
202201,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"27,863","4,200",0,0,"27,863","4,200",Final,,,,
202201,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"471,888","212,671",0,0,"471,888","212,671",Final,,,,
202201,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"495,648","216,000",0,0,"495,648","216,000",Final,,,,
202201,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"2,855,802","844,494",0,0,"2,855,802","844,494",Final,,,,
202201,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"824,334","234,996",0,0,"824,334","234,996",Final,,,,
202201,303810036,"Fish; frozen, elephant fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"160,454","10,210",0,0,"160,454","10,210",Final,,,,
202201,303810040,"Fish; frozen, school shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"6,099",610,0,0,"6,099",610,Final,,,,
202201,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"55,905","15,600",0,0,"55,905","15,600",Final,,,,
202201,303830019,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), headed and gutted",KGM,"831,646","23,027","1,817,437","47,903","2,649,083","70,930",Final,,,,
202201,303830035,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"121,043","10,608",0,0,"121,043","10,608",Final,,,,
202201,303891013,"Fish; frozen, barracouta, whole",KGM,"34,498","21,312",0,0,"34,498","21,312",Final,,,,
202201,303891017,"Fish; frozen, blue cod, whole",KGM,973,25,0,0,973,25,Final,,,,
202201,303891031,"Fish; frozen, kahawai, whole",KGM,"499,426","321,668",0,0,"499,426","321,668",Final,,,,
202201,303891033,"Fish; frozen, leatherjacket, whole",KGM,21,20,0,0,21,20,Final,,,,
202201,303891035,"Fish; frozen, ling, whole",KGM,"124,055","24,976",0,0,"124,055","24,976",Final,,,,
202201,303891043,"Fish; frozen, whole",KGM,"1,223,552","157,137",0,0,"1,223,552","157,137",Final,,,,
202201,303891051,"Fish; frozen, sea perch, whole",KGM,"8,218","3,168",0,0,"8,218","3,168",Final,,,,
202201,303891053,"Fish; frozen, snapper, whole",KGM,"48,284","5,802",0,0,"48,284","5,802",Final,,,,
202201,303891057,"Fish; frozen, trevally, whole",KGM,"259,314","63,610",0,0,"259,314","63,610",Final,,,,
202201,303891065,"Fish; frozen, whitebait, whole",KGM,111,10,0,0,111,10,Final,,,,
202201,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"34,575","27,000",0,0,"34,575","27,000",Final,,,,
202201,303892010,"Fish; frozen, alfonsino, headed and gutted",KGM,"263,804","23,830",0,0,"263,804","23,830",Final,,,,
202201,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"1,407,127","562,020",0,0,"1,407,127","562,020",Final,,,,
202201,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"50,550","22,167",0,0,"50,550","22,167",Final,,,,
202201,303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"7,749","2,514",0,0,"7,749","2,514",Final,,,,
202201,303892035,"Fish; frozen, ling, headed and gutted",KGM,"1,472,863","302,492",0,0,"1,472,863","302,492",Final,,,,
202201,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"164,169","47,300",0,0,"164,169","47,300",Final,,,,
202201,303892057,"Fish; frozen, trevally, headed and gutted",KGM,"124,114","36,360",0,0,"124,114","36,360",Final,,,,
202201,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"483,568","121,983",0,0,"483,568","121,983",Final,,,,
202201,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"190,778","27,930",0,0,"190,778","27,930",Final,,,,
202201,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"409,492","88,196",0,0,"409,492","88,196",Final,,,,
202201,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"414,934","40,400",0,0,"414,934","40,400",Final,,,,
202201,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"51,984","26,560",0,0,"51,984","26,560",Final,,,,
202201,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"16,869","4,512",0,0,"16,869","4,512",Final,,,,
202201,303899024,"Fish; frozen, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"24,404","2,638",0,0,"24,404","2,638",Final,,,,
202201,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"153,287","59,377",0,0,"153,287","59,377",Final,,,,
202201,303899040,"Fish; frozen, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,74,21,0,0,74,21,Final,,,,
202201,303899044,"Fish; frozen, orange roughy, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"29,522","4,000",0,0,"29,522","4,000",Final,,,,
202201,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"259,677","89,220",0,0,"259,677","89,220",Final,,,,
202201,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"272,854","77,664",0,0,"272,854","77,664",Final,,,,
202201,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,050,181","263,705",0,0,"1,050,181","263,705",Final,,,,
202201,303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"554,644","71,220",0,0,"554,644","71,220",Final,,,,
202201,303899064,"Fish; frozen, yellowtail kingfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"4,270","1,173",0,0,"4,270","1,173",Final,,,,
202201,303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"1,596",680,0,0,"1,596",680,Final,,,,
202201,303920000,"Fish; frozen, shark fins",KGM,"25,746","1,030",0,0,"25,746","1,030",Final,,,,
202201,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"379,149","185,319",0,0,"379,149","185,319",Final,,,,
202201,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"576,201","18,371",0,0,"576,201","18,371",Final,,,,
202201,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,"3,737",310,0,0,"3,737",310,Final,,,,
202201,304440017,"Fish fillets; fresh or chilled, red cod",KGM,187,13,0,0,187,13,Final,,,,
202201,304470010,"Fish fillets; fresh or chilled, elephant fish",KGM,283,20,0,0,283,20,Final,,,,
202201,304490013,"Fish fillets; fresh or chilled, bluenose",KGM,214,9,0,0,214,9,Final,,,,
202201,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,"1,884",40,0,0,"1,884",40,Final,,,,
202201,304490027,"Fish fillets; fresh or chilled, groper",KGM,89,4,0,0,89,4,Final,,,,
202201,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"185,311","10,757",0,0,"185,311","10,757",Final,,,,
202201,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"91,935","3,609",0,0,"91,935","3,609",Final,,,,
202201,304490041,"Fish fillets; fresh or chilled, ling",KGM,"622,388","62,595",0,0,"622,388","62,595",Final,,,,
202201,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"144,316","9,872",700,105,"145,016","9,977",Final,,,,
202201,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"78,577","3,606",0,0,"78,577","3,606",Final,,,,
202201,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"19,696",923,0,0,"19,696",923,Final,,,,
202201,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"35,947","2,302",0,0,"35,947","2,302",Final,,,,
202201,304490077,"Fish fillets; fresh or chilled, yellowtail kingfish",KGM,195,11,0,0,195,11,Final,,,,
202201,304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"3,588",271,0,0,"3,588",271,Final,,,,
202201,304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,"32,716",958,0,0,"32,716",958,Final,,,,
202201,304540000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, swordfish (Xiphias gladius)",KGM,285,11,0,0,285,11,Final,,,,
202201,304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"142,792","6,840",0,0,"142,792","6,840",Final,,,,
202201,304590047,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, New Zealand sole",KGM,526,20,0,0,526,20,Final,,,,
202201,304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,"8,494","1,297",0,0,"8,494","1,297",Final,,,,
202201,304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,307,50,0,0,307,50,Final,,,,
202201,304740010,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), in blocks",KGM,474,21,0,0,474,21,Final,,,,
202201,304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"128,366","14,759",0,0,"128,366","14,759",Final,,,,
202201,304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"2,977,784","559,035",0,0,"2,977,784","559,035",Final,,,,
202201,304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"4,582,045","578,734",0,0,"4,582,045","578,734",Final,,,,
202201,304790029,"Fish fillets; frozen, red cod, other than in blocks",KGM,"4,047",250,0,0,"4,047",250,Final,,,,
202201,304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"1,606,435","48,237",0,0,"1,606,435","48,237",Final,,,,
202201,304830015,"Fish fillets; frozen, other than in blocks, flounder",KGM,"4,468",396,0,0,"4,468",396,Final,,,,
202201,304830019,"Fish fillets; frozen, other than in blocks, lemon sole",KGM,"1,212",180,0,0,"1,212",180,Final,,,,
202201,304880010,"Fish fillets; frozen, elephant fish",KGM,"72,080","6,000",0,0,"72,080","6,000",Final,,,,
202201,304880017,"Fish fillets; frozen, school shark",KGM,"390,938","32,450",0,0,"390,938","32,450",Final,,,,
202201,304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"239,270","14,950",0,0,"239,270","14,950",Final,,,,
202201,304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"3,686",240,0,0,"3,686",240,Final,,,,
202201,304890010,"Fish fillets; frozen, of fish n.e.c. in heading 0304.8, in blocks",KGM,"275,770","20,520",0,0,"275,770","20,520",Final,,,,
202201,304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"228,381","60,290",0,0,"228,381","60,290",Final,,,,
202201,304890013,"Fish fillets; frozen, other than in blocks, bluenose",KGM,"2,896",140,0,0,"2,896",140,Final,,,,
202201,304890017,"Fish fillets; frozen, other than in blocks, cardinal fish",KGM,"28,146","5,440",0,0,"28,146","5,440",Final,,,,
202201,304890023,"Fish fillets; frozen, other than in blocks, gemfish",KGM,"67,747","10,170",0,0,"67,747","10,170",Final,,,,
202201,304890027,"Fish fillets; frozen, other than in blocks, groper",KGM,285,11,0,0,285,11,Final,,,,
202201,304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,225,11,0,0,225,11,Final,,,,
202201,304890035,"Fish fillets; frozen, other than in blocks, John dory",KGM,450,21,0,0,450,21,Final,,,,
202201,304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"1,454,825","135,625",0,0,"1,454,825","135,625",Final,,,,
202201,304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,"37,462","3,421",0,0,"37,462","3,421",Final,,,,
202201,304890053,"Fish fillets; frozen, other than in blocks, orange roughy",KGM,"2,344,234","122,518",0,0,"2,344,234","122,518",Final,,,,
202201,304890057,"Fish fillets; frozen, other than in blocks, oreo dory, smooth",KGM,"127,885","9,115",0,0,"127,885","9,115",Final,,,,
202201,304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"35,659","3,737",0,0,"35,659","3,737",Final,,,,
202201,304930019,"Fish meat, excluding fillets, whether or not minced; frozen, tilapias, catfish, carp, eels, Nile perch, and snakeheads, surimi",KGM,0,0,"9,286","1,150","9,286","1,150",Final,,,,
202201,304950010,"Fish meat, excluding fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma), minced blocks",KGM,"61,058","20,790",0,0,"61,058","20,790",Final,,,,
202201,304950015,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, hoki",KGM,"40,348","20,250",0,0,"40,348","20,250",Final,,,,
202201,304950029,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, n.e.c. in item no. 0304.95",KGM,286,24,0,0,286,24,Final,,,,
202201,304950039,"Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Theragra chalcogramma, not minced blocks or surimi",KGM,76,33,0,0,76,33,Final,,,,
202201,304990023,"Fish meat, excluding fillets, frozen, n.e.c. in item no. 0304.9, surimi",KGM,238,49,0,0,238,49,Final,,,,
202201,304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,659,19,0,0,659,19,Final,,,,
202201,305200019,"Fish; livers, roes and milt of fish, smoked, salted or in brine, whether or not cooked before or during the smoking process",KGM,"61,020","1,080",0,0,"61,020","1,080",Final,,,,
202201,305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,"937,974","16,291",0,0,"937,974","16,291",Final,,,,
202201,305440029,"Fish; smoked, whether or not cooked before or during smoking, tilapias, catfish, carp, Nile perch, and snakeheads, includes fillets, but excludes edible fish offal",KGM,495,10,0,0,495,10,Final,,,,
202201,305490089,"Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal",KGM,274,66,0,0,274,66,Final,,,,
202201,305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,"1,500",13,0,0,"1,500",13,Final,,,,
202201,305720000,"Fish; edible offal, fish heads, tails and maws",KGM,"57,340",171,0,0,"57,340",171,Final,,,,
202201,305790000,"Fish; edible offal, other than shark fins, fish heads, tails and maws",KGM,"25,363",461,0,0,"25,363",461,Final,,,,
202201,306140010,"Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",KGM,"2,088",98,0,0,"2,088",98,Final,,,,
202201,306160000,"Crustaceans; frozen, cold-water shrimps and prawns (Pandalus spp., Crangon crangon), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",KGM,"2,869,853","44,296",0,0,"2,869,853","44,296",Final,,,,
