Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202212,8903930010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length not exceeding 7.5m",NMB,Australia,"266,441",3,"188,709",2,"455,150",5,Provisional,,,
202212,8903930010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length not exceeding 7.5m",NMB,Spain,"143,000",4,0,0,"143,000",4,Provisional,,,
202212,8903930010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length not exceeding 7.5m",NMB,Kiribati,0,0,"28,000",1,"28,000",1,Provisional,,,
202212,8903930010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length not exceeding 7.5m",NMB,Malaysia,"762,718",2,0,0,"762,718",2,Provisional,,,
202212,8903930010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length not exceeding 7.5m",NMB,New Caledonia,"70,120",2,0,0,"70,120",2,Provisional,,,
202212,8903930030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length not exceeding 7.5m",NMB,Australia,"47,672",69,0,0,"47,672",69,Provisional,,,
202212,8903930030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length not exceeding 7.5m",NMB,Germany,"9,500",1,0,0,"9,500",1,Provisional,,,
202212,8903930030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length not exceeding 7.5m",NMB,France,"95,273",7,0,0,"95,273",7,Provisional,,,
202212,8903930030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length not exceeding 7.5m",NMB,United States of America,"95,006",6,0,0,"95,006",6,Provisional,,,
202212,8903930030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length not exceeding 7.5m",NMB,Viet Nam,"34,290",1,0,0,"34,290",1,Provisional,,,
202212,8903930030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length not exceeding 7.5m",NMB,South Africa,"12,000",1,0,0,"12,000",1,Provisional,,,
202212,8903990010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length exceeding 7.5m",NMB,Australia,"4,711,944",63,0,0,"4,711,944",63,Provisional,,,
202212,8903990010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length exceeding 7.5m",NMB,Canada,"380,858",4,0,0,"380,858",4,Provisional,,,
202212,8903990010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length exceeding 7.5m",NMB,France,"225,269",1,0,0,"225,269",1,Provisional,,,
202212,8903990010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length exceeding 7.5m",NMB,United Kingdom,"163,449",2,0,0,"163,449",2,Provisional,,,
202212,8903990010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length exceeding 7.5m",NMB,New Caledonia,"102,511",3,0,0,"102,511",3,Provisional,,,
202212,8903990010,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable, of a length exceeding 7.5m",NMB,United States of America,"2,285,612",15,0,0,"2,285,612",15,Provisional,,,
202212,8903990020,"Vessels; dinghies, canoes and racing skiffs, not power driven, for pleasure or sports, other than inflatable, of a length exceeding 7.5m",NMB,Australia,"2,572",1,0,0,"2,572",1,Provisional,,,
202212,8903990030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length exceeding 7.5m",NMB,Australia,"3,487",1,0,0,"3,487",1,Provisional,,,
202212,8903990030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length exceeding 7.5m",NMB,Cook Islands,"1,000",10,0,0,"1,000",10,Provisional,,,
202212,8903990030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length exceeding 7.5m",NMB,Fiji,"59,008",431,0,0,"59,008",431,Provisional,,,
202212,8903990030,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, not power driven, other than inflatable, of a length exceeding 7.5m",NMB,"Korea, Republic of","55,240",16,0,0,"55,240",16,Provisional,,,
202212,8905100100,"Dredgers; the navigability of which is subsidiary to their main function, not exceeding 70m in overall length",NMB,Australia,0,0,"10,853",1,"10,853",1,Provisional,,,
202212,8905900100,"Vessels; light, fire-floats, floating cranes and other vessels, the navigability of which is subsidiary to their main function, floating docks, not exceeding 50m in overall length",NMB,Fiji,"369,164",2,0,0,"369,164",2,Provisional,,,
202212,8907100000,Rafts; inflatable,NMB,Australia,"16,417",2,0,0,"16,417",2,Provisional,,,
202212,8907100000,Rafts; inflatable,NMB,Singapore,0,0,"71,122",7,"71,122",7,Provisional,,,
202212,8907100000,Rafts; inflatable,NMB,Samoa,"12,639",5,0,0,"12,639",5,Provisional,,,
202212,9001100100,"Optical fibres, optical fibre bundles and cables; (excluding those of heading no. 8544), optical fibre cables",KGM,Australia,134,0,0,0,134,0,Provisional,,,
202212,9001100100,"Optical fibres, optical fibre bundles and cables; (excluding those of heading no. 8544), optical fibre cables",KGM,Germany,0,0,"17,475",10,"17,475",10,Provisional,,,
202212,9001300000,"Lenses, contact; of any material, unmounted, excluding elements of glass not optically worked",,Australia,"110,984",,"7,054",,"118,038",,Provisional,,,
202212,9001300000,"Lenses, contact; of any material, unmounted, excluding elements of glass not optically worked",,Cook Islands,551,,0,,551,,Provisional,,,
202212,9001300000,"Lenses, contact; of any material, unmounted, excluding elements of glass not optically worked",,Singapore,"6,418",,0,,"6,418",,Provisional,,,
202212,9001300000,"Lenses, contact; of any material, unmounted, excluding elements of glass not optically worked",,South Africa,"22,935",,0,,"22,935",,Provisional,,,
202212,9001900901,"Lenses and prisms; (other than ophthalmic contact lenses and spectacle lenses), unmounted, of any material, excluding elements of glass not optically worked",,United States of America,0,,"3,276",,"3,276",,Provisional,,,
202212,9001900919,"Optical elements; n.e.c. in heading no. 9001, of any material, unmounted, excluding elements of glass not optically worked",,Australia,0,,"6,131",,"6,131",,Provisional,,,
202212,9001900919,"Optical elements; n.e.c. in heading no. 9001, of any material, unmounted, excluding elements of glass not optically worked",,Singapore,606,,34,,640,,Provisional,,,
202212,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,Australia,0,,"168,965",,"168,965",,Provisional,,,
202212,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,Canada,0,,"14,750",,"14,750",,Provisional,,,
202212,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,Cook Islands,"3,220",,0,,"3,220",,Provisional,,,
202212,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,Spain,0,,"1,806",,"1,806",,Provisional,,,
202212,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,Hong Kong (Special Administrative Region),0,,"40,526",,"40,526",,Provisional,,,
202212,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,United States of America,"6,000",,"1,080",,"7,080",,Provisional,,,
202212,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,Vanuatu,819,,0,,819,,Provisional,,,
202212,9002199000,"Lenses; objective, (other than for cameras, projectors or photographic enlargers or reducers), mounted, of any material (excluding elements of glass not optically worked)",,Japan,0,,"2,795",,"2,795",,Provisional,,,
202212,9002199000,"Lenses; objective, (other than for cameras, projectors or photographic enlargers or reducers), mounted, of any material (excluding elements of glass not optically worked)",,French Polynesia,0,,"3,482",,"3,482",,Provisional,,,
202212,9002209019,"Filters; excluding photographic colour, mounted as parts or fittings for instruments or apparatus",,Australia,0,,29,,29,,Provisional,,,
202212,9002209019,"Filters; excluding photographic colour, mounted as parts or fittings for instruments or apparatus",,Singapore,0,,"77,120",,"77,120",,Provisional,,,
202212,9002209019,"Filters; excluding photographic colour, mounted as parts or fittings for instruments or apparatus",,Vanuatu,65,,0,,65,,Provisional,,,
202212,9002909000,"Optical elements; n.e.c. in heading no. 9002 (e.g. prisms and mirrors), mounted, being parts or fittings for instruments or apparatus, of any material (excluding elements of glass not optically worked)",,Australia,115,,0,,115,,Provisional,,,
202212,9002909000,"Optical elements; n.e.c. in heading no. 9002 (e.g. prisms and mirrors), mounted, being parts or fittings for instruments or apparatus, of any material (excluding elements of glass not optically worked)",,Japan,0,,76,,76,,Provisional,,,
202212,9003110000,"Frames and mountings; for spectacles, goggles or the like, of plastics",NMB,Australia,0,0,"2,470",337,"2,470",337,Provisional,,,
202212,9003110000,"Frames and mountings; for spectacles, goggles or the like, of plastics",NMB,Hong Kong (Special Administrative Region),0,0,"1,460",33,"1,460",33,Provisional,,,
202212,9003190000,"Frames and mountings; for spectacles, goggles or the like, of materials other than plastics",NMB,Australia,0,0,"1,080",113,"1,080",113,Provisional,,,
202212,9003190000,"Frames and mountings; for spectacles, goggles or the like, of materials other than plastics",NMB,Hong Kong (Special Administrative Region),0,0,455,10,455,10,Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,Australia,94,3,"45,147","12,085","45,241","12,088",Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,Switzerland,0,0,"15,982",49,"15,982",49,Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,Cook Islands,50,50,"5,054",108,"5,104",158,Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,Fiji,0,0,"6,245",261,"6,245",261,Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,Hong Kong (Special Administrative Region),229,1,"264,753","5,834","264,982","5,835",Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,Maldives,0,0,"1,135",100,"1,135",100,Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,New Caledonia,0,0,180,100,180,100,Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,Niue,278,2,0,0,278,2,Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,French Polynesia,0,0,"2,000",86,"2,000",86,Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,Singapore,208,1,"39,721",86,"39,929",87,Provisional,,,
202212,9004100001,"Sunglasses; corrective, protective or other",NMB,Vanuatu,"2,328",288,210,65,"2,538",353,Provisional,,,
202212,9004900103,"Goggles and the like; corrective, protective or other, swim",NMB,Fiji,0,0,"1,044",164,"1,044",164,Provisional,,,
202212,9004900109,"Goggles and the like; corrective, protective or other, (other than swim or ski)",NMB,Australia,"2,423",53,74,7,"2,497",60,Provisional,,,
202212,9004900109,"Goggles and the like; corrective, protective or other, (other than swim or ski)",NMB,Cook Islands,38,12,723,120,761,132,Provisional,,,
202212,9004900109,"Goggles and the like; corrective, protective or other, (other than swim or ski)",NMB,Fiji,"2,790",360,0,0,"2,790",360,Provisional,,,
202212,9004900109,"Goggles and the like; corrective, protective or other, (other than swim or ski)",NMB,Samoa,256,150,0,0,256,150,Provisional,,,
202212,9004900909,"Spectacles and the like; (other than sunglasses or goggles), corrective or other, other than frames for ophthalmic spectacles fitted temporarily with imitation lenses",NMB,Australia,371,6,"11,536","1,978","11,907","1,984",Provisional,,,
202212,9004900909,"Spectacles and the like; (other than sunglasses or goggles), corrective or other, other than frames for ophthalmic spectacles fitted temporarily with imitation lenses",NMB,Fiji,"3,634","1,560","1,237","1,320","4,871","2,880",Provisional,,,
202212,9004900909,"Spectacles and the like; (other than sunglasses or goggles), corrective or other, other than frames for ophthalmic spectacles fitted temporarily with imitation lenses",NMB,Malaysia,0,0,8,1,8,1,Provisional,,,
202212,9004900909,"Spectacles and the like; (other than sunglasses or goggles), corrective or other, other than frames for ophthalmic spectacles fitted temporarily with imitation lenses",NMB,Samoa,0,0,210,24,210,24,Provisional,,,
202212,9005100000,Binoculars,,Austria,0,,400,,400,,Provisional,,,
202212,9005100000,Binoculars,,Fiji,0,,406,,406,,Provisional,,,
202212,9005100000,Binoculars,,Lithuania,"4,499",,0,,"4,499",,Provisional,,,
202212,9005100000,Binoculars,,United States of America,0,,"10,393",,"10,393",,Provisional,,,
202212,9005800000,"Monoculars; other optical telescopes and astronomical instruments, excluding instruments for radio-astronomy",,Austria,0,,"1,200",,"1,200",,Provisional,,,
202212,9005800000,"Monoculars; other optical telescopes and astronomical instruments, excluding instruments for radio-astronomy",,Australia,"3,384",,0,,"3,384",,Provisional,,,
202212,9005800000,"Monoculars; other optical telescopes and astronomical instruments, excluding instruments for radio-astronomy",,Lithuania,"25,067",,0,,"25,067",,Provisional,,,
202212,9006300000,"Cameras, photographic (excluding cinematographic); specially designed for underwater use, aerial survey, medical or surgical examination of internal organs; comparison cameras for forensic or criminological use",NMB,United States of America,"43,500",3,0,0,"43,500",3,Provisional,,,
202212,9006590040,"Cameras, photographic (excluding cinematographic); other than of a kind used for recording documents on microfilm, microfiche or other microforms, n.e.c. in heading no. 9006",NMB,Australia,"4,892",202,"72,887",602,"77,779",804,Provisional,,,
202212,9006910012,Cameras; photographic (excluding cinematographic); parts and accessories of items 9006.53.00 and 9006.59.00,,Australia,0,,"8,517",,"8,517",,Provisional,,,
202212,9006910012,Cameras; photographic (excluding cinematographic); parts and accessories of items 9006.53.00 and 9006.59.00,,Cook Islands,"14,233",,0,,"14,233",,Provisional,,,
202212,9006910019,"Cameras; photographic (excluding cinematographic); parts and accessories, other than of items 9006.53.00 and 9006.59.00",,Australia,"2,500",,"86,001",,"88,501",,Provisional,,,
202212,9006910019,"Cameras; photographic (excluding cinematographic); parts and accessories, other than of items 9006.53.00 and 9006.59.00",,Spain,0,,189,,189,,Provisional,,,
202212,9006910019,"Cameras; photographic (excluding cinematographic); parts and accessories, other than of items 9006.53.00 and 9006.59.00",,United States of America,"1,800",,0,,"1,800",,Provisional,,,
202212,9007100015,"Cameras; cinematographic; whether or not incorporating sound recording apparatus, for 35mm film",NMB,Australia,0,0,313,1,313,1,Provisional,,,
202212,9007100019,"Cameras; cinematographic; whether or not incorporating sound recording apparatus, for film n.e.c. in heading 9007",NMB,United States of America,"20,550",6,0,0,"20,550",6,Provisional,,,
202212,9007200009,"Projectors, cinematographic; whether or not incorporating sound recording or reproducing apparatus, for film of width 16mm or more",NMB,United States of America,0,0,"1,139",1,"1,139",1,Provisional,,,
202212,9007910010,"Cameras, cinematographic; parts and accessories, whether or not incorporating sound recording apparatus, for 35mm cameras",,Fiji,"161,756",,0,,"161,756",,Provisional,,,
202212,9007910019,"Cameras, cinematographic; parts and accessories, whether or not incorporating sound recording apparatus, n.e.c. in item no. 9007.91.00",,Australia,0,,"60,000",,"60,000",,Provisional,,,
202212,9007910019,"Cameras, cinematographic; parts and accessories, whether or not incorporating sound recording apparatus, n.e.c. in item no. 9007.91.00",,United States of America,0,,"82,794",,"82,794",,Provisional,,,
202212,9008500019,"Projectors, image; other than slide projectors, microfilm, microfiche or other microform readers, excluding cinematographic",NMB,Fiji,500,15,0,0,500,15,Provisional,,,
202212,9008900019,"Photographic enlargers and reducers; parts and accessories, for negatives smaller than 6cm x 7cm",,Tonga,0,,"10,469",,"10,469",,Provisional,,,
202212,9010609000,Photographic laboratory apparatus and equipment (including cinematographic); projection screens,,United States of America,0,,"8,191",,"8,191",,Provisional,,,
202212,9010609000,Photographic laboratory apparatus and equipment (including cinematographic); projection screens,,Samoa,0,,373,,373,,Provisional,,,
202212,9011800000,"Microscopes, compound optical; (other than stereoscopic and microscopes for photomicrography, cinephotomicrography or microprojection)",,Australia,0,,"585,290",,"585,290",,Provisional,,,
202212,9011800000,"Microscopes, compound optical; (other than stereoscopic and microscopes for photomicrography, cinephotomicrography or microprojection)",,Fiji,0,,"9,285",,"9,285",,Provisional,,,
202212,9011800000,"Microscopes, compound optical; (other than stereoscopic and microscopes for photomicrography, cinephotomicrography or microprojection)",,Papua New Guinea,0,,"170,466",,"170,466",,Provisional,,,
202212,9011900010,"Microscopes, compound optical; parts and accessories (including those for photomicrography, cinephotomicrography or microprojection)",,Fiji,0,,"15,979",,"15,979",,Provisional,,,
202212,9013100000,"Optical appliances and instruments; telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this chapter",,Austria,0,,"1,400",,"1,400",,Provisional,,,
202212,9013100000,"Optical appliances and instruments; telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this chapter",,Lithuania,"23,806",,0,,"23,806",,Provisional,,,
202212,9013100000,"Optical appliances and instruments; telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this chapter",,United States of America,0,,"34,131",,"34,131",,Provisional,,,
202212,9013100000,"Optical appliances and instruments; telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this chapter",,Samoa,750,,0,,750,,Provisional,,,
202212,9013200000,Lasers; other than laser diodes,,United States of America,"11,872",,"3,092",,"14,964",,Provisional,,,
202212,9013800020,"Optical devices, appliances and instruments; n.e.c. in heading no. 9013",,Australia,0,,"6,721",,"6,721",,Provisional,,,
202212,9013800020,"Optical devices, appliances and instruments; n.e.c. in heading no. 9013",,India,"50,167",,0,,"50,167",,Provisional,,,
202212,9013800020,"Optical devices, appliances and instruments; n.e.c. in heading no. 9013",,Tonga,"7,812",,0,,"7,812",,Provisional,,,
202212,9013900000,Optical appliances and instruments; parts and accessories for articles of heading no. 9013,,United States of America,0,,40,,40,,Provisional,,,
202212,9014209000,Navigational instruments and appliances; for aeronautical or space navigation (excluding compasses),,Australia,0,,"20,349",,"20,349",,Provisional,,,
202212,9014209000,Navigational instruments and appliances; for aeronautical or space navigation (excluding compasses),,Fiji,"3,199",,0,,"3,199",,Provisional,,,
202212,9014209000,Navigational instruments and appliances; for aeronautical or space navigation (excluding compasses),,France,0,,"67,279",,"67,279",,Provisional,,,
202212,9014209000,Navigational instruments and appliances; for aeronautical or space navigation (excluding compasses),,Thailand,0,,"20,455",,"20,455",,Provisional,,,
202212,9014209000,Navigational instruments and appliances; for aeronautical or space navigation (excluding compasses),,United States of America,0,,"320,488",,"320,488",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,Australia,"2,322",,0,,"2,322",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,"China, People's Republic of",0,,"4,604",,"4,604",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,Czechia,0,,"2,017",,"2,017",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,Spain,"37,659",,0,,"37,659",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,United Kingdom,"2,687",,0,,"2,687",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,Japan,0,,"2,312",,"2,312",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,Philippines,"1,496",,0,,"1,496",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,Sweden,"12,956",,0,,"12,956",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,Turkiye,"46,377",,0,,"46,377",,Provisional,,,
202212,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,United States of America,"64,943",,500,,"65,443",,Provisional,,,
202212,9014900000,Navigational instruments and appliances; parts and accessories,,Australia,"24,395",,"5,576",,"29,971",,Provisional,,,
202212,9014900000,Navigational instruments and appliances; parts and accessories,,United States of America,"7,047",,"27,371",,"34,418",,Provisional,,,
202212,9014900000,Navigational instruments and appliances; parts and accessories,,Viet Nam,0,,"1,042",,"1,042",,Provisional,,,
202212,9015100000,Rangefinders,,Austria,0,,"1,000",,"1,000",,Provisional,,,
202212,9015200000,Surveying equipment; theodolites and tachymeters (tacheometers),,Sweden,"16,462",,0,,"16,462",,Provisional,,,
202212,9015300000,Surveying equipment; levels,,Australia,73,,"15,888",,"15,961",,Provisional,,,
202212,9015300000,Surveying equipment; levels,,Cook Islands,482,,100,,582,,Provisional,,,
202212,9015300000,Surveying equipment; levels,,Tuvalu,"1,738",,0,,"1,738",,Provisional,,,
202212,9015400000,Surveying equipment; photogrammetrical surveying instruments and appliances,,Canada,"109,527",,0,,"109,527",,Provisional,,,
202212,9015400000,Surveying equipment; photogrammetrical surveying instruments and appliances,,United States of America,"561,661",,0,,"561,661",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Australia,"13,645",,"372,139",,"385,784",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Canada,"44,666",,0,,"44,666",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Chile,"16,227",,0,,"16,227",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Germany,"4,000",,0,,"4,000",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Denmark,"35,872",,0,,"35,872",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Finland,"7,463",,0,,"7,463",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Fiji,"29,001",,0,,"29,001",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,United Kingdom,"26,924",,0,,"26,924",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Greenland,"42,756",,0,,"42,756",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Italy,"29,046",,0,,"29,046",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Japan,"7,463",,0,,"7,463",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,"Korea, Republic of","17,650",,0,,"17,650",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Mauritius,"49,137",,0,,"49,137",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Mexico,"26,177",,0,,"26,177",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Netherlands,"19,314",,0,,"19,314",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Thailand,0,,"16,988",,"16,988",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,Taiwan,"135,572",,"10,998",,"146,570",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,United States of America,"202,163",,0,,"202,163",,Provisional,,,
202212,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,South Africa,"90,897",,0,,"90,897",,Provisional,,,
202212,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,Australia,"2,255",,0,,"2,255",,Provisional,,,
202212,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,Canada,"14,489",,0,,"14,489",,Provisional,,,
202212,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,Germany,"3,942",,0,,"3,942",,Provisional,,,
202212,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,Fiji,"1,191",,0,,"1,191",,Provisional,,,
202212,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,United Kingdom,"103,931",,0,,"103,931",,Provisional,,,
202212,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,India,"7,084",,0,,"7,084",,Provisional,,,
202212,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,Kiribati,0,,"2,601",,"2,601",,Provisional,,,
202212,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,Saudi Arabia,0,,"2,043",,"2,043",,Provisional,,,
202212,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,United States of America,"16,595",,0,,"16,595",,Provisional,,,
202212,9017200110,"Mathematical calculating instruments; slide rules, disc calculators and the like",,Niue,129,,0,,129,,Provisional,,,
202212,9017201910,"Drawing, marking-out or mathematical calculating equipment; rules",,Papua New Guinea,"3,174",,0,,"3,174",,Provisional,,,
202212,9017201910,"Drawing, marking-out or mathematical calculating equipment; rules",,Samoa,0,,"2,440",,"2,440",,Provisional,,,
202212,9017201919,"Drawing, marking-out or mathematical calculating equipment; n.e.c. in item no. 9017.20",,Cook Islands,223,,77,,300,,Provisional,,,
202212,9017201919,"Drawing, marking-out or mathematical calculating equipment; n.e.c. in item no. 9017.20",,Germany,"5,462",,0,,"5,462",,Provisional,,,
202212,9017201919,"Drawing, marking-out or mathematical calculating equipment; n.e.c. in item no. 9017.20",,Vanuatu,132,,700,,832,,Provisional,,,
202212,9017201919,"Drawing, marking-out or mathematical calculating equipment; n.e.c. in item no. 9017.20",,Samoa,336,,0,,336,,Provisional,,,
202212,9017300000,"Mathematical equipment; micrometers, callipers and gauges",,Australia,79,,"1,143",,"1,222",,Provisional,,,
202212,9017300000,"Mathematical equipment; micrometers, callipers and gauges",,Cook Islands,0,,10,,10,,Provisional,,,
202212,9017300000,"Mathematical equipment; micrometers, callipers and gauges",,Fiji,"8,056",,0,,"8,056",,Provisional,,,
202212,9017300000,"Mathematical equipment; micrometers, callipers and gauges",,Solomon Islands,0,,446,,446,,Provisional,,,
