Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status,,
202201,6804220005,"Grinding wheels; of agglomerated abrasives or of ceramics, phenolic resin bonded, reinforced",KGM,"7,632","7,807",449,Final,,
202201,6804220019,"Grinding wheels; of agglomerated abrasives or of ceramics, (other than phenolic resin bonded, reinforced)",KGM,"449,499","475,316","36,611",Final,,
202201,6804220029,"Millstones, grindstones and the like (excluding grinding wheels); of agglomerated abrasives or ceramics",KGM,"64,243","67,588","2,696",Final,,
202201,6804230009,"Millstones, grindstones and the like (excluding grinding wheels); of natural stone, for sharpening, polishing, trueing or cutting, without frameworks, and parts thereof",KGM,"7,143","7,798",18,Final,,
202201,6804300000,"Stones; hand sharpening or polishing stones, of natural stone, agglomerated natural or artificial abrasives or ceramics, with or without parts of other materials",,"18,109","22,713",,Final,,
202201,6805100100,"Nail files; abrasive coated, on a base of woven textile fabric only, whether or not cut to shape or sewn or otherwise made up",,126,138,,Final,,
202201,6805101900,"Abrasive coated articles; (other than nail files and dental strip, bands and discs), on a base of woven textile fabric only, whether or not cut to shape, sewn or otherwise made up",,"383,690","412,974",,Final,,
202201,6805200100,"Nail files; abrasive coated, on a base of paper or paperboard",,"11,694","12,800",,Final,,
202201,6805201100,"Abrasive coated articles; dental strip, bands and discs, on a base of paper or paperboard only, whether or not cut to shape, sewn or otherwise made up",,"15,094","15,278",,Final,,
202201,6805201900,"Abrasive coated articles; (other than nail files, dental strip, bands and discs), on a base of paper or paperboard only, whether or not cut to shape, sewn or otherwise made up",,"510,318","568,697",,Final,,
202201,6805300100,"Nail files; abrasive coated, on a base of materials n.e.c. in heading no. 6805",,"15,678","17,391",,Final,,
202201,6805301100,"Abrasive coated articles; dental strip, bands and discs, on a base of materials n.e.c. in heading no. 6805, whether or not cut to shape or sewn or otherwise made up",,"10,311","11,095",,Final,,
202201,6805301900,"Abrasive coated articles; (other than nail files, dental strip, bands and discs), on a base of materials n.e.c. in heading no. 6805, whether or not cut to shape or sewn or otherwise made up",,"670,826","789,679",,Final,,
202201,6806100000,"Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls",KGM,"724,163","1,303,183","218,502",Final,,
202201,6806200000,"Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials (including intermixtures thereof)",KGM,"401,073","582,015","253,409",Final,,
202201,6806900003,"Mineral fibre acoustic ceiling tiles and panels; excluding those of heading no 6811, 6812 or chapter 69",MTK,"513,142","614,404","43,658",Final,,
202201,6806900008,"Heat or sound-insulating or sound absorbing mineral materials; mixtures and articles, other than ceiling tiles and panels, excluding those of heading no. 6811, 6812 or chapter 69",KGM,"499,986","732,235","157,354",Final,,
202201,6807100000,Asphalt or similar material; articles (e.g. petroleum bitumen or coal tar pitch) in rolls,,"551,473","584,046",,Final,,
202201,6807900000,Asphalt or similar material; articles (e.g. petroleum bitumen or coal tar pitch) other than in rolls,,"450,723","544,238",,Final,,
202201,6808000000,"Panels, boards, tiles, blocks and the like; of vegetable fibre, of straw, shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders",,658,749,,Final,,
202201,6809110010,"Plaster, or plaster compositions; boards, sheets, panels, tiles and similar articles, faced or reinforced with paper or paperboard only, not ornamented",MTK,"217,072","247,788","92,187",Final,,
202201,6809190010,"Plaster, or plaster compositions; boards, sheets, panels, tiles and similar articles, (other than faced or reinforced with paper or paperboard only), not ornamented",MTK,"110,349","134,798","17,597",Final,,
202201,6809900005,"Plaster and plaster composition articles; architectural mouldings and cornices, ornamented",MTR,"197,901","197,901","5,500",Final,,
202201,6809900006,"Plaster and plaster composition articles; articles n.e.c. in heading no. 6809, ornamented",NMB,719,895,688,Final,,
202201,6810110000,"Cement, concrete or artificial stone; building blocks or bricks, whether or not reinforced",,"181,379","276,671",,Final,,
202201,6810190000,"Cement, concrete or artificial stone; tiles, flagstones and similar, (excluding building bricks and blocks) whether or not reinforced",,"2,809,555","3,235,618",,Final,,
202201,6810910000,"Cement, concrete or artificial stone; prefabricated structural components for building or civil engineering, whether or not reinforced",,"146,228","335,030",,Final,,
202201,6810990009,"Cement, concrete or artificial stone; articles (other than prefabricated structural components for building or civil engineering), n.e.c. in heading no. 6810, other than pipes, whether or not reinforced",,"2,263,416","2,719,449",,Final,,
202201,6811820010,"Cellulose fibre-cement; sheets, plain (other than corrugated sheets), not containing asbestos",MTK,"7,638,360","12,203,981","982,344",Final,,
202201,6811820019,"Cellulose fibre-cement; sheets, panels, tiles and similar articles (other than plain sheets and corrugated sheets), not containing asbestos",,"836,498","1,309,547",,Final,,
202201,6812990020,"Asbestos; mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate; (other than of crocidolite), cords and string, whether or not plaited or reinforced (excluding goods of heading no. 6811 or 6813)",,36,39,,Final,,
202201,6813810100,"Brake linings and pads; in the piece, not containing asbestos, of other mineral substances or of cellulose, whether or not combined with textile or other materials, unmounted",,"22,258","23,738",,Final,,
202201,6813810900,"Brake linings and pads; undrilled, (not in the piece), not containing asbestos, of other mineral substances or of cellulose, whether or not combined with textile or other materials, unmounted",,"26,595","28,190",,Final,,
202201,6813811900,"Brake linings and pads; drilled, (not in the piece), not containing asbestos, of other mineral substances or of cellulose, whether or not combined with textile or other materials, unmounted",,"19,437","20,479",,Final,,
202201,6813890100,"Friction material, articles thereof; in the piece, not containing asbestos, of other mineral substances or of cellulose, whether or not combined with textile or other materials, unmounted, other than brake linings and pads",,419,488,,Final,,
202201,6813891900,"Clutch facings; drilled, of annular shape, whether or not holed for fixing or mounting, not containing asbestos, of other mineral substances or of cellulose, whether or not combined with textile or other materials, unmounted",,"1,103","1,405",,Final,,
202201,6813892900,"Friction material, articles thereof; undrilled, (not in the piece), not containing asbestos, of other mineral substances or of cellulose, unmounted, n.e.c. in item no. 6813.89",,"2,488","2,653",,Final,,
202201,6813893900,"Friction material, articles thereof; drilled, (not in the piece), not containing asbestos, of other mineral substances or of cellulose, unmounted, n.e.c. in item no. 6813.89",,275,299,,Final,,
202201,6814100000,"Mica; plates, sheets and strips, of agglomerated or reconstituted mica, whether or not on a support of paper, paperboard or other materials",,"27,892","38,384",,Final,,
202201,6814900000,"Mica; worked mica and articles of mica (excluding plates, sheets and strips) whether or not on a support of paper, paperboard or other materials",,334,350,,Final,,
202201,6815110000,Stone or other mineral substances not elsewhere specified or included; carbon fibres for non-electrical uses,,"212,729","233,631",,Final,,
202201,6815120000,Stone or other mineral substances not elsewhere specified or included; fabrics of carbon fibres for non-electrical uses,,"511,643","532,518",,Final,,
202201,6815130000,Stone or other mineral substances not elsewhere specified or included; articles of carbon fibres for non-electrical uses,,"311,883","356,913",,Final,,
202201,6815190000,Stone or other mineral substances not elsewhere specified or included; non-electrical articles of graphite or carbon n.e.c. in heading 6815,,"744,393","830,420",,Final,,
202201,6815200000,Peat; articles of peat n.e.c. or included,,"1,116","1,546",,Final,,
202201,6815910010,"Stone articles and articles of other mineral substances; containing magnesite, magnesia in the form of periclase, dolomite including in the form of dolime, or chromite",,"1,112","1,361",,Final,,
202201,6815990010,Stone articles and articles of other mineral substances; n.e.c. or included in heading no. 6815,,"740,001","819,427",,Final,,
202201,6901000000,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",KGM,"32,076","41,059","9,986",Final,,
202201,6902100000,"Bricks, blocks, tiles and similar refractory ceramic constructional goods; containing by weight, singly or together, more than 50% of the elements Mg, Ca or Cr",KGM,"649,406","791,946","246,706",Final,,
202201,6902200003,Refractory ceramic goods; containing by weight not more than 25% of alumina,KGM,"153,695","181,077","88,318",Final,,
202201,6902200008,Refractory ceramic goods; containing by weight more than 25% but not more than 40% of alumina,KGM,15,16,4,Final,,
202201,6902200013,Refractory ceramic goods; containing by weight more than 40% but not more than 50% of alumina,KGM,"38,887","54,072","68,830",Final,,
202201,6902200018,Refractory ceramic goods; containing by weight more than 50% but not more than 65% of alumina,KGM,"119,480","156,054","71,527",Final,,
202201,6902200027,Refractory ceramic goods; containing by weight more than 65% but not more than 80% of alumina,KGM,"252,863","349,794","99,023",Final,,
202201,6902200032,Refractory ceramic goods; containing by weight more than 80% but not more than 90% of alumina,KGM,"28,834","39,323","19,206",Final,,
202201,6902200038,Refractory ceramic goods; containing by weight more than 90% of alumina,KGM,"102,261","123,313","40,436",Final,,
202201,6902900102,"Bricks; n.e.c. in item no. 6902.1 or 6902.2, lightweight insulating bricks with a density not exceeding 1500kg/m3",KGM,"25,121","29,968","5,123",Final,,
202201,6902900108,"Bricks; n.e.c. in item no. 6902.1 or 6902.2, (excluding those of siliceous fossil meals or similar earths), silicon carbide",KGM,"79,457","82,195","23,680",Final,,
202201,6902900121,"Bricks; n.e.c. in item no. 6902.1 or 6902.2, (excluding those of siliceous fossil meals or similar earths), containing by weight of alumina, more than 25% but not more than 40%",KGM,48,55,1,Final,,
202201,6902900138,"Bricks; n.e.c. in item no. 6902.1 or 6902.2, (excluding those of siliceous fossil meals or similar earths), containing less than 10% or more than 40% by weight of alumina",KGM,"36,436","51,653","169,380",Final,,
202201,6903100019,"Retorts, muffles, plugs, supports, cupels and rods; containing, by weight, more than 50% of free carbon, excluding those of siliceous fossil meals or similar earths",,"2,379","2,575",,Final,,
202201,6903200001,"Crucibles; containing by weight more than 50% of alumina or of a mixture or compound of alumina and of silica, excluding those of siliceous fossil meals or similar earths",NMB,"60,674","64,157","1,793",Final,,
202201,6903200009,"Nozzles, tubes, sheaths and pipes; containing by weight more than 50% of alumina or of a mixture or compound of alumina and of silica, excluding those of siliceous fossil meals or similar earths",NMB,"20,477","23,131",126,Final,,
202201,6903200019,"Retorts, muffles, plugs, supports, cupels, rods; containing by weight more than 50% of alumina or of a mixture or compound of alumina and of silica, excluding those of siliceous fossil meals or similar earth",,"163,470","177,641",,Final,,
202201,6903900001,"Crucibles; composition of which n.e.c. in heading no. 6903, excluding those of siliceous fossil meals or similar earths",NMB,"8,285","10,396",24,Final,,
202201,6903900009,"Nozzles, tubes, sheaths and pipes; composition of which n.e.c. in heading no. 6903, excluding those of siliceous fossil meals or similar earths",NMB,"15,638","17,578",270,Final,,
202201,6903900019,"Retorts, muffles, plugs, supports, cupels and rods; composition of which n.e.c. in heading no. 6903, excluding those of siliceous fossil meals or similar earths",,"31,894","35,545",,Final,,
202201,6904100000,Ceramic building bricks,NMB,"1,712,473","2,828,592","2,546,828",Final,,
202201,6904900000,"Ceramic flooring blocks, supports or filler tiles and the like (excluding building bricks)",NMB,"8,527","10,644","12,299",Final,,
202201,6905100000,Ceramic roofing tiles,,"18,479","28,658",,Final,,
202201,6905900000,"Ceramic chimney-pots, cowls, chimney liners, architectural ornaments and other constructional goods (excluding roofing tiles)",,"2,260","2,349",,Final,,
202201,6906000000,"Ceramic pipes, conduits, guttering and pipe fittings",KGM,"70,088","70,596","10,015",Final,,
202201,6907211000,"Ceramic tiles; mosaic; other than those of subheadings 6907.30 and 6907.40; of a water absorption coefficient by weight not over 0.5%, with the largest surface area less than a 7cm square",MTK,"12,196","13,344",210,Final,,
202201,6907211510,"Ceramic tiles; (excluding mosaic), mounted and forming part of a pre-assembled set, pressed, of a water absorption coefficient by weight not over 0.5%, with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,"12,995","22,421","1,676",Final,,
202201,6907211513,"Ceramic tiles; (excluding mosaic), floor and wall tiles, pressed, of a water absorption coefficient by weight not over 0.5%, with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,"368,405","512,345","36,854",Final,,
202201,6907211515,"Ceramic tiles; (excluding mosaic), floor and wall tiles, extruded, of a water absorption coefficient by weight not over 0.5%, with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,"13,167","13,598",1,Final,,
202201,6907211517,"Ceramic tiles; tiles n.e.c. in subheading 6907.21.15 (excluding mosaic), pressed, of a water absorption coefficient by weight not over 0.5%, with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,"37,563","49,230",600,Final,,
202201,6907211910,"Ceramic tiles; of a water absorption coefficient by weight not over 0.5%, with the largest surface area greater than or equal to a 7cm square, of a thickness not over 50mm",MTK,"2,903,584","3,976,531","162,219",Final,,
202201,6907211919,"Ceramic tiles; of a water absorption coefficient by weight not over 0.5%, with the largest surface area greater than or equal to a 7cm square, of a thickness over 50mm",MTK,"518,564","745,263","36,913",Final,,
202201,6907221511,"Ceramic tiles; (excluding mosaic), mounted and forming part of a pre-assembled set, extruded, of a water absorption coefficient by weight over 0.5% but not over 10%, with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,"9,747","11,064",817,Final,,
202201,6907221513,"Ceramic tiles; (excluding mosaic), floor and wall, pressed, of a water absorption coefficient by weight over 0.5% but not over 10%, with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,"2,126","2,391",97,Final,,
202201,6907221515,"Ceramic tiles; (excluding mosaic), floor and wall, extruded, of a water absorption coefficient by weight over 0.5% but not over 10%, with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,834,"1,140",100,Final,,
202201,6907221910,"Ceramic tiles; of a water absorption coefficient by weight over 0.5% but not over 10%, with the largest surface area greater than or equal to a 7cm square, of a thickness not over 50mm",MTK,"524,353","797,864","212,877",Final,,
202201,6907231000,"Ceramic tiles; mosaic, of a water absorption coefficient by weight over 10%, with the largest surface area less than a 7cm square",MTK,"10,576","12,365",44,Final,,
202201,6907231513,"Ceramic tiles; (excluding mosaic), floor and wall, pressed, of a water absorption coefficient by weight over 10%, with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,"42,443","49,860","1,571",Final,,
202201,6907231910,"Ceramic tiles; of a water absorption coefficient by weight over 10%, with the largest surface area greater than or equal to a 7cm square, of a thickness not over 50mm",MTK,"321,466","436,526","18,608",Final,,
202201,6907231919,"Ceramic tiles; of a water absorption coefficient by weight over 10%, with the largest surface area greater than or equal to a 7cm square, of a thickness over 50mm",MTK,770,"2,233",41,Final,,
202201,6907301521,"Mosaic cubes; with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,"6,766","7,473",182,Final,,
202201,6907301910,"Mosaic cubes; with the largest surface area greater than or equal to a 7cm square, of a thickness not over 50mm",MTK,"42,813","48,375","1,571",Final,,
202201,6907301919,"Mosaic cubes; with the largest surface area greater than or equal to a 7cm square, of a thickness over 50mm",MTK,956,978,22,Final,,
202201,6907401521,"Finishing ceramics; with the largest surface area less than a 7cm square, of a thickness not over 50mm",MTK,559,657,1,Final,,
202201,6907401910,"Finishing ceramics; with the largest surface area greater than or equal to a 7cm square, of a thickness not over 50mm",MTK,"685,221","965,659","50,440",Final,,
202201,6907401919,"Finishing ceramics; with the largest surface area greater than or equal to a 7cm square, of a thickness over 50mm",MTK,"414,159","538,105","14,968",Final,,
202201,6909110009,"Ceramic wares; (other than filter elements), for laboratory, chemical or other technical uses, of porcelain or china",,"4,451","6,958",,Final,,
202201,6909120009,"Ceramic wares; (other than filter elements) for laboratory, chemical or other technical uses, articles having a hardness equivalent to 9 or more on the Mohs scale",,"100,945","108,243",,Final,,
202201,6909190002,"Ceramic wares; filter elements, for laboratory, chemical or other technical uses, other than articles having a hardness equivalent to 9 or more on the Mohs scale or of porcelain or china",,"6,196","6,897",,Final,,
202201,6909190010,"Ceramic wares; (other than filter elements) for laboratory, chemical or other technical uses, other than articles having a hardness equivalent to 9 or more on the Mohs scale or of porcelain or china",,"277,338","304,590",,Final,,
202201,6909900000,"Ceramic wares; pots, jars and similar articles of a kind used for the conveyance or packing of goods and ceramic troughs, tubs and similar receptacles used in agriculture",,"212,313","371,030",,Final,,
202201,6910100001,Ceramic wash basins; of porcelain or china,NMB,"678,140","805,326","16,110",Final,,
202201,6910100011,Ceramic water closet pan cistern combination; of porcelain or china,NMB,"1,218,771","1,489,161","10,862",Final,,
202201,6910100019,"Ceramic water closet pans; (excluding pan cistern combination), of porcelain or china",NMB,"1,284,000","1,516,768","10,029",Final,,
202201,6910100021,Ceramic flushing cisterns; of porcelain or china,NMB,"442,548","506,272","5,624",Final,,
202201,6910100029,"Ceramic sinks, wash basin pedestals, baths, bidets, urinals and similar sanitary fixtures; (excluding wash basins, water closet pans and flushing cisterns), of porcelain or china",NMB,"129,766","184,058","2,058",Final,,
202201,6910900001,Ceramic wash basins; of other than porcelain or china,NMB,"304,683","396,996","15,050",Final,,
202201,6910900009,Ceramic water closet pans; of other than porcelain or china,NMB,"407,842","527,078","3,153",Final,,
202201,6910900019,"Ceramic sinks, wash basin pedestals, baths, bidets, flushing cisterns, urinals and similar sanitary fixtures; (excluding wash basins and water closet pans), of other than porcelain or china",NMB,"276,405","341,553","3,196",Final,,
202201,6911100102,"Tableware and kitchenware; of porcelain or china, coffee mugs",DZN,"182,652","211,988","45,598",Final,,
202201,6911100112,"Tableware and kitchenware; of porcelain or china, cups, saucers, flat or deep plates, in sets",NMB,"392,714","410,750","96,270",Final,,
202201,6911100118,"Tableware and kitchenware; of porcelain or china, cups, saucers, flat or deep plates, other than in sets",NMB,"251,553","281,144","124,776",Final,,
202201,6911100122,"Tableware and kitchenware; of porcelain or china, breakfast, dinner, tea or coffee sets and the like",NMB,"78,330","87,968","4,827",Final,,
202201,6911100132,"Tableware and kitchenware; of porcelain or china, other tableware n.e.c. in item no. 6911.10.01",NMB,"269,371","298,495","121,571",Final,,
202201,6911100138,"Tableware and kitchenware; of porcelain or china, cooking utensils",NMB,"2,857","3,674",348,Final,,
202201,6911100900,"Kitchenware; n.e.c. in heading no. 6911, of porcelain or china",KGM,"10,312","11,517","1,378",Final,,
202201,6911900000,"Household and toilet articles; n.e.c. in heading no. 6911, of porcelain or china",KGM,"5,555","6,224",674,Final,,
202201,6912000102,"Ceramic tableware and kitchenware; (other than of porcelain or china), coffee mugs",DZN,"354,403","399,002","62,695",Final,,
202201,6912000112,"Ceramic tableware and kitchenware; (other than of porcelain or china), cups, saucers, flat or deep plates, in sets",NMB,"68,795","75,789","31,929",Final,,
202201,6912000118,"Ceramic tableware and kitchenware; (other than of porcelain or china), cups, saucers, flat or deep plates, other than in sets",NMB,"351,501","394,941","165,162",Final,,
202201,6912000122,"Ceramic tableware and kitchenware; (other than of porcelain or china), breakfast, dinner, tea or coffee sets and the like",NMB,"64,314","75,083","6,922",Final,,
202201,6912000132,"Ceramic tableware and kitchenware; (other than of porcelain or china), other tableware n.e.c. in item no. 6912.00.01",NMB,"711,496","817,335","178,222",Final,,
202201,6912000138,"Ceramic tableware and kitchenware; (other than of porcelain or china), cooking utensils",NMB,"127,102","138,525","32,873",Final,,
202201,6912000900,"Ceramic household and toilet articles; (other than of porcelain or china), n.e.c. in heading no. 6912",KGM,"392,422","462,401","106,058",Final,,
202201,6913100100,"Ceramic beads (not mounted, set or strung), ornaments for footwear; of porcelain or china",,"3,053","4,541",,Final,,
202201,6913100901,Ceramic replicas of flora and fauna; of porcelain or china,,"1,003","1,386",,Final,,
202201,6913100909,"Ceramic statuettes and other ornamental ceramic articles; n.e.c. in item no. 6913.10, of porcelain or china",,"75,315","85,429",,Final,,
202201,6913900909,"Ceramic statuettes and other ornamental ceramic articles; n.e.c. in item no. 6913.90, of other than porcelain or china",,"1,602,713","2,156,595",,Final,,
202201,6914100900,Ceramic articles n.e.c. in chapter 69; of porcelain or china,,"32,825","36,399",,Final,,
202201,6914900100,"Ceramic handles for cutlery; parts of gas fires and stoves, other than of porcelain or china",,"4,165","4,436",,Final,,
202201,6914900900,Ceramic articles n.e.c. in chapter 69; other than of porcelain or china,,"556,936","720,951",,Final,,
202201,7001000000,"Glass; cullet and other waste and scrap of glass, excluding glass from cathode ray tubes or other activated glass of heading 85.49, glass in the mass",,"53,816","56,451",,Final,,
202201,7002100000,"Glass; unworked, in balls (other than microspheres of heading no. 7018)",,480,567,,Final,,
202201,7002200000,"Glass; unworked, in rods",,"7,179","10,159",,Final,,
202201,7002310000,"Glass; unworked, in tubes, of fused quartz or other fused silica",,"36,955","45,469",,Final,,
202201,7002320000,"Glass; unworked, tubes, of glass having a linear coefficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C",,"1,326","1,502",,Final,,
202201,7002390000,"Glass; unworked, in tubes, other than of glass having a linear coefficient of expansion not exceeding 5 x 10 (to the minus 6), (or 0.000005) per Kelvin within a temperature range of 0-300 degrees C, not fused quartz or other fused silica",,"1,826","2,534",,Final,,
202201,7003190009,"Glass; non-wired sheets, cast glass, (excluding those coloured throughout the mass (body tinted) opacified, flashed or having an absorbent or reflecting layer)",MTK,"30,501","37,292","1,965",Final,,
202201,7003300000,"Glass; cast glass and rolled glass, profiles, not otherwise worked",MTK,129,135,90,Final,,
202201,7004209001,"Glass; drawn and blown, in sheets, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting layer, 1.8mm to 6.5mm in thickness",MTK,81,85,2,Final,,
202201,7005101000,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, having an absorbent, non-reflecting layer",,"4,622","4,668",,Final,,
202201,7005109009,"Glass; float glass, in sheets, non-wired, having an absorbent, reflecting layer",MTK,"301,553","373,922","22,029",Final,,
202201,7005210011,"Glass; float glass, bronze, nominal thickness under 6mm",MTK,"14,244","15,928","1,311",Final,,
202201,7005210021,"Glass; float glass, bronze, nominal thickness of 6mm",MTK,"2,174","2,562",197,Final,,
202201,7005210031,"Glass; float glass, green, nominal thickness under 6mm",MTK,"37,135","40,565","2,891",Final,,
202201,7005210041,"Glass; float glass, green, nominal thickness of 6mm",MTK,"43,134","51,785","2,395",Final,,
202201,7005210051,"Glass; float glass, grey, nominal thickness of under 6mm",MTK,"173,162","221,845","16,080",Final,,
202201,7005210061,"Glass; float glass, grey, nominal thickness of 6mm",MTK,"46,891","53,340","3,036",Final,,
202201,7005210069,"Glass; float glass, grey, nominal thickness of over 6mm",MTK,"11,712","16,939",712,Final,,
202201,7005210079,"Glass; float glass, (not bronze, green or grey)",MTK,"23,121","23,567","2,706",Final,,
202201,7005210089,"Glass; surface ground or polished, in sheets, non-wired, coloured throughout the mass (body tinted), opacified, flashed or merely surface ground, not plate or float glass",MTK,"95,551","130,565","5,750",Final,,
202201,7005290011,"Glass; float, non-wired, clear, having nominal thickness of less than 6mm, (not coloured throughout, opacified, flashed or merely surface ground)",MTK,"1,498,952","2,107,088","177,230",Final,,
202201,7005290019,"Glass; float, non-wired, clear, having nominal thickness of 6mm, (not coloured throughout, opacified, flashed or merely surface ground)",MTK,"58,598","84,091","5,419",Final,,
202201,7005290029,"Glass; float, non-wired, clear, nominal thickness exceeding 6mm, (not coloured throughout, opacified, flashed or merely surface ground)",MTK,"449,200","643,132","19,872",Final,,
202201,7005290031,"Glass; float, non-wired, surface modified, (not coloured throughout, opacified, flashed or merely surface ground)",MTK,"128,797","138,378","4,071",Final,,
202201,7005290039,"Glass; (other than plate or float), non-wired, (not coloured throughout, opacified, flashed or merely surface ground)",MTK,"39,163","55,784","5,463",Final,,
202201,7006000000,"Glass of heading no. 7003, 7004 or 7005; bent, edge-worked, engraved, drilled, enamelled or otherwise worked but not framed or fitted with other materials",,"512,507","599,886",,Final,,
202201,7007110201,"Glass; safety glass, toughened (tempered), for use in the assembly of motor vehicles of heading no. 8703 and other vehicles of heading no. 8704, (of a g.v.w. not exceeding 3,500 kg), as determined by the minister",NMB,"40,733","47,943",88,Final,,
202201,7007110301,"Glass; safety glass, toughened (tempered), for use in the assembly of vehicles of 8702 and 8705, road tractors of 8701 and vehicles of 8704, (of a g.v.w. exceeding 3,500 but not exceeding 10,500kg), as determined by the minister",NMB,"49,663","60,163",802,Final,,
202201,7007110901,"Glass; safety glass, toughened (tempered), for incorporation in motor vehicles, other than as may be determined by the minister",NMB,"532,929","619,818","3,705",Final,,
202201,7007111900,"Glass; safety glass, toughened (tempered), for incorporation in aircraft, spacecraft or vessels",MTK,"58,540","76,956","1,264",Final,,
202201,7007190000,"Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",MTK,"1,669,299","2,079,440","67,855",Final,,
202201,7007210201,"Glass; safety glass, laminated, for use in the assembly of motor vehicles of heading no. 8703 and other vehicles of heading no. 8704, (of a g.v.w. not exceeding 3,500kg), as may be determined by the minister",NMB,"24,622","26,051",44,Final,,
202201,7007210301,"Glass; safety glass, laminated, for use in the assembly of vehicles of 8702 and 8705, and road tractors of 8701 and vehicles of 8704, (of a g.v.w. exceeding 3,500kg but not exceeding 10,500kg), as determined by the minister",NMB,"69,780","97,392",134,Final,,
202201,7007210501,"Glass; safety glass, laminated, for use in the assembly of vehicles n.e.c. in item no. 7007.21, exceeding 10,500kg, as may be determined by the minister",NMB,"19,921","25,299",39,Final,,
202201,7007210901,"Glass; safety glass, laminated, for incorporation in motor vehicles, other than as may be determined by the minister",NMB,"1,538,799","1,768,965","19,948",Final,,
202201,7007211900,"Glass; safety glass, laminated, for incorporation in aircraft, spacecraft or vessels",MTK,"75,871","85,417",99,Final,,
202201,7007290000,"Glass; safety glass, laminated, (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",MTK,"914,044","987,515","21,855",Final,,
202201,7008000010,Glass; multiple-walled insulating units of glass; including at least one panel of toughened (tempered) or laminated safety glass; not exceeding 2m2,MTK,"137,676","162,950","1,630",Final,,
202201,7008000015,Glass; multiple-walled insulating units of glass; including at least one panel of toughened (tempered) or laminated safety glass; exceeding 2m2,MTK,"243,310","262,474",901,Final,,
202201,7008000029,Glass; multiple-walled insulating units of glass; not including toughened (tempered) or laminated safety glass; exceeding 2m2,MTK,"55,403","66,902",340,Final,,
202201,7009100200,"Glass mirrors; rear-view mirrors, exterior type, for use in assembly of motor vehicles of 8703 and other vehicles of 8704, (of a g.v.w. not exceeding 3,500kg), as may be determined by the minister",,797,"1,734",,Final,,
202201,7009100500,"Glass mirrors; rear-view mirrors, exterior type, for use in the assembly of vehicles n.e.c. in item no. 7009.10, exceeding 10,500kg, as may be determined by the minister",,"7,497","8,654",,Final,,
202201,7009100900,"Glass mirrors; rear-view mirrors for vehicles, exterior type, other than as may be determined by the minister",,"317,417","356,360",,Final,,
202201,7009101900,"Glass mirrors; rear-view mirrors for vehicles, other than exterior type",,"70,764","81,069",,Final,,
202201,7009910000,"Glass mirrors; unframed, excluding rear-view mirrors for vehicles",,"409,184","513,998",,Final,,
202201,7009920000,"Glass mirrors; framed, excluding rear-view mirrors for vehicles",,"1,019,112","1,249,368",,Final,,
202201,7010200000,"Glass; stoppers, lids and other closures",CEN,"11,995","14,090",376,Final,,
202201,7010901100,"Glass; preserving jars, of a kind used for the conveyance or packing of goods, of a capacity exceeding 1 litre (1000 ml)",,"4,274","5,469",,Final,,
202201,7010901800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), of a kind used for the conveyance or packing of goods, of a capacity exceeding 1 litre (1000 ml )",CEN,"244,304","294,156","479,932",Final,,
202201,7010902100,"Glass; preserving jars, used for the conveyance or packing of goods, of a capacity exceeding 0.33 litre (330 ml) but not exceeding 1 litre (1000 ml)",,"773,675","914,006",,Final,,
202201,7010902500,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity exceeding 0.33 litre (330 ml), but less than 500ml",CEN,"984,048","1,123,258","74,468",Final,,
202201,7010902800,"Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules or preserving jars), used for the conveyance or packing of goods, of a capacity 500ml or more but not exceeding 1 litre (1000 ml)",CEN,"2,114,224","2,597,836","54,925",Final,,
