Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201907,303330001,"Fish; frozen, sole (Solea spp.), whole",KGM,167,20,0,0,167,20,Final,,,,
201907,303330029,"Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"81,432","9,300",0,0,"81,432","9,300",Final,,,,
201907,303390002,"Fish; frozen, flounder, whole",KGM,"13,208","1,380",0,0,"13,208","1,380",Final,,,,
201907,303390012,"Fish; frozen, lemon sole, whole",KGM,"25,791","3,540",0,0,"25,791","3,540",Final,,,,
201907,303390021,"Fish; frozen, New Zealand sole, whole",KGM,"29,890","5,080",0,0,"29,890","5,080",Final,,,,
201907,303390028,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, whole",KGM,"19,031","2,870",0,0,"19,031","2,870",Final,,,,
201907,303390051,"Fish; frozen, New Zealand sole, headed and gutted",KGM,"60,728","13,230",0,0,"60,728","13,230",Final,,,,
201907,303390072,"Fish; frozen, lemon sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"99,144","15,580",0,0,"99,144","15,580",Final,,,,
201907,303410001,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), whole",KGM,"1,637,512","299,905",0,0,"1,637,512","299,905",Final,,,,
201907,303430001,"Fish; frozen, skipjack or stripe-bellied bonito, whole",KGM,"129,364","77,924",0,0,"129,364","77,924",Final,,,,
201907,303490049,"Fish; frozen, tuna, n.e.c. in item no. 0303.4, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"22,142","9,684",0,0,"22,142","9,684",Final,,,,
201907,303530029,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), excluding fillets, fish meat of 0304, and edible fish offal of 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,360",250,0,0,"1,360",250,Final,,,,
201907,303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"498,893","359,230",0,0,"498,893","359,230",Final,,,,
201907,303540015,"Fish; frozen, mackerel (Scomber scombrus, Scomber japonicus), whole",KGM,"1,093",300,0,0,"1,093",300,Final,,,,
201907,303540031,"Fish; frozen, blue mackerel (Scomber australasicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"440,368","144,600",0,0,"440,368","144,600",Final,,,,
201907,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"3,215,691","2,066,585",0,0,"3,215,691","2,066,585",Final,,,,
201907,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"2,214,778","785,420",0,0,"2,214,778","785,420",Final,,,,
201907,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,541,621","548,828",0,0,"1,541,621","548,828",Final,,,,
201907,303590019,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,0,0,720,160,720,160,Final,,,,
201907,303660015,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"280,593","49,817",0,0,"280,593","49,817",Final,,,,
201907,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"16,709","2,827",0,0,"16,709","2,827",Final,,,,
201907,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,688,"1,420",0,0,688,"1,420",Final,,,,
201907,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,201","2,808",0,0,"7,201","2,808",Final,,,,
201907,303690013,"Fish; frozen, red cod, whole",KGM,"20,153","14,958",0,0,"20,153","14,958",Final,,,,
201907,303690015,"Fish; frozen, n.e.c. in item no. 0303.6, whole",KGM,"388,446","231,925",0,0,"388,446","231,925",Final,,,,
201907,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"950,101","577,411",0,0,"950,101","577,411",Final,,,,
201907,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"94,162","25,430",0,0,"94,162","25,430",Final,,,,
201907,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"4,206,852","1,031,306",0,0,"4,206,852","1,031,306",Final,,,,
201907,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"219,598","62,846",0,0,"219,598","62,846",Final,,,,
201907,303690049,"Fish; frozen, n.e.c. in item no. 0303.6, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"30,784",550,0,0,"30,784",550,Final,,,,
201907,303810017,"Fish; frozen, spiny dogfish, whole",KGM,"52,021","18,144",0,0,"52,021","18,144",Final,,,,
201907,303810019,"Fish; frozen, spotted dogfish (Rig), whole",KGM,"5,637","2,002",0,0,"5,637","2,002",Final,,,,
201907,303810033,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, headed and gutted",KGM,821,425,0,0,821,425,Final,,,,
201907,303810036,"Fish; frozen, elephant fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"29,436","1,980",0,0,"29,436","1,980",Final,,,,
201907,303810040,"Fish; frozen, school shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"137,064","11,028",0,0,"137,064","11,028",Final,,,,
201907,303810042,"Fish; frozen, spiny dogfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"5,878",570,0,0,"5,878",570,Final,,,,
201907,303810044,"Fish; frozen, spotted dogfish (Rig), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,563",700,0,0,"7,563",700,Final,,,,
201907,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"39,174","12,819",0,0,"39,174","12,819",Final,,,,
201907,303820010,"Fish; frozen, rays and skates (Rajidae), whole",KGM,"45,071","29,760",0,0,"45,071","29,760",Final,,,,
201907,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"103,413","28,780",0,0,"103,413","28,780",Final,,,,
201907,303830017,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), headed and gutted",KGM,174,35,0,0,174,35,Final,,,,
201907,303830019,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), headed and gutted",KGM,48,9,0,0,48,9,Final,,,,
201907,303830031,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,193,310","35,398",0,0,"1,193,310","35,398",Final,,,,
201907,303830035,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"51,427","6,936",0,0,"51,427","6,936",Final,,,,
201907,303891010,"Fish; frozen, alfonsino, whole",KGM,"14,891","2,449",0,0,"14,891","2,449",Final,,,,
201907,303891013,"Fish; frozen, barracouta, whole",KGM,"85,474","53,154",0,0,"85,474","53,154",Final,,,,
201907,303891031,"Fish; frozen, kahawai, whole",KGM,"22,551","12,600",0,0,"22,551","12,600",Final,,,,
201907,303891033,"Fish; frozen, leatherjacket, whole",KGM,"3,643","1,150",0,0,"3,643","1,150",Final,,,,
201907,303891039,"Fish; frozen, monkfish, whole",KGM,170,5,0,0,170,5,Final,,,,
201907,303891043,"Fish; frozen, whole",KGM,"2,156,335","261,633",0,0,"2,156,335","261,633",Final,,,,
201907,303891051,"Fish; frozen, sea perch, whole",KGM,"17,450","6,655",0,0,"17,450","6,655",Final,,,,
201907,303891053,"Fish; frozen, snapper, whole",KGM,"84,863","12,897",0,0,"84,863","12,897",Final,,,,
201907,303891057,"Fish; frozen, trevally, whole",KGM,"383,355","118,372",0,0,"383,355","118,372",Final,,,,
201907,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"115,282","59,934",0,0,"115,282","59,934",Final,,,,
201907,303892010,"Fish; frozen, alfonsino, headed and gutted",KGM,"77,923","8,365",0,0,"77,923","8,365",Final,,,,
201907,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"1,386,562","792,924",0,0,"1,386,562","792,924",Final,,,,
201907,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"226,665","52,490",0,0,"226,665","52,490",Final,,,,
201907,303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"9,002","3,000",0,0,"9,002","3,000",Final,,,,
201907,303892033,"Fish; frozen, leatherjacket, headed and gutted",KGM,"6,812","1,720",0,0,"6,812","1,720",Final,,,,
201907,303892035,"Fish; frozen, ling, headed and gutted",KGM,"247,327","36,810",0,0,"247,327","36,810",Final,,,,
201907,303892039,"Fish; frozen, monkfish, headed and gutted",KGM,"46,275","12,888",0,0,"46,275","12,888",Final,,,,
201907,303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"135,593","52,018",0,0,"135,593","52,018",Final,,,,
201907,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"685,270","172,106",0,0,"685,270","172,106",Final,,,,
201907,303892055,"Fish; frozen, tarakihi, headed and gutted",KGM,"15,750","3,240",0,0,"15,750","3,240",Final,,,,
201907,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"1,859,745","322,310",0,0,"1,859,745","322,310",Final,,,,
201907,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"72,417","7,790",0,0,"72,417","7,790",Final,,,,
201907,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"235,074","68,986",0,0,"235,074","68,986",Final,,,,
201907,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"103,983","7,927",0,0,"103,983","7,927",Final,,,,
201907,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"14,009","11,242",0,0,"14,009","11,242",Final,,,,
201907,303899020,"Fish; frozen, cardinal fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,146,71,0,0,146,71,Final,,,,
201907,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"21,617","9,799",0,0,"21,617","9,799",Final,,,,
201907,303899024,"Fish; frozen, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"40,595","4,145",0,0,"40,595","4,145",Final,,,,
201907,303899027,"Fish; frozen, ghost shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"24,655","8,994",0,0,"24,655","8,994",Final,,,,
201907,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"479,792","58,264",0,0,"479,792","58,264",Final,,,,
201907,303899044,"Fish; frozen, orange roughy, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"31,779","27,780",0,0,"31,779","27,780",Final,,,,
201907,303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"195,277","56,011",0,0,"195,277","56,011",Final,,,,
201907,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"294,939","41,068",0,0,"294,939","41,068",Final,,,,
201907,303899050,"Fish; frozen, sea perch, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"5,553","2,683",0,0,"5,553","2,683",Final,,,,
201907,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"978,659","154,069",0,0,"978,659","154,069",Final,,,,
201907,303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"674,535","65,217",0,0,"674,535","65,217",Final,,,,
201907,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"100,190","39,560",0,0,"100,190","39,560",Final,,,,
201907,303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"1,723,848","271,633",0,0,"1,723,848","271,633",Final,,,,
201907,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"148,549","138,200",0,0,"148,549","138,200",Final,,,,
201907,304310000,"Fish fillets; fresh or chilled, tilapias (Oreochromis spp.)",KGM,"2,445",100,0,0,"2,445",100,Final,,,,
201907,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"301,648","9,437",0,0,"301,648","9,437",Final,,,,
201907,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,"4,710",400,0,0,"4,710",400,Final,,,,
201907,304430019,"Fish fillets; fresh or chilled, New Zealand sole",KGM,"1,497",72,0,0,"1,497",72,Final,,,,
201907,304440010,"Fish fillets; fresh or chilled, hake",KGM,"2,453",220,0,0,"2,453",220,Final,,,,
201907,304440015,"Fish fillets; fresh or chilled, hoki",KGM,"13,576","1,711",0,0,"13,576","1,711",Final,,,,
201907,304440017,"Fish fillets; fresh or chilled, red cod",KGM,50,12,0,0,50,12,Final,,,,
201907,304470019,"Fish fillets; fresh or chilled, other dogfish and sharks n.e.c. in 0304.47",KGM,"1,307",186,0,0,"1,307",186,Final,,,,
201907,304490013,"Fish fillets; fresh or chilled, bluenose",KGM,202,9,0,0,202,9,Final,,,,
201907,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,"28,844","1,657",0,0,"28,844","1,657",Final,,,,
201907,304490027,"Fish fillets; fresh or chilled, groper",KGM,"165,407","4,992",0,0,"165,407","4,992",Final,,,,
201907,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"100,128","6,150",0,0,"100,128","6,150",Final,,,,
201907,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"69,575","2,668",0,0,"69,575","2,668",Final,,,,
201907,304490041,"Fish fillets; fresh or chilled, ling",KGM,"432,355","55,534",0,0,"432,355","55,534",Final,,,,
201907,304490043,"Fish fillets; fresh or chilled, moki",KGM,68,2,0,0,68,2,Final,,,,
201907,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"97,159","6,711",0,0,"97,159","6,711",Final,,,,
201907,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"74,284","3,370",0,0,"74,284","3,370",Final,,,,
201907,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"48,560","2,178",0,0,"48,560","2,178",Final,,,,
201907,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"29,591","2,413",0,0,"29,591","2,413",Final,,,,
201907,304490065,"Fish fillets; fresh or chilled, trevally",KGM,69,2,0,0,69,2,Final,,,,
201907,304490067,"Fish fillets; fresh or chilled, tuna, southern bluefin",KGM,"1,284",39,0,0,"1,284",39,Final,,,,
201907,304490071,"Fish fillets; fresh or chilled, warehou, blue",KGM,297,20,0,0,297,20,Final,,,,
201907,304490077,"Fish fillets; fresh or chilled, yellowtail kingfish",KGM,789,15,0,0,789,15,Final,,,,
201907,304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"61,432","5,428",0,0,"61,432","5,428",Final,,,,
201907,304590027,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, groper",KGM,123,2,0,0,123,2,Final,,,,
201907,304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"427,658","18,564",0,0,"427,658","18,564",Final,,,,
201907,304590043,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, moki",KGM,197,34,0,0,197,34,Final,,,,
201907,304590045,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, monkfish",KGM,319,25,0,0,319,25,Final,,,,
201907,304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,"10,975","1,019",0,0,"10,975","1,019",Final,,,,
201907,304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,"2,079",385,"2,500",500,"4,579",885,Final,,,,
201907,304690010,"Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)",KGM,"5,977",770,0,0,"5,977",770,Final,,,,
