Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201902,303120029,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, meat of 0304, and edible fish offal of 0303.9, other than whole or headed and gutted",KGM,"1,646",58,0,0,"1,646",58,Final,,,,
201902,303190039,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,279,10,0,0,279,10,Final,,,,
201902,303260010,"Fish; frozen, eels (Anguilla spp.), whole",KGM,"111,854","15,432",0,0,"111,854","15,432",Final,,,,
201902,303260015,"Fish; frozen, eels (Anguilla spp.), headed and gutted",KGM,"8,353","2,482",0,0,"8,353","2,482",Final,,,,
201902,303260029,"Fish; frozen, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"17,426","5,200",0,0,"17,426","5,200",Final,,,,
201902,303290049,"Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"9,266","3,000",0,0,"9,266","3,000",Final,,,,
201902,303390002,"Fish; frozen, flounder, whole",KGM,"23,197","2,540",0,0,"23,197","2,540",Final,,,,
201902,303390012,"Fish; frozen, lemon sole, whole",KGM,"50,892","7,360",0,0,"50,892","7,360",Final,,,,
201902,303390021,"Fish; frozen, New Zealand sole, whole",KGM,"99,786","17,970",0,0,"99,786","17,970",Final,,,,
201902,303390028,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, whole",KGM,"79,927","14,220",0,0,"79,927","14,220",Final,,,,
201902,303390031,"Fish; frozen, flounder, headed and gutted",KGM,"15,366","1,430",0,0,"15,366","1,430",Final,,,,
201902,303390051,"Fish; frozen, New Zealand sole, headed and gutted",KGM,"4,497","1,090",0,0,"4,497","1,090",Final,,,,
201902,303390062,"Fish; frozen, flounder, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"3,890",520,0,0,"3,890",520,Final,,,,
201902,303390072,"Fish; frozen, lemon sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"102,819","16,700",0,0,"102,819","16,700",Final,,,,
201902,303390082,"Fish; frozen, New Zealand sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"76,297","12,560",0,0,"76,297","12,560",Final,,,,
201902,303410001,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), whole",KGM,"6,538,103","1,159,646",0,0,"6,538,103","1,159,646",Final,,,,
201902,303420001,"Fish; frozen, yellowfin tunas (Thunnus albacares), whole",KGM,"28,520","16,363",0,0,"28,520","16,363",Final,,,,
201902,303430001,"Fish; frozen, skipjack or stripe-bellied bonito, whole",KGM,"5,233,676","2,761,133",0,0,"5,233,676","2,761,133",Final,,,,
201902,303440010,"Fish; frozen, bigeye tunas (Thunnus obesus), whole",KGM,82,56,0,0,82,56,Final,,,,
201902,303530010,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), whole",KGM,"1,890",675,0,0,"1,890",675,Final,,,,
201902,303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"245,191","173,280",0,0,"245,191","173,280",Final,,,,
201902,303540031,"Fish; frozen, blue mackerel (Scomber australasicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"454,032","199,700",0,0,"454,032","199,700",Final,,,,
201902,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"8,238,835","4,945,656",0,0,"8,238,835","4,945,656",Final,,,,
201902,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"1,472,537","601,838",0,0,"1,472,537","601,838",Final,,,,
201902,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,912,514","1,156,647",0,0,"2,912,514","1,156,647",Final,,,,
201902,303590010,"Fish; frozen, n.e.c. in item no. 0303.5, whole",KGM,470,154,0,0,470,154,Final,,,,
201902,303630010,"Fish; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), whole",KGM,"74,998","23,605",0,0,"74,998","23,605",Final,,,,
201902,303660015,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"460,570","85,654",0,0,"460,570","85,654",Final,,,,
201902,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"40,472","10,021",0,0,"40,472","10,021",Final,,,,
201902,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"1,702",924,0,0,"1,702",924,Final,,,,
201902,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"311,251","259,944",0,0,"311,251","259,944",Final,,,,
201902,303690013,"Fish; frozen, red cod, whole",KGM,"4,710","2,175",0,0,"4,710","2,175",Final,,,,
201902,303690015,"Fish; frozen, n.e.c. in item no. 0303.6, whole",KGM,"211,356","134,173",0,0,"211,356","134,173",Final,,,,
201902,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"809,564","347,784",0,0,"809,564","347,784",Final,,,,
201902,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"65,974","20,001",0,0,"65,974","20,001",Final,,,,
201902,303690025,"Fish; frozen, n.e.c. in item no. 0303.6, headed and gutted",KGM,868,286,0,0,868,286,Final,,,,
201902,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,259,860","360,583",0,0,"1,259,860","360,583",Final,,,,
201902,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"162,352","51,216",0,0,"162,352","51,216",Final,,,,
201902,303690049,"Fish; frozen, n.e.c. in item no. 0303.6, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"29,994",500,0,0,"29,994",500,Final,,,,
201902,303810019,"Fish; frozen, spotted dogfish (Rig), whole",KGM,"68,328","24,005",0,0,"68,328","24,005",Final,,,,
201902,303810029,"Fish; frozen, spiny dogfish, headed and gutted",KGM,"34,858","11,160",0,0,"34,858","11,160",Final,,,,
201902,303810031,"Fish; frozen, spotted dogfish (Rig), headed and gutted",KGM,"171,692","12,260",0,0,"171,692","12,260",Final,,,,
201902,303810033,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, headed and gutted",KGM,274,110,0,0,274,110,Final,,,,
201902,303810036,"Fish; frozen, elephant fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"168,509","10,150",0,0,"168,509","10,150",Final,,,,
201902,303810040,"Fish; frozen, school shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"18,129","6,000",0,0,"18,129","6,000",Final,,,,
201902,303810042,"Fish; frozen, spiny dogfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,45,48,0,0,45,48,Final,,,,
201902,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"66,252","22,839",0,0,"66,252","22,839",Final,,,,
201902,303820010,"Fish; frozen, rays and skates (Rajidae), whole",KGM,"10,661","10,632",0,0,"10,661","10,632",Final,,,,
201902,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"232,659","59,771",0,0,"232,659","59,771",Final,,,,
201902,303830017,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), headed and gutted",KGM,"1,902,853","57,599",0,0,"1,902,853","57,599",Final,,,,
201902,303891010,"Fish; frozen, alfonsino, whole",KGM,"251,850","49,674",0,0,"251,850","49,674",Final,,,,
201902,303891013,"Fish; frozen, barracouta, whole",KGM,"35,514","25,000",0,0,"35,514","25,000",Final,,,,
201902,303891021,"Fish; frozen, gemfish, whole",KGM,590,339,0,0,590,339,Final,,,,
201902,303891022,"Fish; frozen, ghostshark, whole",KGM,"2,132","2,940",0,0,"2,132","2,940",Final,,,,
201902,303891023,"Fish; frozen, groper, whole",KGM,496,55,0,0,496,55,Final,,,,
201902,303891025,"Fish; frozen, gurnard, whole",KGM,404,30,0,0,404,30,Final,,,,
201902,303891029,"Fish; frozen, John dory, whole",KGM,"2,133",110,0,0,"2,133",110,Final,,,,
201902,303891033,"Fish; frozen, leatherjacket, whole",KGM,"68,889","22,850",0,0,"68,889","22,850",Final,,,,
201902,303891035,"Fish; frozen, ling, whole",KGM,579,570,0,0,579,570,Final,,,,
201902,303891039,"Fish; frozen, monkfish, whole",KGM,"2,802","2,760",0,0,"2,802","2,760",Final,,,,
201902,303891043,"Fish; frozen, whole",KGM,"2,629,260","355,522",0,0,"2,629,260","355,522",Final,,,,
201902,303891047,"Fish; frozen, oreo dory, other than black, whole",KGM,"88,266","37,970",0,0,"88,266","37,970",Final,,,,
201902,303891051,"Fish; frozen, sea perch, whole",KGM,"131,948","29,945",0,0,"131,948","29,945",Final,,,,
201902,303891057,"Fish; frozen, trevally, whole",KGM,"353,954","115,620",0,0,"353,954","115,620",Final,,,,
201902,303891061,"Fish; frozen, warehou, silver, whole",KGM,137,90,0,0,137,90,Final,,,,
201902,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"676,793","474,217",0,0,"676,793","474,217",Final,,,,
201902,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"1,647,471","997,958",0,0,"1,647,471","997,958",Final,,,,
201902,303892015,"Fish; frozen, bluenose, headed and gutted",KGM,"1,566",172,0,0,"1,566",172,Final,,,,
201902,303892019,"Fish; frozen, cardinal fish, headed and gutted",KGM,"1,858","1,008",0,0,"1,858","1,008",Final,,,,
201902,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"38,381","11,017",0,0,"38,381","11,017",Final,,,,
201902,303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"39,175","16,544",0,0,"39,175","16,544",Final,,,,
201902,303892033,"Fish; frozen, leatherjacket, headed and gutted",KGM,"25,068","8,300",0,0,"25,068","8,300",Final,,,,
201902,303892035,"Fish; frozen, ling, headed and gutted",KGM,"1,451,871","186,883",0,0,"1,451,871","186,883",Final,,,,
201902,303892039,"Fish; frozen, monkfish, headed and gutted",KGM,59,45,0,0,59,45,Final,,,,
201902,303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"198,073","49,519",0,0,"198,073","49,519",Final,,,,
201902,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"226,798","57,775",0,0,"226,798","57,775",Final,,,,
201902,303892059,"Fish; frozen, warehou, blue, headed and gutted",KGM,"107,529","26,840",0,0,"107,529","26,840",Final,,,,
201902,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"892,653","202,925",0,0,"892,653","202,925",Final,,,,
201902,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"151,347","21,257",0,0,"151,347","21,257",Final,,,,
201902,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"779,169","152,093",0,0,"779,169","152,093",Final,,,,
201902,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,892,889","184,888",0,0,"1,892,889","184,888",Final,,,,
201902,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"71,743","64,162",0,0,"71,743","64,162",Final,,,,
201902,303899016,"Fish; frozen, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,237,26,0,0,237,26,Final,,,,
201902,303899020,"Fish; frozen, cardinal fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"120,974","27,219",0,0,"120,974","27,219",Final,,,,
201902,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"5,058","2,036",0,0,"5,058","2,036",Final,,,,
201902,303899027,"Fish; frozen, ghost shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"45,724","17,380",0,0,"45,724","17,380",Final,,,,
201902,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"868,811","126,030",0,0,"868,811","126,030",Final,,,,
201902,303899040,"Fish; frozen, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,305",650,0,0,"2,305",650,Final,,,,
201902,303899044,"Fish; frozen, orange roughy, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"391,872","15,745",0,0,"391,872","15,745",Final,,,,
201902,303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"518,927","123,379",0,0,"518,927","123,379",Final,,,,
201902,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"968,101","188,563",0,0,"968,101","188,563",Final,,,,
201902,303899052,"Fish; frozen, snapper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"19,560","3,224",0,0,"19,560","3,224",Final,,,,
201902,303899054,"Fish; frozen, tarakihi, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,343",332,0,0,"1,343",332,Final,,,,
201902,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,733,948","548,065",0,0,"2,733,948","548,065",Final,,,,
201902,303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"226,894","27,526",0,0,"226,894","27,526",Final,,,,
201902,303899064,"Fish; frozen, yellowtail kingfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,79,13,0,0,79,13,Final,,,,
201902,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"575,441","142,268",0,0,"575,441","142,268",Final,,,,
201902,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"197,356","201,923","18,836","17,748","216,192","219,671",Final,,,,
201902,304310000,"Fish fillets; fresh or chilled, tilapias (Oreochromis spp.)",KGM,414,20,0,0,414,20,Final,,,,
201902,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"385,501","12,974",0,0,"385,501","12,974",Final,,,,
201902,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,720,100,0,0,720,100,Final,,,,
201902,304490013,"Fish fillets; fresh or chilled, bluenose",KGM,"7,875",358,0,0,"7,875",358,Final,,,,
201902,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,"11,477",333,0,0,"11,477",333,Final,,,,
201902,304490027,"Fish fillets; fresh or chilled, groper",KGM,"1,288",38,0,0,"1,288",38,Final,,,,
201902,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"254,634","15,963",0,0,"254,634","15,963",Final,,,,
201902,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"68,565","2,591",0,0,"68,565","2,591",Final,,,,
201902,304490041,"Fish fillets; fresh or chilled, ling",KGM,"513,938","59,143",0,0,"513,938","59,143",Final,,,,
201902,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"161,891","11,160",0,0,"161,891","11,160",Final,,,,
201902,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"36,602","1,805",0,0,"36,602","1,805",Final,,,,
201902,304490053,"Fish fillets; fresh or chilled, oreo dory, smooth",KGM,"25,385","5,596",0,0,"25,385","5,596",Final,,,,
201902,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"48,121","2,120",0,0,"48,121","2,120",Final,,,,
201902,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"74,696","5,477",0,0,"74,696","5,477",Final,,,,
201902,304490065,"Fish fillets; fresh or chilled, trevally",KGM,46,3,0,0,46,3,Final,,,,
201902,304490071,"Fish fillets; fresh or chilled, warehou, blue",KGM,344,30,0,0,344,30,Final,,,,
