Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201912,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"38,540",4,0,0,"38,540",4,Provisional,,,,
201912,5702310901,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted or flocked), containing less than 80% by weight of wool in the pile, (not made up), exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,"9,084",303,0,0,"9,084",303,Provisional,,,,
201912,5702390019,"Carpets and other textile floor coverings; woven, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked, not made up), not exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,"1,572",12,0,0,"1,572",12,Provisional,,,,
201912,5702411101,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), 80% or more by weight of wool in the pile, made up, exceeding 4m2, (not carpets for motor vehicles determined by minister), n.e.c.",MTK,0,0,"2,120",1,"2,120",1,Provisional,,,,
201912,5702411109,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), 80% or more by weight of wool in the pile, made up, 4m2 or less, (not carpets for motor vehicles determined by minister), n.e.c.",MTK,"1,323",6,"6,254",22,"7,577",28,Provisional,,,,
201912,5702411909,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, of pile construction, (not tufted/flocked), less than 80% by weight of wool in the pile, made up, 4m2 or less (not carpets for motor vehicles determined by minister), n.e.c.",MTK,0,0,155,1,155,1,Provisional,,,,
201912,5702421901,"Textile floor coverings; woven, of man-made textile materials, of pile construction, (not tufted or flocked), made up, exceeding 4m2 (excluding bath mats and carpets for motor vehicles as determined by minister), n.e.c. in item no. 5702.10 or 5702.20",MTK,"19,830",91,0,0,"19,830",91,Provisional,,,,
201912,5702421909,"Textile floor coverings; woven, of man-made textile materials, of pile construction, (not tufted or flocked), made up, not exceeding 4m2 (excluding bath mats and carpets for motor vehicles as determined by minister), n.e.c. in item no. 5702.10 or 5702.20",MTK,"205,077","5,945",0,0,"205,077","5,945",Provisional,,,,
201912,5702490900,"Bathmats; woven, of terry towelling and the like, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, n.e.c. in item no. 5702.10 or 5702.20",MTK,761,79,753,93,"1,514",172,Provisional,,,,
201912,5702491901,"Textile floor coverings; woven, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, exceeding 4m2, (not bath mats and carpets for motor vehicles determined by minister), n.e.c.",MTK,445,3,0,0,445,3,Provisional,,,,
201912,5702491909,"Textile floor coverings; woven, of textile materials (other than man-made, wool or fine animal hair), of pile construction, (not tufted or flocked), made up, not exceeding 4m2 (not bath mats and carpets for motor vehicles determined by minister), n.e.c.",MTK,0,0,109,1,109,1,Provisional,,,,
201912,5702500119,"Carpets and other textile floor coverings; woven, of wool or fine animal hair, containing 80% or more by weight of wool, (not of pile construction, not tufted or flocked, not made up), not exceeding 4m2, n.e.c. in item no. 5702.10 or 5702.20",MTK,200,3,0,0,200,3,Provisional,,,,
201912,5702990909,"Carpets and other textile floor coverings; woven, of textile materials (other than man-made or wool or fine animal hair, not pile construction, not tufted or flocked), made up, not exceeding 4m2 (excluding carpets for motor vehicles as determined) n.e.c.",MTK,"5,032",28,630,13,"5,662",41,Provisional,,,,
201912,5703101101,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"5,185,287","256,759",0,0,"5,185,287","256,759",Provisional,,,,
201912,5703101109,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing 80% or more by weight of wool in the pile, not exceeding 4m2, made up or not (excluding carpets for motor vehicles, as determined by the minister)",MTK,"27,207",578,0,0,"27,207",578,Provisional,,,,
201912,5703101901,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing less than 80% by weight of wool in the pile, made up or not, exceeding 4m2, (excluding carpets for motor vehicles, as determined by the minister)",MTK,"155,238","11,893",0,0,"155,238","11,893",Provisional,,,,
201912,5703101909,"Textile floor coverings; tufted, of wool or fine animal hair, of pile construction containing less than 80% by weight of wool in the pile, made up or not, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"1,295",3,0,0,"1,295",3,Provisional,,,,
201912,5703200901,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"268,073","17,094",0,0,"268,073","17,094",Provisional,,,,
201912,5703200912,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, not exceeding 4m2, carpet tiles",MTK,"26,680",930,270,10,"26,950",940,Provisional,,,,
201912,5703200915,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up, not exceeding 4m2 (excluding carpet tiles or carpets for motor vehicles, as determined by the minister)",MTK,836,40,0,0,836,40,Provisional,,,,
201912,5703300901,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"32,112","3,243",0,0,"32,112","3,243",Provisional,,,,
201912,5703300909,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"337,796","13,595",132,3,"337,928","13,598",Provisional,,,,
201912,5703900909,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made or wool or fine animal hair), whether or not made up, not exceeding 4m2 (excluding carpets for motor vehicles, as determined by the minister)",MTK,"6,973",210,"11,920","1,800","18,893","2,010",Provisional,,,,
201912,5704100000,"Textile floor coverings; felt tiles, (not tufted or flocked), whether or not made up, having a maximum surface area of 0.3m2",,"1,552",,0,,"1,552",,Provisional,,,,
201912,5705000000,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",MTK,"6,692",61,90,5,"6,782",66,Provisional,,,,
201912,5801100000,"Fabrics; woven pile fabrics of wool or fine animal hair, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"45,216",366,"45,216",366,Provisional,,,,
201912,5801270029,"Fabrics; woven pile, of cotton, warp pile fabrics, cut, other than containing man-made staple fibres weighing more than 186 grams m2, other than fabrics of heading no. 5802 or 5806",MTK,0,0,843,22,843,22,Provisional,,,,
201912,5801360001,"Fabrics; chenille of man-made synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,479,58,"4,574","1,027","5,053","1,085",Provisional,,,,
201912,5801360009,"Fabrics; chenille of man-made fibres (excluding synthetics), other than fabrics of heading no. 5802 or 5806",MTK,0,0,"12,027",454,"12,027",454,Provisional,,,,
201912,5801370029,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, cut, other than synthetic fibres, other than fabrics of heading no. 5802 or 5806",MTK,0,0,"10,713",378,"10,713",378,Provisional,,,,
201912,5803000019,"Gauze; of textile materials, other than cotton or narrow fabrics of heading no. 5806",MTK,"4,550","2,340",0,0,"4,550","2,340",Provisional,,,,
201912,5804100000,"Tulles and other net fabrics; excluding woven, knitted or crocheted fabrics, (other than fabrics of headings 60.02 to 60.06)",,"4,493",,532,,"5,025",,Provisional,,,,
201912,5804210000,"Lace; mechanically made, of man-made fibres in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)",,0,,"2,145",,"2,145",,Provisional,,,,
201912,5806101900,"Fabrics; narrow woven pile and chenille fabrics, n.e.c. in heading 5806 (excluding goods of heading 5807)",,316,,"3,767",,"4,083",,Provisional,,,,
201912,5806200900,"Fabrics; narrow woven fabrics, containing by weight 5% or more of elastomeric yarn or rubber thread (excluding goods of heading no. 5807), other than fabrics containing elastomeric fibres",,0,,"1,117",,"1,117",,Provisional,,,,
201912,5806310000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of cotton (excluding goods of heading no. 5807)",,0,,922,,922,,Provisional,,,,
201912,5806320000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of man-made fibres (excluding goods of heading no. 5807)",,"24,292",,"3,546",,"27,838",,Provisional,,,,
201912,5806390000,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of textile materials n.e.c. in item no. 5806.3 (excluding goods of heading no. 5807)",,0,,"1,317",,"1,317",,Provisional,,,,
201912,5807100000,"Labels, badges and similar articles; of woven textile materials, in the piece, in strips or cut to shape or size, not embroidered",,"7,025",,0,,"7,025",,Provisional,,,,
201912,5808100900,Braids in the piece; other than braided surgical suture nonabsorbable thread and sterile umbilical tape,,0,,347,,347,,Provisional,,,,
201912,5808900000,"Ornamental trimmings; tassels, pompons and similar articles; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted",,669,,"2,624",,"3,293",,Provisional,,,,
201912,5810920000,"Embroidery; with visible ground, of man-made fibres, in the piece, in strips or in motifs",,0,,882,,882,,Provisional,,,,
201912,5810990000,"Embroidery; with visible ground, of textile materials (other than cotton and man-made fibres), in the piece, in strips or in motifs",,0,,926,,926,,Provisional,,,,
201912,5901100000,"Textile fabrics; coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like",MTK,"1,736",98,0,0,"1,736",98,Provisional,,,,
201912,5901900000,"Textile fabrics; coated with gum or amylaceous substances, tracing cloth, prepared painting canvas, buckram and similar stiffened textile fabrics for hat foundations, (excluding book covers)",MTK,0,0,"1,546",250,"1,546",250,Provisional,,,,
201912,5903100009,"Textile fabrics; printed, embossed or otherwise surface-worked, covered or laminated with poly(vinyl chloride)",MTK,0,0,651,169,651,169,Provisional,,,,
201912,5903100011,"Textile fabrics; (other than printed, embossed or otherwise surface worked), impregnated or coated with poly(vinyl chloride)",MTK,0,0,"1,732",381,"1,732",381,Provisional,,,,
201912,5903100019,"Textile fabrics; (other than printed, embossed or otherwise surface worked), covered or laminated with poly(vinyl chloride)",MTK,"9,011",68,321,72,"9,332",140,Provisional,,,,
201912,5903200011,"Textile fabrics; (other than printed, embossed or otherwise surface worked), impregnated or coated with polyurethane",MTK,0,0,"2,396",165,"2,396",165,Provisional,,,,
201912,5903200019,"Textile fabrics; (other than printed, embossed or otherwise surface worked), covered or laminated with polyurethane",MTK,0,0,"2,301",789,"2,301",789,Provisional,,,,
201912,5903900100,"Textile fabrics; impregnated, coated, covered or laminated with plastics, (not polyvinyl chloride, polyurethane or those of heading no 5902), tailors' fusible interlinings",MTK,0,0,134,46,134,46,Provisional,,,,
201912,5903900911,"Textile fabrics; printed, embossed or otherwise surface worked, impregnated or coated with plastics other than foam or cellular plastics, (not polyvinyl chloride, polyurethane, those of heading no. 5902 or tailors' fusible interlinings)",MTK,"863,569","190,323","8,721","2,629","872,290","192,952",Provisional,,,,
201912,5903900919,"Textile fabrics; printed, embossed or otherwise surface worked, covered or laminated with plastics other than foam or cellular plastics, (not polyvinyl chloride, polyurethane, those of heading no. 5902 or tailors' fusible interlinings)",MTK,"4,625",134,0,0,"4,625",134,Provisional,,,,
201912,5903900929,"Textile fabrics; impregnated, coated, covered or laminated with plastics, (not polyvinyl chloride, polyurethane, those of heading 5902 or tailors' fusible interlinings), (not printed, embossed or otherwise surface worked)",MTK,0,0,"31,881",931,"31,881",931,Provisional,,,,
201912,5905000000,"Textile wall coverings of fabrics impregnated, coated, covered or laminated",KGM,"772,147","48,530",0,0,"772,147","48,530",Provisional,,,,
201912,5906910100,"Textile fabrics, rubberised; (excluding those of heading no. 5902 and adhesive tape of a width not exceeding 20cm), knitted or crocheted, elastic",MTK,352,6,0,0,352,6,Provisional,,,,
201912,5906990019,"Textile fabrics, rubberised; (excluding those of heading no. 5902 and adhesive tape of a width not exceeding 20cm), (not knitted or crocheted), n.e.c. in item no. 5906.99.00",MTK,"211,660","4,476",0,0,"211,660","4,476",Provisional,,,,
201912,5907002909,"Textile fabrics; otherwise impregnated, coated or covered, n.e.c. in heading no. 5907",,"85,650",,"25,457",,"111,107",,Provisional,,,,
201912,5908000000,"Textile wicks, woven, plaited or knitted; for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated",,116,,0,,116,,Provisional,,,,
201912,5909000900,"Textile hosepiping and similar textile tubing; with or without lining, armour or accessories of other materials, without couplings or other fittings attached",,0,,383,,383,,Provisional,,,,
201912,5910000010,"Textiles; transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material",,"9,130",,"1,475",,"10,605",,Provisional,,,,
201912,5911100009,"Textiles; felt and felt-lined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, n.e.c. in item no. 5911.10.00.01",,"3,971",,0,,"3,971",,Provisional,,,,
201912,5911900100,Textile products and articles for technical uses; industrial textile filters,,"72,190",,0,,"72,190",,Provisional,,,,
201912,5911900900,Textile products and articles for technical uses; n.e.c. in heading no. 5911,,"52,107",,"14,969",,"67,076",,Provisional,,,,
201912,6004101715,"Fabrics; knitted or crocheted fabrics of a width exceeding 30 cm, other than those of heading 60.01, containing by weight 5% or more of elastomeric yarn but not containing rubber thread, not stitch-bonded, of synthetic fibres",MTK,"4,690","1,022",0,0,"4,690","1,022",Provisional,,,,
201912,6004101719,"Fabrics; knitted or crocheted fabrics of a width exceeding 30 cm, other than those of heading 60.01, containing by weight 5% or more of elastomeric yarn but not containing rubber thread, not stitch-bonded, of artificial fibres",MTK,"3,078",16,0,0,"3,078",16,Provisional,,,,
201912,6004901300,"Fabrics; knitted or crocheted, other than those of heading 60.01, of a width exceeding 30 cm, containing by weight 5% or more of elastomeric yarn or rubber thread; not stitch bonded, of wool or fine animal hair",MTK,0,0,"2,560",904,"2,560",904,Provisional,,,,
201912,6004901511,"Fabrics; knitted or crocheted, other than those of heading 60.01, of a width exceeding 30 cm, containing by weight 5% or more of elastomeric yarn or rubber thread; not stitch bonded, man-made fibres, synthetic",MTK,0,0,21,152,21,152,Provisional,,,,
201912,6005221900,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of cotton, not stitch-bonded, dyed",MTK,0,0,180,120,180,120,Provisional,,,,
201912,6005371900,"Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of synthetic fibres, dyed, other than stitch bonded",MTK,0,0,"2,418","1,000","2,418","1,000",Provisional,,,,
201912,6006101919,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of wool or fine animal hair, not stitch-bonded, other than felted",MTK,"1,490",54,"9,889",336,"11,379",390,Provisional,,,,
201912,6006211900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, unbleached or bleached, other than for meat wrapping, not stitch-bonded",MTK,65,1,0,0,65,1,Provisional,,,,
201912,6006321900,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, dyed, not stitch-bonded",MTK,"3,294",156,0,0,"3,294",156,Provisional,,,,
201912,6101202200,"Coats; men's or boys', n.e.c. in item no. 6101.20, of cotton, knitted or crocheted (excluding those of heading no. 6103)",NMB,0,0,"4,172",6,"4,172",6,Provisional,,,,
201912,6101302200,"Coats; men's or boys', n.e.c. in item no. 6101.30, of man-made fibres, knitted or crocheted (excluding those of heading no. 6103)",NMB,"7,102",325,"69,307","2,274","76,409","2,599",Provisional,,,,
201912,6101900010,"Coats; men's or boys' overcoats, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6103)",NMB,"3,049",23,0,0,"3,049",23,Provisional,,,,
201912,6101900015,"Coats; men's or boys' car-coats, capes, anoraks, wind-cheaters and similar articles (except overcoats), of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6103)",NMB,0,0,587,9,587,9,Provisional,,,,
201912,6101900019,"Coats; men's or boys' overcoats, of textile materials n.e.c. in heading no. 6101, knitted or crocheted (excluding those of heading no. 6103)",NMB,0,0,154,2,154,2,Provisional,,,,
201912,6102100200,"Coats; women's or girls' overcoats, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,971,3,971,3,Provisional,,,,
201912,6102102200,"Coats; women's or girls', n.e.c. in item no. 6102.10, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6104)",NMB,"2,201",8,"5,593",46,"7,794",54,Provisional,,,,
201912,6102200200,"Coats; women's or girls' overcoats, of cotton, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,"4,062",2,"4,062",2,Provisional,,,,
201912,6102202200,"Coats; women's or girls', n.e.c. in item no. 6102.20, of cotton, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,423,27,423,27,Provisional,,,,
201912,6102300200,"Coats; women's or girls' overcoats, of man-made fibres, knitted or crocheted (excluding those of heading no. 6104)",NMB,0,0,"1,676",2,"1,676",2,Provisional,,,,
201912,6102302200,"Coats; women's or girls', n.e.c. in item no. 6102.30, of man-made fibres, knitted or crocheted (excluding those of heading no. 6104)",NMB,118,3,"10,277",147,"10,395",150,Provisional,,,,
201912,6102900009,"Coats; women's or girls' car-coats, capes, anoraks, wind-jackets and similar articles (except overcoats), of textile materials n.e.c. in heading no. 6102, knitted or crocheted (excluding those of heading no. 6104)",NMB,833,7,0,0,833,7,Provisional,,,,
201912,6103100029,"Suits; men's or boys', of textile materials (other than wool, fine animal hair or synthetic fibres), knitted or crocheted",NMB,0,0,"5,183",8,"5,183",8,Provisional,,,,
201912,6103310000,"Jackets and blazers; men's or boys', of wool or fine animal hair",NMB,"15,297",399,"1,236",33,"16,533",432,Provisional,,,,
201912,6103320200,"Jackets and blazers; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"1,837",62,"1,837",62,Provisional,,,,
201912,6103330200,"Jackets and blazers; men's or boys', of synthetic fibres, knitted or crocheted",NMB,0,0,"4,354",74,"4,354",74,Provisional,,,,
201912,6103390200,"Jackets and blazers; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,152,3,152,3,Provisional,,,,
201912,6103410011,"Trousers and breeches; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,839,5,"8,762",135,"9,601",140,Provisional,,,,
201912,6103410014,"Shorts; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,0,0,63,3,63,3,Provisional,,,,
201912,6103410019,"Overalls, bib and brace; men's or boys', of wool or fine animal hair, knitted or crocheted",NMB,303,4,0,0,303,4,Provisional,,,,
201912,6103420201,"Trousers and breeches; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"2,237",133,"2,237",133,Provisional,,,,
201912,6103420208,"Shorts; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"6,952",816,"6,952",816,Provisional,,,,
201912,6103430201,"Trousers and breeches; men's or boys', of synthetic fibres, knitted or crocheted",NMB,"27,588",203,"7,326",210,"34,914",413,Provisional,,,,
201912,6103430207,"Shorts; men's or boys', of synthetic fibres, knitted or crocheted",NMB,307,38,"7,049",170,"7,356",208,Provisional,,,,
201912,6103431800,"Bib and brace overalls; men's or boys', of synthetic fibres",NMB,"39,448",216,0,0,"39,448",216,Provisional,,,,
201912,6103490201,"Trousers and breeches; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,"6,009",282,"4,239",60,"10,248",342,Provisional,,,,
201912,6103490203,"Shorts; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"1,552",83,"1,552",83,Provisional,,,,
201912,6104130200,"Suits; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,"2,753",73,"2,753",73,Provisional,,,,
201912,6104190229,"Suits; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"1,715",1,"1,715",1,Provisional,,,,
201912,6104220200,"Ensembles; women's or girls', of cotton, knitted or crocheted",NMB,0,0,159,4,159,4,Provisional,,,,
201912,6104230200,"Ensembles; women's or girls', of synthetic fibres, knitted or crocheted",NMB,0,0,902,15,902,15,Provisional,,,,
201912,6104310200,"Jackets; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,"36,504",446,"29,728",30,"66,232",476,Provisional,,,,
201912,6104320200,"Jackets; women's or girls', of cotton, knitted or crocheted",NMB,"2,358",15,"7,055",56,"9,413",71,Provisional,,,,
201912,6104330200,"Jackets; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"1,996",9,"24,927",589,"26,923",598,Provisional,,,,
201912,6104390200,"Jackets; women's or girls', of textile materials, (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,"4,776",43,"5,195",31,"9,971",74,Provisional,,,,
201912,6104410200,"Dresses; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,441,8,"30,720",107,"31,161",115,Provisional,,,,
201912,6104420200,"Dresses; women's or girls', of cotton, knitted or crocheted",NMB,"8,838",110,"88,386","3,134","97,224","3,244",Provisional,,,,
201912,6104430200,"Dresses; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"7,881",41,"94,862","2,086","102,743","2,127",Provisional,,,,
201912,6104440200,"Dresses; women's or girls', of artificial fibres, knitted or crocheted",NMB,0,0,"20,560",490,"20,560",490,Provisional,,,,
201912,6104490200,"Dresses; women's or girls', of textile materials, (other than wool or fine animal hair, cotton, synthetic or artificial fibres), knitted or crocheted",NMB,955,4,"76,916","2,047","77,871","2,051",Provisional,,,,
201912,6104510200,"Skirts and divided skirts; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,65,1,"6,873",35,"6,938",36,Provisional,,,,
201912,6104520200,"Skirts and divided skirts; women's or girls', of cotton, knitted or crocheted",NMB,"1,069",76,"10,791",274,"11,860",350,Provisional,,,,
201912,6104530200,"Skirts and divided skirts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"1,877",14,"18,982",322,"20,859",336,Provisional,,,,
201912,6104590200,"Skirts and divided skirts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"5,383",99,"5,383",99,Provisional,,,,
201912,6104610212,"Trousers and breeches; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,0,0,"22,360",396,"22,360",396,Provisional,,,,
201912,6104610214,"Shorts; women's or girls', of fine wool or animal hair, knitted or crocheted",NMB,438,2,"1,063",39,"1,501",41,Provisional,,,,
201912,6104610219,"Overalls, bib and brace; women's or girls', of wool or fine animal hair, knitted or crocheted",NMB,290,4,92,1,382,5,Provisional,,,,
201912,6104620210,"Trousers and breeches; women's or girls', of cotton, knitted or crocheted",NMB,479,12,"27,240","1,355","27,719","1,367",Provisional,,,,
201912,6104620215,"Shorts; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"2,499",128,"2,499",128,Provisional,,,,
201912,6104620219,"Overalls, bib and brace; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"9,894","2,346","9,894","2,346",Provisional,,,,
201912,6104630211,"Trousers and breeches; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"7,628",55,"14,938",544,"22,566",599,Provisional,,,,
201912,6104630217,"Shorts; women's or girls', of synthetic fibres, knitted or crocheted",NMB,35,1,"29,460","2,709","29,495","2,710",Provisional,,,,
201912,6104630219,"Overalls, bib and brace; women's or girls', of synthetic fibres, knitted or crocheted",NMB,"1,761",41,"2,256",78,"4,017",119,Provisional,,,,
201912,6104690211,"Trousers and breeches; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,722,9,"14,899",391,"15,621",400,Provisional,,,,
201912,6104690215,"Shorts; women's or girls', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",NMB,0,0,"4,293",160,"4,293",160,Provisional,,,,
201912,6105100200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,125,3,690,151,815,154,Provisional,,,,
201912,6105101200,"Shirts; men's or boys', of cotton, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"4,841",335,"28,956","1,926","33,797","2,261",Provisional,,,,
201912,6105200200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,"7,934",983,522,10,"8,456",993,Provisional,,,,
201912,6105201200,"Shirts; men's or boys', of man-made fibres, knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"12,045","1,373","22,179","1,587","34,224","2,960",Provisional,,,,
201912,6105900200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes not exceeding 81cm chest measurement",NMB,687,29,0,0,687,29,Provisional,,,,
201912,6105901200,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted, of sizes exceeding 81cm chest measurement",NMB,"4,256",210,"20,863",492,"25,119",702,Provisional,,,,
201912,6106100200,"Blouses; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"9,813",425,"9,813",425,Provisional,,,,
201912,6106101200,"Shirts and shirt-blouses; women's or girls', of cotton, knitted or crocheted",NMB,"3,657",240,"13,476",700,"17,133",940,Provisional,,,,
201912,6106200200,"Blouses; women's or girls', of man-made fibres, knitted or crocheted",NMB,468,10,"18,595",963,"19,063",973,Provisional,,,,
201912,6106201200,"Shirts and shirt-blouses; women's or girls', of man-made fibres, knitted or crocheted",NMB,"9,383",271,"11,504",817,"20,887","1,088",Provisional,,,,
201912,6106900200,"Blouses; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"1,877",91,"1,877",91,Provisional,,,,
201912,6106901200,"Shirts and shirt-blouses; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,"1,326",88,"23,939",594,"25,265",682,Provisional,,,,
201912,6107110200,"Underpants and briefs; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"70,357","15,194","70,357","15,194",Provisional,,,,
201912,6107120200,"Underpants and briefs; men's or boys', of man-made fibres, knitted or crocheted",NMB,0,0,"2,807",411,"2,807",411,Provisional,,,,
201912,6107190000,"Underpants and briefs; men's or boys'; of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"22,808","1,667","22,808","1,667",Provisional,,,,
201912,6107910200,"Bathrobes, dressing gowns and similar articles; men's or boys', of cotton, knitted or crocheted",NMB,0,0,"1,727",153,"1,727",153,Provisional,,,,
201912,6107990210,"Bathrobes, dressing gowns and similar articles; men's or boys', of man-made fibres, knitted or crocheted",NMB,0,0,"13,923","2,208","13,923","2,208",Provisional,,,,
201912,6107990219,"Bathrobes, dressing gowns and similar articles; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,240,3,"44,104","1,658","44,344","1,661",Provisional,,,,
201912,6108110200,"Slips and petticoats; women's or girls', of man-made fibres, knitted or crocheted",NMB,0,0,"7,404",692,"7,404",692,Provisional,,,,
201912,6108190000,"Slips and petticoats; women's or girls', of textile materials (other than man-made fibres), knitted or crocheted",NMB,0,0,990,21,990,21,Provisional,,,,
201912,6108210210,"Briefs and panties; women's or girls', of cotton, knitted or crocheted",NMB,"2,470",400,"127,990","17,255","130,460","17,655",Provisional,,,,
201912,6108220210,"Briefs and panties; women's or girls', of man-made fibres, knitted or crocheted",NMB,"11,219",151,"223,961","41,494","235,180","41,645",Provisional,,,,
201912,6108290210,"Briefs and panties; women's or girls', of textile materials (other than cotton or man-made fibres), knitted or crocheted",NMB,0,0,"9,051",863,"9,051",863,Provisional,,,,
201912,6108310200,"Nightdresses and pyjamas; women's or girls', of cotton, knitted or crocheted",NMB,0,0,"9,027",419,"9,027",419,Provisional,,,,
