Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202302,303540031,"Fish; frozen, blue mackerel (Scomber australasicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"67,220","31,020",0,0,"67,220","31,020",Final,,,,
202302,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"6,576,334","3,954,548",0,0,"6,576,334","3,954,548",Final,,,,
202302,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"669,527","224,348",0,0,"669,527","224,348",Final,,,,
202302,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"83,984","47,972",0,0,"83,984","47,972",Final,,,,
202302,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"470,407","71,548",0,0,"470,407","71,548",Final,,,,
202302,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"419,650","168,020",0,0,"419,650","168,020",Final,,,,
202302,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"95,399","38,402",0,0,"95,399","38,402",Final,,,,
202302,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"666,331","166,403",0,0,"666,331","166,403",Final,,,,
202302,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"16,571","5,200",0,0,"16,571","5,200",Final,,,,
202302,303690025,"Fish; frozen, n.e.c. in item no. 0303.6, headed and gutted",KGM,"4,606","1,914",0,0,"4,606","1,914",Final,,,,
202302,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"226,769","92,604",0,0,"226,769","92,604",Final,,,,
202302,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"145,679","48,317",0,0,"145,679","48,317",Final,,,,
202302,303810040,"Fish; frozen, school shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"15,970","1,591",0,0,"15,970","1,591",Final,,,,
202302,303810042,"Fish; frozen, spiny dogfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"4,423","4,920",0,0,"4,423","4,920",Final,,,,
202302,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"77,191","25,546",0,0,"77,191","25,546",Final,,,,
202302,303820010,"Fish; frozen, rays and skates (Rajidae), whole",KGM,"3,884","4,320",0,0,"3,884","4,320",Final,,,,
202302,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"299,160","79,279",0,0,"299,160","79,279",Final,,,,
202302,303891010,"Fish; frozen, alfonsino, whole",KGM,"1,658",226,0,0,"1,658",226,Final,,,,
202302,303891031,"Fish; frozen, kahawai, whole",KGM,"317,433","189,360",0,0,"317,433","189,360",Final,,,,
202302,303891033,"Fish; frozen, leatherjacket, whole",KGM,"115,999","32,520",0,0,"115,999","32,520",Final,,,,
202302,303891043,"Fish; frozen, whole",KGM,"1,508,807","175,033",0,0,"1,508,807","175,033",Final,,,,
202302,303891051,"Fish; frozen, sea perch, whole",KGM,"261,071","112,781",0,0,"261,071","112,781",Final,,,,
202302,303891053,"Fish; frozen, snapper, whole",KGM,"190,934","21,465",0,0,"190,934","21,465",Final,,,,
202302,303891057,"Fish; frozen, trevally, whole",KGM,"144,451","43,050",0,0,"144,451","43,050",Final,,,,
202302,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"28,104","19,040",0,0,"28,104","19,040",Final,,,,
202302,303892010,"Fish; frozen, alfonsino, headed and gutted",KGM,"387,988","39,660",0,0,"387,988","39,660",Final,,,,
202302,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"1,256,996","577,266",0,0,"1,256,996","577,266",Final,,,,
202302,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"112,099","30,722",0,0,"112,099","30,722",Final,,,,
202302,303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"52,213","23,816",0,0,"52,213","23,816",Final,,,,
202302,303892035,"Fish; frozen, ling, headed and gutted",KGM,"1,345,462","236,486",0,0,"1,345,462","236,486",Final,,,,
202302,303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"194,048","36,486",0,0,"194,048","36,486",Final,,,,
202302,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"924,291","95,846",0,0,"924,291","95,846",Final,,,,
202302,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"1,180,043","244,611",0,0,"1,180,043","244,611",Final,,,,
202302,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"1,068,137","228,915",0,0,"1,068,137","228,915",Final,,,,
202302,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"259,020","22,230",0,0,"259,020","22,230",Final,,,,
202302,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"67,079","40,272",0,0,"67,079","40,272",Final,,,,
202302,303899016,"Fish; frozen, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"49,050","4,768",0,0,"49,050","4,768",Final,,,,
202302,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"329,051","68,952",0,0,"329,051","68,952",Final,,,,
202302,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"591,162","114,910",0,0,"591,162","114,910",Final,,,,
202302,303899040,"Fish; frozen, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,987",200,0,0,"1,987",200,Final,,,,
202302,303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"74,940","24,992",0,0,"74,940","24,992",Final,,,,
202302,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"53,770","10,153",0,0,"53,770","10,153",Final,,,,
202302,303899052,"Fish; frozen, snapper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"34,902","12,399",0,0,"34,902","12,399",Final,,,,
202302,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"316,593","78,720",0,0,"316,593","78,720",Final,,,,
202302,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,226,454","258,365",0,0,"1,226,454","258,365",Final,,,,
202302,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,770","1,162",0,0,"7,770","1,162",Final,,,,
202302,303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"82,366","10,463",0,0,"82,366","10,463",Final,,,,
202302,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"297,963","122,873",0,0,"297,963","122,873",Final,,,,
202302,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"915,323","27,397",0,0,"915,323","27,397",Final,,,,
202302,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,"3,492",250,0,0,"3,492",250,Final,,,,
202302,304470017,"Fish fillets; fresh or chilled, spotted dogfish (Rig)",KGM,"5,991",267,0,0,"5,991",267,Final,,,,
202302,304470019,"Fish fillets; fresh or chilled, other dogfish and sharks n.e.c. in 0304.47",KGM,"5,884",818,0,0,"5,884",818,Final,,,,
202302,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,"1,037",25,0,0,"1,037",25,Final,,,,
202302,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"294,968","14,298",0,0,"294,968","14,298",Final,,,,
202302,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"38,477","1,552",0,0,"38,477","1,552",Final,,,,
202302,304490041,"Fish fillets; fresh or chilled, ling",KGM,"105,762","4,970",0,0,"105,762","4,970",Final,,,,
202302,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"220,145","13,490",0,0,"220,145","13,490",Final,,,,
202302,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"3,882",121,0,0,"3,882",121,Final,,,,
202302,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"44,491","1,888",0,0,"44,491","1,888",Final,,,,
202302,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"64,068","3,240",0,0,"64,068","3,240",Final,,,,
202302,304490065,"Fish fillets; fresh or chilled, trevally",KGM,423,17,0,0,423,17,Final,,,,
202302,304490071,"Fish fillets; fresh or chilled, warehou, blue",KGM,"1,153",80,0,0,"1,153",80,Final,,,,
202302,304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"21,653","1,377",0,0,"21,653","1,377",Final,,,,
202302,304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,333,10,0,0,333,10,Final,,,,
202302,304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"46,454","1,869",0,0,"46,454","1,869",Final,,,,
202302,304590045,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, monkfish",KGM,"2,582",285,0,0,"2,582",285,Final,,,,
202302,304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,493,37,0,0,493,37,Final,,,,
202302,304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,784,105,401,50,"1,185",155,Final,,,,
202302,304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"159,119","14,158",0,0,"159,119","14,158",Final,,,,
202302,304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"5,652,935","811,598",0,0,"5,652,935","811,598",Final,,,,
202302,304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"10,781,916","1,150,804",0,0,"10,781,916","1,150,804",Final,,,,
202302,304790039,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, n.e.c. in item no. 0304.7",KGM,"4,823",408,0,0,"4,823",408,Final,,,,
202302,304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"1,590,004","53,120",0,0,"1,590,004","53,120",Final,,,,
202302,304880010,"Fish fillets; frozen, elephant fish",KGM,"11,773",680,0,0,"11,773",680,Final,,,,
202302,304880017,"Fish fillets; frozen, school shark",KGM,"812,561","48,260",0,0,"812,561","48,260",Final,,,,
202302,304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"608,936","29,330",0,0,"608,936","29,330",Final,,,,
202302,304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"24,657","2,023",0,0,"24,657","2,023",Final,,,,
202302,304890010,"Fish fillets; frozen, of fish n.e.c. in heading 0304.8, in blocks",KGM,"200,066","20,303",0,0,"200,066","20,303",Final,,,,
202302,304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"5,312","1,400",0,0,"5,312","1,400",Final,,,,
202302,304890023,"Fish fillets; frozen, other than in blocks, gemfish",KGM,"31,942","4,360",0,0,"31,942","4,360",Final,,,,
202302,304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,"10,521",630,0,0,"10,521",630,Final,,,,
202302,304890035,"Fish fillets; frozen, other than in blocks, John dory",KGM,"4,120",175,0,0,"4,120",175,Final,,,,
202302,304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"2,752,432","264,178",0,0,"2,752,432","264,178",Final,,,,
202302,304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,"24,705","1,975",0,0,"24,705","1,975",Final,,,,
202302,304890053,"Fish fillets; frozen, other than in blocks, orange roughy",KGM,"1,105,022","57,772",0,0,"1,105,022","57,772",Final,,,,
202302,304890057,"Fish fillets; frozen, other than in blocks, oreo dory, smooth",KGM,"330,144","24,035",0,0,"330,144","24,035",Final,,,,
202302,304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"390,622","20,861",0,0,"390,622","20,861",Final,,,,
202302,304950010,"Fish meat, excluding fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma), minced blocks",KGM,"183,591","64,973",0,0,"183,591","64,973",Final,,,,
202302,304950015,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, hoki",KGM,"660,421","201,078",0,0,"660,421","201,078",Final,,,,
202302,304960019,"Fish meat, excluding fillets, whether or not minced; frozen, dogfish and other sharks, other than minced blocks or surimi",KGM,673,708,0,0,673,708,Final,,,,
202302,304990014,"Fish meat, excluding fillets; frozen, n.e.c. in item no. 0304.9, minced blocks",KGM,"136,816","46,530",0,0,"136,816","46,530",Final,,,,
202302,304990023,"Fish meat, excluding fillets, frozen, n.e.c. in item no. 0304.9, surimi",KGM,0,0,"3,840",660,"3,840",660,Final,,,,
202302,304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,"53,321","1,857",0,0,"53,321","1,857",Final,,,,
202302,305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,"697,010","13,532",0,0,"697,010","13,532",Final,,,,
202302,305590011,"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5",KGM,"1,873",708,0,0,"1,873",708,Final,,,,
202302,305720000,"Fish; edible offal, fish heads, tails and maws",KGM,"103,625",261,0,0,"103,625",261,Final,,,,
202302,306110001,"Crustaceans; frozen, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water, whole",KGM,240,24,0,0,240,24,Final,,,,
202302,306140010,"Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",KGM,750,108,419,60,"1,169",168,Final,,,,
202302,306170000,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",KGM,"2,726,549","35,556","63,453","3,266","2,790,002","38,822",Final,,,,
202302,306190012,"Crustaceans; frozen, n.e.c. in item no. 0306.1, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",KGM,"5,873,254","65,888",0,0,"5,873,254","65,888",Final,,,,
202302,306310010,"Crustaceans; live, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)",KGM,"25,600,188","192,975",0,0,"25,600,188","192,975",Final,,,,
202302,307110031,"Molluscs; Pacific oysters (Crassostrea gigas), whether in shell or not, live",DZN,"121,036","5,796",0,0,"121,036","5,796",Final,,,,
202302,307110037,"Molluscs; Pacific oysters (Crassostrea gigas), whether in shell or not, fresh or chilled, half-shell",DZN,"119,208","5,811",0,0,"119,208","5,811",Final,,,,
202302,307120019,"Molluscs; New Zealand Dredge oysters (Ostrea chilensis, Tiostrea chilensis), farmed, frozen, meat",DZN,275,20,0,0,275,20,Final,,,,
202302,307120033,"Molluscs; Pacific oysters (Crassostrea gigas), frozen, half-shell",DZN,"586,586","40,945",0,0,"586,586","40,945",Final,,,,
202302,307120059,"Molluscs; rock oysters (Saccostrea cuccullatta, Saccostrea glomerata), dried, salted, in brine, or smoked, cooked or not before or during the smoking",DZN,"11,760",840,0,0,"11,760",840,Final,,,,
202302,307220002,"Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, frozen",KGM,"6,582",845,0,0,"6,582",845,Final,,,,
202302,307310002,"Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, live",KGM,"747,149","170,375",0,0,"747,149","170,375",Final,,,,
202302,307310011,"Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, chilled, whole",KGM,400,120,0,0,400,120,Final,,,,
202302,307310031,"Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, chilled, meat",KGM,"5,741",68,0,0,"5,741",68,Final,,,,
202302,307320010,"Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, frozen, whole",KGM,"954,585","144,248",0,0,"954,585","144,248",Final,,,,
202302,307320013,"Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, frozen, half-shell, 45 mussels or more per kg",KGM,"12,573,173","1,142,053",0,0,"12,573,173","1,142,053",Final,,,,
202302,307320015,"Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, frozen, half-shell, less than 45 mussels per kg",KGM,"14,915,616","1,327,594",0,0,"14,915,616","1,327,594",Final,,,,
202302,307320019,"Molluscs; mussels (Mytilus spp., Perna spp.), whether in shell or not, frozen, meat",KGM,"648,939","57,318",0,0,"648,939","57,318",Final,,,,
