Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202306,0303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"136,979","21,117",0,0,"136,979","21,117",Provisional
202306,0303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"1,822,322","723,937",0,0,"1,822,322","723,937",Provisional
202306,0303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"11,679","7,924",0,0,"11,679","7,924",Provisional
202306,0303690010,"Fish; frozen, hoki, whole",KGM,"43,922","23,255",0,0,"43,922","23,255",Provisional
202306,0303690019,"Fish; frozen, hoki, headed and gutted",KGM,"1,700,868","467,691",0,0,"1,700,868","467,691",Provisional
202306,0303690023,"Fish; frozen, red cod, headed and gutted",KGM,"3,482","1,000",0,0,"3,482","1,000",Provisional
202306,0303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"270,369","66,911",0,0,"270,369","66,911",Provisional
202306,0303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"158,599","50,021",0,0,"158,599","50,021",Provisional
202306,0303810029,"Fish; frozen, spiny dogfish, headed and gutted",KGM,"4,523","2,232",0,0,"4,523","2,232",Provisional
202306,0303810033,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, headed and gutted",KGM,"2,421","2,400",0,0,"2,421","2,400",Provisional
202306,0303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"30,259","8,985",0,0,"30,259","8,985",Provisional
202306,0303820010,"Fish; frozen, rays and skates (Rajidae), whole",KGM,"50,851","12,126",0,0,"50,851","12,126",Provisional
202306,0303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"139,166","24,803",0,0,"139,166","24,803",Provisional
202306,0303830017,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), headed and gutted",KGM,"450,611","7,811",0,0,"450,611","7,811",Provisional
202306,0303830031,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,861,133","35,871",0,0,"1,861,133","35,871",Provisional
202306,0303830035,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"105,154","2,946",0,0,"105,154","2,946",Provisional
202306,0303891010,"Fish; frozen, alfonsino, whole",KGM,"3,192",436,0,0,"3,192",436,Provisional
202306,0303891021,"Fish; frozen, gemfish, whole",KGM,"108,206","24,264",0,0,"108,206","24,264",Provisional
202306,0303891031,"Fish; frozen, kahawai, whole",KGM,"17,995","10,880",0,0,"17,995","10,880",Provisional
202306,0303891033,"Fish; frozen, leatherjacket, whole",KGM,"13,934","3,674",0,0,"13,934","3,674",Provisional
202306,0303891043,"Fish; frozen, orange roughy, whole",KGM,"979,306","102,793",0,0,"979,306","102,793",Provisional
202306,0303891051,"Fish; frozen, sea perch, whole",KGM,"56,592","14,929",0,0,"56,592","14,929",Provisional
202306,0303891053,"Fish; frozen, snapper, whole",KGM,618,80,0,0,618,80,Provisional
202306,0303891057,"Fish; frozen, trevally, whole",KGM,"429,013","127,245",0,0,"429,013","127,245",Provisional
202306,0303891061,"Fish; frozen, warehou, silver, whole",KGM,"216,262","48,696",0,0,"216,262","48,696",Provisional
202306,0303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"376,146","244,485",0,0,"376,146","244,485",Provisional
202306,0303892010,"Fish; frozen, alfonsino, headed and gutted",KGM,"400,962","40,036",0,0,"400,962","40,036",Provisional
202306,0303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"5,768,673","2,479,566",0,0,"5,768,673","2,479,566",Provisional
202306,0303892019,"Fish; frozen, cardinal fish, headed and gutted",KGM,"42,502","12,854",0,0,"42,502","12,854",Provisional
202306,0303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"44,636","13,035",0,0,"44,636","13,035",Provisional
202306,0303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"9,589","3,000",0,0,"9,589","3,000",Provisional
202306,0303892033,"Fish; frozen, leatherjacket, headed and gutted",KGM,"31,672","9,050",0,0,"31,672","9,050",Provisional
202306,0303892035,"Fish; frozen, ling, headed and gutted",KGM,"517,950","82,970",0,0,"517,950","82,970",Provisional
202306,0303892039,"Fish; frozen, monkfish, headed and gutted",KGM,"55,760","5,068",0,0,"55,760","5,068",Provisional
202306,0303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"15,094","4,994",0,0,"15,094","4,994",Provisional
202306,0303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"1,074","2,836",0,0,"1,074","2,836",Provisional
202306,0303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"879,122","205,484",0,0,"879,122","205,484",Provisional
202306,0303892067,"Fish; frozen, yellowtail kingfish, headed and gutted",KGM,"8,136","1,980",0,0,"8,136","1,980",Provisional
202306,0303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"123,725","26,472",0,0,"123,725","26,472",Provisional
202306,0303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"982,298","426,878",0,0,"982,298","426,878",Provisional
202306,0303899018,"Fish; frozen, blue cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,757",100,0,0,"1,757",100,Provisional
202306,0303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"98,624","19,987",0,0,"98,624","19,987",Provisional
202306,0303899034,"Fish; frozen, leatherjacket, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,539",400,0,0,"2,539",400,Provisional
202306,0303899038,"Fish; frozen, moki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,744",760,0,0,"7,744",760,Provisional
202306,0303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"43,612","15,664",0,0,"43,612","15,664",Provisional
202306,0303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"351,863","79,618",0,0,"351,863","79,618",Provisional
202306,0303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,667,613","326,676",0,0,"1,667,613","326,676",Provisional
202306,0303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"49,315","5,676",0,0,"49,315","5,676",Provisional
202306,0303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"96,806","26,864",0,0,"96,806","26,864",Provisional
202306,0303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"96,655","15,098",0,0,"96,655","15,098",Provisional
202306,0303920000,"Fish; frozen, shark fins",KGM,"197,589","8,912",0,0,"197,589","8,912",Provisional
202306,0303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"896,493","179,819",0,0,"896,493","179,819",Provisional
202306,0304320000,"Fish fillets; fresh or chilled, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,38,5,0,0,38,5,Provisional
202306,0304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"761,552","20,967",0,0,"761,552","20,967",Provisional
202306,0304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,"1,858",160,0,0,"1,858",160,Provisional
202306,0304430019,"Fish fillets; fresh or chilled, New Zealand sole",KGM,435,20,0,0,435,20,Provisional
202306,0304440015,"Fish fillets; fresh or chilled, hoki",KGM,"4,462",425,0,0,"4,462",425,Provisional
202306,0304490015,"Fish fillets; fresh or chilled, blue cod",KGM,"1,020",25,0,0,"1,020",25,Provisional
202306,0304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"152,598","7,341",0,0,"152,598","7,341",Provisional
202306,0304490035,"Fish fillets; fresh or chilled, John dory",KGM,"102,740","3,455",0,0,"102,740","3,455",Provisional
202306,0304490041,"Fish fillets; fresh or chilled, ling",KGM,"50,628","3,135",0,0,"50,628","3,135",Provisional
202306,0304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"201,218","12,303",0,0,"201,218","12,303",Provisional
202306,0304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"30,944","1,201",0,0,"30,944","1,201",Provisional
202306,0304490057,"Fish fillets; fresh or chilled, snapper",KGM,"27,116","1,284",0,0,"27,116","1,284",Provisional
202306,0304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"31,223","1,667",0,0,"31,223","1,667",Provisional
202306,0304490067,"Fish fillets; fresh or chilled, tuna, southern bluefin",KGM,"9,075",452,0,0,"9,075",452,Provisional
202306,0304490071,"Fish fillets; fresh or chilled, warehou, blue",KGM,"1,090",80,0,0,"1,090",80,Provisional
202306,0304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"31,628","2,089",0,0,"31,628","2,089",Provisional
202306,0304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,547,16,0,0,547,16,Provisional
202306,0304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"131,283","4,056",0,0,"131,283","4,056",Provisional
202306,0304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,"6,585",601,0,0,"6,585",601,Provisional
202306,0304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,"7,948","1,100","15,386","2,280","23,334","3,380",Provisional
202306,0304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"158,459","18,661",0,0,"158,459","18,661",Provisional
202306,0304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"2,021,952","268,088",0,0,"2,021,952","268,088",Provisional
202306,0304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"8,149,274","815,907",0,0,"8,149,274","815,907",Provisional
202306,0304790021,"Fish fillets; frozen, red cod, in blocks",KGM,"2,194",390,0,0,"2,194",390,Provisional
202306,0304790029,"Fish fillets; frozen, red cod, other than in blocks",KGM,"1,028",100,0,0,"1,028",100,Provisional
202306,0304790035,"Fish fillets; frozen, southern blue whiting, other than in blocks",KGM,"9,156","1,005",0,0,"9,156","1,005",Provisional
202306,0304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"1,725,744","39,600","44,910","1,104","1,770,654","40,704",Provisional
202306,0304880017,"Fish fillets; frozen, school shark",KGM,"389,101","22,600",0,0,"389,101","22,600",Provisional
202306,0304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"173,297","8,690",0,0,"173,297","8,690",Provisional
202306,0304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"4,760",230,0,0,"4,760",230,Provisional
202306,0304890010,"Fish fillets; frozen, of fish n.e.c. in heading 0304.8, in blocks",KGM,"66,372","18,990",0,0,"66,372","18,990",Provisional
202306,0304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"93,823","23,800",0,0,"93,823","23,800",Provisional
202306,0304890023,"Fish fillets; frozen, other than in blocks, gemfish",KGM,"8,225","1,810",0,0,"8,225","1,810",Provisional
202306,0304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,"6,901",400,0,0,"6,901",400,Provisional
202306,0304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"3,373,698","264,921",0,0,"3,373,698","264,921",Provisional
202306,0304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,"94,035","6,665",0,0,"94,035","6,665",Provisional
202306,0304890053,"Fish fillets; frozen, other than in blocks, orange roughy",KGM,"2,424,206","137,509",0,0,"2,424,206","137,509",Provisional
202306,0304890057,"Fish fillets; frozen, other than in blocks, oreo dory, smooth",KGM,"226,369","17,280",0,0,"226,369","17,280",Provisional
202306,0304890065,"Fish fillets; frozen, other than in blocks, snapper",KGM,"9,720",203,0,0,"9,720",203,Provisional
202306,0304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"29,299","3,035","2,800",100,"32,099","3,135",Provisional
202306,0304950015,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, hoki",KGM,"287,102","126,338",0,0,"287,102","126,338",Provisional
202306,0304950029,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, n.e.c. in item no. 0304.95",KGM,0,0,212,16,212,16,Provisional
202306,0304990023,"Fish meat, excluding fillets, frozen, n.e.c. in item no. 0304.9, surimi",KGM,"3,585",560,0,0,"3,585",560,Provisional
202306,0304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,"40,010","2,525",0,0,"40,010","2,525",Provisional
202306,0305390011,"Fish fillets; dried, n.e.c. in item no. 0305.3",KGM,"35,900",115,0,0,"35,900",115,Provisional
202306,0305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,"1,161,688","17,358","56,675","1,803","1,218,363","19,160",Provisional
202306,0305490089,"Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal",KGM,"1,924",206,0,0,"1,924",206,Provisional
202306,0305630010,"Fish; salted or in brine, not dried or smoked, other than edible fish offal, anchovies (Engrails spp.)",KGM,708,12,0,0,708,12,Provisional
202306,0305720000,"Fish; edible offal, fish heads, tails and maws",KGM,"248,332","1,093",0,0,"248,332","1,093",Provisional
202306,0305790000,"Fish; edible offal, other than shark fins, fish heads, tails and maws",KGM,"1,861",75,0,0,"1,861",75,Provisional
202306,0306110001,"Crustaceans; frozen, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water, whole",KGM,0,0,701,48,701,48,Provisional
202306,0306140010,"Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",KGM,"4,003",335,"9,976",500,"13,979",835,Provisional
202306,0306160000,"Crustaceans; frozen, cold-water shrimps and prawns (Pandalus spp., Crangon crangon), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",KGM,29,1,0,0,29,1,Provisional
