Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201901,303390072,"Fish; frozen, lemon sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"4,199","1,030",0,0,"4,199","1,030",Final,,,,
201901,303390082,"Fish; frozen, New Zealand sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"6,824","1,210",0,0,"6,824","1,210",Final,,,,
201901,303410001,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), whole",KGM,"1,082,983","182,142",0,0,"1,082,983","182,142",Final,,,,
201901,303430001,"Fish; frozen, skipjack or stripe-bellied bonito, whole",KGM,"1,306,063","695,914",0,0,"1,306,063","695,914",Final,,,,
201901,303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"899,478","631,005",0,0,"899,478","631,005",Final,,,,
201901,303540031,"Fish; frozen, blue mackerel (Scomber australasicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"62,161","25,000",0,0,"62,161","25,000",Final,,,,
201901,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"2,121,207","1,264,144",0,0,"2,121,207","1,264,144",Final,,,,
201901,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"1,073,464","487,620",0,0,"1,073,464","487,620",Final,,,,
201901,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"796,270","372,434",0,0,"796,270","372,434",Final,,,,
201901,303660015,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"165,773","30,176",0,0,"165,773","30,176",Final,,,,
201901,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"32,445","6,408",0,0,"32,445","6,408",Final,,,,
201901,303680010,"Fish; frozen, southern blue whitings (Micromesistius australis), whole",KGM,"132,539","151,364",0,0,"132,539","151,364",Final,,,,
201901,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"501,657","232,810",0,0,"501,657","232,810",Final,,,,
201901,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"1,030,477","542,088",0,0,"1,030,477","542,088",Final,,,,
201901,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"10,894","3,310",0,0,"10,894","3,310",Final,,,,
201901,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,115,151","352,145",0,0,"1,115,151","352,145",Final,,,,
201901,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"43,495","13,878",0,0,"43,495","13,878",Final,,,,
201901,303690049,"Fish; frozen, n.e.c. in item no. 0303.6, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,762",259,0,0,"7,762",259,Final,,,,
201901,303810036,"Fish; frozen, elephant fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"31,616","2,240",0,0,"31,616","2,240",Final,,,,
201901,303810040,"Fish; frozen, school shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"143,621","5,757",0,0,"143,621","5,757",Final,,,,
201901,303810042,"Fish; frozen, spiny dogfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"19,762","1,920",0,0,"19,762","1,920",Final,,,,
201901,303810044,"Fish; frozen, spotted dogfish (Rig), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"36,138","3,725",0,0,"36,138","3,725",Final,,,,
201901,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"52,056","15,840",0,0,"52,056","15,840",Final,,,,
201901,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"13,341","3,339",0,0,"13,341","3,339",Final,,,,
201901,303830035,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"9,392",990,0,0,"9,392",990,Final,,,,
201901,303891010,"Fish; frozen, alfonsino, whole",KGM,"2,538",287,0,0,"2,538",287,Final,,,,
201901,303891013,"Fish; frozen, barracouta, whole",KGM,"169,322","119,316",0,0,"169,322","119,316",Final,,,,
201901,303891025,"Fish; frozen, gurnard, whole",KGM,281,20,0,0,281,20,Final,,,,
201901,303891029,"Fish; frozen, John dory, whole",KGM,191,10,0,0,191,10,Final,,,,
201901,303891031,"Fish; frozen, kahawai, whole",KGM,"114,309","63,340",0,0,"114,309","63,340",Final,,,,
201901,303891033,"Fish; frozen, leatherjacket, whole",KGM,"13,921","4,540",0,0,"13,921","4,540",Final,,,,
201901,303891043,"Fish; frozen, whole",KGM,"1,492,788","187,001",0,0,"1,492,788","187,001",Final,,,,
201901,303891051,"Fish; frozen, sea perch, whole",KGM,"3,295","1,193",0,0,"3,295","1,193",Final,,,,
201901,303891053,"Fish; frozen, snapper, whole",KGM,"230,749","28,935",0,0,"230,749","28,935",Final,,,,
201901,303891055,"Fish; frozen, tarakihi, whole",KGM,528,40,0,0,528,40,Final,,,,
201901,303891057,"Fish; frozen, trevally, whole",KGM,"202,127","68,080",0,0,"202,127","68,080",Final,,,,
201901,303891061,"Fish; frozen, warehou, silver, whole",KGM,"122,282","24,000",0,0,"122,282","24,000",Final,,,,
201901,303891065,"Fish; frozen, whitebait, whole",KGM,"7,777",90,0,0,"7,777",90,Final,,,,
201901,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"261,656","170,148",0,0,"261,656","170,148",Final,,,,
201901,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"1,436,465","828,663",0,0,"1,436,465","828,663",Final,,,,
201901,303892019,"Fish; frozen, cardinal fish, headed and gutted",KGM,"122,300","42,912",0,0,"122,300","42,912",Final,,,,
201901,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"3,470","2,160",0,0,"3,470","2,160",Final,,,,
201901,303892022,"Fish; frozen, ghostshark, headed and gutted",KGM,"5,632","2,000",0,0,"5,632","2,000",Final,,,,
201901,303892035,"Fish; frozen, ling, headed and gutted",KGM,"1,217,600","151,566","137,548","15,508","1,355,148","167,074",Final,,,,
201901,303892039,"Fish; frozen, monkfish, headed and gutted",KGM,"9,331","3,609",0,0,"9,331","3,609",Final,,,,
201901,303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"53,795","25,000",0,0,"53,795","25,000",Final,,,,
201901,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"326,094","84,920",0,0,"326,094","84,920",Final,,,,
201901,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"94,206","21,413",0,0,"94,206","21,413",Final,,,,
201901,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"233,337","24,269",0,0,"233,337","24,269",Final,,,,
201901,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"536,860","97,480",0,0,"536,860","97,480",Final,,,,
201901,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,045,008","97,945",0,0,"1,045,008","97,945",Final,,,,
201901,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"159,657","96,020",0,0,"159,657","96,020",Final,,,,
201901,303899016,"Fish; frozen, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"43,103","4,500",0,0,"43,103","4,500",Final,,,,
201901,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,901","3,717",0,0,"7,901","3,717",Final,,,,
201901,303899024,"Fish; frozen, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"18,211","1,872",0,0,"18,211","1,872",Final,,,,
201901,303899027,"Fish; frozen, ghost shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"68,427","27,932",0,0,"68,427","27,932",Final,,,,
201901,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"397,640","90,289",0,0,"397,640","90,289",Final,,,,
201901,303899044,"Fish; frozen, orange roughy, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"267,437","11,379",0,0,"267,437","11,379",Final,,,,
201901,303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"74,916","24,023",0,0,"74,916","24,023",Final,,,,
201901,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"410,703","84,140",0,0,"410,703","84,140",Final,,,,
201901,303899056,"Fish; frozen, trevally, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,265,21,0,0,265,21,Final,,,,
201901,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,315,883","477,740",0,0,"2,315,883","477,740",Final,,,,
201901,303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"431,596","41,589",0,0,"431,596","41,589",Final,,,,
201901,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"494,352","97,472",179,20,"494,531","97,492",Final,,,,
201901,303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"31,879","3,980",0,0,"31,879","3,980",Final,,,,
201901,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"177,985","171,550",0,0,"177,985","171,550",Final,,,,
201901,304310000,"Fish fillets; fresh or chilled, tilapias (Oreochromis spp.)",KGM,"3,369",160,0,0,"3,369",160,Final,,,,
201901,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"358,116","11,960",0,0,"358,116","11,960",Final,,,,
201901,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,72,100,0,0,72,100,Final,,,,
201901,304430019,"Fish fillets; fresh or chilled, New Zealand sole",KGM,"3,551",220,0,0,"3,551",220,Final,,,,
201901,304430029,"Fish fillets; fresh or chilled, flat fish n.e.c. in item no. 0304.43",KGM,639,45,0,0,639,45,Final,,,,
201901,304450000,"Fish fillets; fresh or chilled, swordfish (Xiphias gladius)",KGM,650,19,0,0,650,19,Final,,,,
201901,304490013,"Fish fillets; fresh or chilled, bluenose",KGM,"10,297",448,0,0,"10,297",448,Final,,,,
201901,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,"11,359",340,0,0,"11,359",340,Final,,,,
201901,304490027,"Fish fillets; fresh or chilled, groper",KGM,602,17,0,0,602,17,Final,,,,
201901,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"219,423","12,734",0,0,"219,423","12,734",Final,,,,
201901,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"41,070","1,632",0,0,"41,070","1,632",Final,,,,
201901,304490041,"Fish fillets; fresh or chilled, ling",KGM,"461,742","57,054",0,0,"461,742","57,054",Final,,,,
201901,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"132,957","9,410",0,0,"132,957","9,410",Final,,,,
201901,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"54,985","2,449",0,0,"54,985","2,449",Final,,,,
201901,304490051,"Fish fillets; fresh or chilled, oreo dory, black",KGM,"1,006",90,0,0,"1,006",90,Final,,,,
201901,304490053,"Fish fillets; fresh or chilled, oreo dory, smooth",KGM,"6,031",493,0,0,"6,031",493,Final,,,,
201901,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"54,342","2,397",0,0,"54,342","2,397",Final,,,,
201901,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"63,601","4,490",0,0,"63,601","4,490",Final,,,,
201901,304490065,"Fish fillets; fresh or chilled, trevally",KGM,32,2,0,0,32,2,Final,,,,
201901,304490071,"Fish fillets; fresh or chilled, warehou, blue",KGM,214,20,0,0,214,20,Final,,,,
201901,304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"21,707","2,200",0,0,"21,707","2,200",Final,,,,
201901,304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,"9,474",356,0,0,"9,474",356,Final,,,,
201901,304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"593,742","23,445",0,0,"593,742","23,445",Final,,,,
201901,304590045,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, monkfish",KGM,154,12,0,0,154,12,Final,,,,
201901,304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,95,16,0,0,95,16,Final,,,,
201901,304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,"6,879","1,135","7,175","1,150","14,054","2,285",Final,,,,
201901,304690010,"Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)",KGM,"1,896",385,"5,707",821,"7,603","1,206",Final,,,,
201901,304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"150,360","16,962",0,0,"150,360","16,962",Final,,,,
201901,304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"3,107,072","634,904",0,0,"3,107,072","634,904",Final,,,,
201901,304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"6,900,868","1,004,351",0,0,"6,900,868","1,004,351",Final,,,,
201901,304790029,"Fish fillets; frozen, red cod, other than in blocks",KGM,"7,863","1,064",0,0,"7,863","1,064",Final,,,,
201901,304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"569,458","23,384",0,0,"569,458","23,384",Final,,,,
201901,304850010,"Fish fillets; frozen, Antarctic toothfish (Dissostichus mawsoni)",KGM,"57,069","2,571",0,0,"57,069","2,571",Final,,,,
201901,304850019,"Fish fillets; frozen, Patagonian toothfish (Dissostichus eleginoides)",KGM,"27,163","1,238",0,0,"27,163","1,238",Final,,,,
201901,304880010,"Fish fillets; frozen, elephant fish",KGM,"8,100",180,0,0,"8,100",180,Final,,,,
201901,304880017,"Fish fillets; frozen, school shark",KGM,"625,671","56,150",0,0,"625,671","56,150",Final,,,,
201901,304880021,"Fish fillets; frozen, skate",KGM,"56,587","15,280",0,0,"56,587","15,280",Final,,,,
201901,304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"801,497","53,730",0,0,"801,497","53,730",Final,,,,
201901,304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"3,238",450,0,0,"3,238",450,Final,,,,
201901,304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"39,217","11,370",0,0,"39,217","11,370",Final,,,,
201901,304890015,"Fish fillets; frozen, other than in blocks, blue cod",KGM,"23,182",692,0,0,"23,182",692,Final,,,,
201901,304890023,"Fish fillets; frozen, other than in blocks, gemfish",KGM,"14,771","1,600",0,0,"14,771","1,600",Final,,,,
201901,304890028,"Fish fillets; frozen, ghostshark",KGM,"4,788",850,0,0,"4,788",850,Final,,,,
201901,304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,"1,090",100,0,0,"1,090",100,Final,,,,
201901,304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"2,623,724","236,988",0,0,"2,623,724","236,988",Final,,,,
201901,304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,"120,992","12,065",0,0,"120,992","12,065",Final,,,,
201901,304890053,"Fish fillets; frozen, other than in blocks, orange roughy",KGM,"2,160,242","110,778",0,0,"2,160,242","110,778",Final,,,,
201901,304890057,"Fish fillets; frozen, other than in blocks, oreo dory, smooth",KGM,"91,658","7,800",0,0,"91,658","7,800",Final,,,,
201901,304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"351,779","31,034",0,0,"351,779","31,034",Final,,,,
201901,304930039,"Fish meat, excluding fillets, whether or not minced; frozen, tilapias, catfish, carp, eels, Nile perch, and snakeheads, other than minced blocks or surimi",KGM,"15,689","2,600",0,0,"15,689","2,600",Final,,,,
201901,304950010,"Fish meat, excluding fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma), minced blocks",KGM,"159,081","73,260",0,0,"159,081","73,260",Final,,,,
201901,304950015,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, hoki",KGM,"1,425,430","741,383",0,0,"1,425,430","741,383",Final,,,,
201901,304950029,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, n.e.c. in item no. 0304.95",KGM,245,23,0,0,245,23,Final,,,,
201901,304950039,"Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Theragra chalcogramma, not minced blocks or surimi",KGM,"12,516","15,300",0,0,"12,516","15,300",Final,,,,
201901,304970019,"Fish meat, excluding fillets, whether or not minced; frozen, rays and skates (Rajidae), other than minced blocks or surimi",KGM,"58,762","16,788",0,0,"58,762","16,788",Final,,,,
201901,304990023,"Fish meat, excluding fillets, frozen, n.e.c. in item no. 0304.9, surimi",KGM,"1,003",200,0,0,"1,003",200,Final,,,,
201901,304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,"36,168","28,016",158,40,"36,326","28,056",Final,,,,
