Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202305,0703200000,"Vegetables, alliaceous; garlic, fresh or chilled",KGM,"988,309","1,042,999","382,839",Provisional
202305,0703900000,"Vegetables, alliaceous; leeks and other kinds n.e.c. in heading no. 0703, fresh or chilled",KGM,"94,905","98,188","31,380",Provisional
202305,0704900001,"Vegetables, brassica; cabbages, fresh or chilled",KGM,320,337,60,Provisional
202305,0704900010,"Vegetables, brassica; edible, n.e.c. in heading no. 0704, fresh or chilled",KGM,"123,700","123,934","19,686",Provisional
202305,0705110000,"Vegetables; cabbage (head) lettuce (lactuca sativa), fresh or chilled",KGM,"45,001","84,133","11,200",Provisional
202305,0706900000,"Vegetables, root; salad beetroot, salsify, celeric, radishes and similar edible roots, fresh or chilled",KGM,"4,459","4,724",476,Provisional
202305,0708100000,"Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, fresh or chilled",KGM,"34,572","51,496","2,472",Provisional
202305,0708200000,"Vegetables, leguminous; beans (vigna spp., phaseolus spp.), shelled or unshelled, fresh or chilled",KGM,"967,934","1,768,807","209,405",Provisional
202305,0708900000,"Vegetables, leguminous; (other than peas and beans), shelled or unshelled, fresh or chilled",KGM,791,969,103,Provisional
202305,0709200000,"Vegetables; asparagus, fresh or chilled",KGM,"21,101","44,864","2,550",Provisional
202305,0709300000,"Vegetables; aubergines, (e.g. plants), fresh or chilled",KGM,"101,635","128,533","17,225",Provisional
202305,0709600000,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",KGM,"16,258","18,895","1,516",Provisional
202305,0709700000,"Vegetables; spinach, New Zealand spinach and orache spinach (garden spinach), fresh or chilled",KGM,290,805,"2,297",Provisional
202305,0709930010,"Vegetables; squash, fresh or chilled",KGM,"442,473","523,168","116,725",Provisional
202305,0709930015,"Vegetables; gourds, other than squash, fresh or chilled",KGM,"2,567","2,683","1,080",Provisional
202305,0709990019,"Vegetables; n.e.c. in heading no. 0709, fresh or chilled",KGM,"483,828","645,681","103,601",Provisional
202305,0710100000,"Vegetables; potatoes, uncooked or cooked by steaming or boiling in water, frozen",KGM,6,6,40,Provisional
202305,0710210001,"Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, uncooked, frozen",KGM,"79,039","89,917","29,935",Provisional
202305,0710210009,"Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, cooked by steaming or boiling in water, frozen",KGM,428,454,150,Provisional
202305,0710220001,"Vegetables, leguminous; green beans, shelled or unshelled, uncooked, frozen",KGM,"71,974","88,851","34,210",Provisional
202305,0710220009,"Vegetables, leguminous; green beans, shelled or unshelled, cooked by steaming or boiling in water, frozen",KGM,"22,047","29,739","16,350",Provisional
202305,0710220011,"Vegetables, leguminous; broad beans, shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen",KGM,"2,025","2,116",500,Provisional
202305,0710220019,"Vegetables, leguminous; beans (vigna spp., phaseolus spp.), n.e.c. in item no. 0710.22, shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen",KGM,"67,053","68,419","17,310",Provisional
202305,0710290000,"Vegetables, leguminous; (other than peas or beans), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen",KGM,"180,482","195,304","75,456",Provisional
202305,0710300000,"Vegetables; spinach, New Zealand spinach and orache spinach (garden spinach), uncooked or cooked by steaming or boiling in water, frozen",KGM,"255,665","309,504","128,364",Provisional
202305,0710400000,"Vegetables; sweetcorn, uncooked or cooked by steaming or boiling in water, frozen",KGM,"467,538","638,092","222,006",Provisional
202305,0710800001,"Vegetables; carrots, uncooked or cooked by steaming or boiling in water, frozen",KGM,"285,871","329,930","198,480",Provisional
202305,0710800009,"Vegetables; asparagus, uncooked or cooked by steaming or boiling in water, frozen",KGM,"32,327","32,500","5,820",Provisional
202305,0710800019,"Vegetables; other than carrots and asparagus, n.e.c. in heading no. 0710, uncooked or cooked by steaming or boiling in water, frozen",KGM,"2,213,375","2,651,803","1,077,851",Provisional
202305,0710900009,"Vegetable mixtures; beans, uncooked or cooked by steaming or boiling in water, frozen",KGM,"19,537","24,112","9,600",Provisional
202305,0710900019,"Vegetable mixtures; n.e.c. in item no. 0710.90, uncooked or cooked by steaming or boiling in water, frozen",KGM,"327,940","380,976","151,461",Provisional
202305,0711400000,"Vegetables; cucumbers and gherkins, provisionally preserved but unsuitable in that state for immediate consumption",KGM,"104,917","131,660","85,160",Provisional
202305,0711900020,"Vegetables; peas, provisionally preserved but unsuitable in that state for immediate consumption",KGM,49,53,19,Provisional
202305,0711900090,"Vegetables; other kinds n.e.c. in heading no. 0711, provisionally preserved but unsuitable in that state for immediate consumption",KGM,"30,803","33,604","7,259",Provisional
202305,0712200000,"Vegetables; onions, whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"702,208","732,175","141,056",Provisional
202305,0712310000,"Vegetables; mushrooms of the genus Agaricus, whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"33,924","36,385","1,263",Provisional
202305,0712320000,"Vegetables; wood ears (Auricularia spp), whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"39,424","41,033","1,746",Provisional
202305,0712330000,"Vegetables; jelly fungi (Tremella spp)), whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"1,576","1,834",188,Provisional
202305,0712340000,"Vegetables; shiitake mushrooms (Lentinus edodes), whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"36,737","38,751","1,679",Provisional
202305,0712391100,"Vegetables; truffles, whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"9,922","12,516",116,Provisional
202305,0712391910,"Vegetables; mushrooms n.e.c. in item 0712.3, whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"37,224","38,459","2,928",Provisional
202305,0712900100,"Vegetables; corn, whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,998,"1,035",207,Provisional
202305,0712900900,"Vegetables; herbs (including mixtures), whole, cut, sliced, broken or in powder but not further prepared, dried",KGM,"153,820","167,900","10,276",Provisional
202305,0712901901,"Vegetables; potatoes whether or not cut or sliced (but not further prepared), dried",KGM,"1,022","1,059",16,Provisional
202305,0712901909,"Vegetables; other kinds and mixtures n.e.c. in item no. 0712.90, whole, cut, sliced, broken or in powder (but not further prepared), dried",KGM,"974,324","1,003,989","153,702",Provisional
202305,0713100100,"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned or split, dried",KGM,108,116,15,Provisional
202305,0713100819,"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned, other than split, dried but not artificially, other than for sowing",KGM,"82,660","82,867","37,275",Provisional
202305,0713200801,"Vegetables, leguminous; chickpeas (garbanzos), shelled, whether or not skinned, dried, for sowing, packed for retail sale",KGM,"7,375","7,732","1,811",Provisional
202305,0713200811,"Vegetables, leguminous; chickpeas (garbanzos), shelled, whether or not skinned, artificially dried or dehydrated, not for sowing",KGM,"30,961","31,048","13,405",Provisional
202305,0713200819,"Vegetables, leguminous; chickpeas (garbanzos), n.e.c. in item no. 0713.20, shelled, whether or not skinned, dried, not for sowing",KGM,"466,516","498,030","249,510",Provisional
202305,0713310019,"Vegetables, leguminous; beans vigna mungo (l.) hepper or vigna radiata (l) wilczek, shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,"44,242","45,896","14,706",Provisional
202305,0713320019,"Vegetables, leguminous; small red (adzuki) beans (phaseolus or vigna angularis), shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,"283,156","313,680","107,510",Provisional
202305,0713330019,"Vegetables, leguminous; kidney beans, including white pea beans (phaseolus vulgaris), shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,"964,187","1,128,398","428,924",Provisional
202305,0713390025,"Vegetables, leguminous; n.e.c. in item no. 0713.3, shelled, whether or not skinned or split, artificially dried or dehydrated, other than for sowing",KGM,"1,771","1,831",540,Provisional
202305,0713390029,"Vegetables, leguminous; n.e.c. in item no. 0713.3, shelled, whether or not skinned or split, dried but not artificially, other than for sowing",KGM,"3,682","3,768",738,Provisional
202305,0713400000,"Vegetables, leguminous; lentils, shelled, whether or not skinned or split, dried",KGM,"491,234","526,479","291,555",Provisional
202305,0713900010,"Vegetables, leguminous; n.e.c. in heading no. 0713, shelled, whether or not skinned or split, dried",KGM,"50,199","52,722","23,758",Provisional
202305,0714101000,"Vegetable roots and tubers; manioc (cassava), with high starch or inulin content, cooked and preserved by freezing, not containing added sugar, whether or not sliced or in the form of pellets",KGM,"18,829","20,829","20,254",Provisional
202305,0714109000,"Vegetable roots and tubers; manioc (cassava), n.e.c. in item no. 0714.10, with high starch or inulin content, fresh, chilled or dried, frozen, whether or not sliced or in pellet form",,"87,502","98,518",,Provisional
202305,0714201000,"Vegetable roots and tubers; sweet potatoes, with high starch or inulin content, cooked and preserved by freezing, not containing added sugar, whether or not sliced or in the form of pellets",KGM,123,126,670,Provisional
202305,0714209000,"Vegetable roots and tubers; sweet potatoes, n.e.c. in item no. 0714.20, with high starch or inulin content, fresh, chilled or dried, frozen, whether or not sliced or in pellet form",,"82,845","84,099",,Provisional
202305,0714301000,"Vegetable roots and tubers; yams (Dioscorea spp.) with high starch or inulin content, cooked and preserved by freezing, not containing added sugar, whether or not sliced or in the form of pellets",KGM,"26,230","27,611","6,158",Provisional
202305,0714309000,"Vegetable roots and tubers; yams (Dioscorea spp.), n.e.c. in item no. 0714.30, with high starch or inulin content, fresh, chilled or dried, frozen, whether or not sliced or in the form of pellets",KGM,"20,694","26,620","21,267",Provisional
202305,0714401000,"Vegetable roots and tubers; taro (Colocasia spp.) with high starch or inulin content, cooked and preserved by freezing, not containing added sugar, whether or not sliced or in the form of pellets",KGM,"39,252","42,083","4,722",Provisional
202305,0714409000,"Vegetable roots and tubers; taro (Colocasia spp.), n.e.c. in item no. 0714.40, with high starch or inulin content, fresh, chilled or dried, frozen, whether or not sliced or in the form of pellets",KGM,"1,049,516","1,333,094","349,427",Provisional
202305,0714501000,"Vegetable roots and tubers; yautia (Xanthosoma spp.) with high starch or inulin content, cooked and preserved by freezing, not containing added sugar, whether or not sliced or in the form of pellets",KGM,98,171,390,Provisional
202305,0714509000,"Vegetable roots and tubers; yautia (Xanthosoma spp.), n.e.c. in item no. 0714.50, with high starch or inulin content, fresh, chilled or dried, frozen, whether or not sliced or in the form of pellets",KGM,674,674,"4,620",Provisional
202305,0714902000,"Vegetable roots and tubers; arrowroot, salep, Jerusalem artichokes and similar roots and tubers (not manioc, sweet potatoes, yams, taro or yautia), high starch or inulin content, cooked and preserved by freezing, not containing added sugar; sago pith",KGM,525,525,50,Provisional
202305,0714908000,"Vegetable roots and tubers; arrowroot, salep, Jerusalem artichokes, similar roots and tubers (not manioc, sweet potatoes, yams, taro, yautia), n.e.c. in item no. 0714.90; sago pith, high starch or inulin content, fresh, chilled or dried, frozen",KGM,"46,796","50,407","21,484",Provisional
202305,0801110000,"Nuts, edible; coconuts, desiccated",KGM,"353,011","370,792","135,718",Provisional
202305,0801120000,"Nuts, edible; coconuts, in the inner shell (endocarp)",KGM,75,159,300,Provisional
202305,0801190010,"Nuts, edible; coconuts, fresh or dried, other than desiccated or in the inner shell (endocarp)",KGM,"105,980","121,033","64,536",Provisional
202305,0801220000,"Nuts, edible; brazil nuts, fresh or dried, shelled",KGM,"218,693","226,010","19,830",Provisional
202305,0801320000,"Nuts, edible; cashew nuts, fresh or dried, shelled",KGM,"1,327,390","1,337,348","154,421",Provisional
202305,0802110000,"Nuts, edible; almonds, fresh or dried, in shell",KGM,"128,429","129,110","18,235",Provisional
202305,0802120000,"Nuts, edible; almonds, fresh or dried, shelled",KGM,"1,840,278","1,881,258","226,757",Provisional
202305,0802220000,"Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, shelled",KGM,"631,637","640,961","54,974",Provisional
202305,0802320000,"Nuts, edible; walnuts, fresh or dried, shelled",KGM,"275,414","301,010","35,043",Provisional
202305,0802410000,"Nuts, edible; chestnuts (Castanea spp.), fresh or dried, in shell",KGM,13,13,180,Provisional
202305,0802420000,"Nuts, edible; chestnuts (Castanea spp.), fresh or dried, shelled",KGM,531,742,201,Provisional
