Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202203,303390021,"Fish; frozen, New Zealand sole, whole",KGM,"28,566","4,300",0,0,"28,566","4,300",Final,,,,
202203,303390028,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, whole",KGM,"10,832","1,010",0,0,"10,832","1,010",Final,,,,
202203,303390051,"Fish; frozen, New Zealand sole, headed and gutted",KGM,"46,351","14,610",0,0,"46,351","14,610",Final,,,,
202203,303390072,"Fish; frozen, lemon sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"155,028","24,660",0,0,"155,028","24,660",Final,,,,
202203,303390082,"Fish; frozen, New Zealand sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"8,849","2,000",0,0,"8,849","2,000",Final,,,,
202203,303410001,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), whole",KGM,"6,161,300","1,108,534",0,0,"6,161,300","1,108,534",Final,,,,
202203,303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"464,343","275,596",0,0,"464,343","275,596",Final,,,,
202203,303540019,"Fish; frozen, blue mackerel (Scomber australasicus), headed and gutted",KGM,"53,694","26,321",0,0,"53,694","26,321",Final,,,,
202203,303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"1,401,545","1,001,893",0,0,"1,401,545","1,001,893",Final,,,,
202203,303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"3,971,057","1,085,381",0,0,"3,971,057","1,085,381",Final,,,,
202203,303550031,"Fish; frozen, jack mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,490,154","348,300",0,0,"1,490,154","348,300",Final,,,,
202203,303660015,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"1,357,461","213,223",0,0,"1,357,461","213,223",Final,,,,
202203,303660029,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"128,411","18,399",0,0,"128,411","18,399",Final,,,,
202203,303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"547,082","536,833",0,0,"547,082","536,833",Final,,,,
202203,303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"625,034","320,822",0,0,"625,034","320,822",Final,,,,
202203,303690019,"Fish; frozen, hoki, headed and gutted",KGM,"1,108,532","353,042",0,0,"1,108,532","353,042",Final,,,,
202203,303690023,"Fish; frozen, red cod, headed and gutted",KGM,"84,900","23,860",0,0,"84,900","23,860",Final,,,,
202203,303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,355,365","404,796",0,0,"1,355,365","404,796",Final,,,,
202203,303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"104,880","28,108",0,0,"104,880","28,108",Final,,,,
202203,303810017,"Fish; frozen, spiny dogfish, whole",KGM,"11,538","6,288",0,0,"11,538","6,288",Final,,,,
202203,303810027,"Fish; frozen, school shark, headed and gutted",KGM,587,160,0,0,587,160,Final,,,,
202203,303810040,"Fish; frozen, school shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"12,871","1,110",0,0,"12,871","1,110",Final,,,,
202203,303810059,"Fish; frozen, dogfish and other sharks n.e.c. in item no. 0303.81, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"47,433","15,840",0,0,"47,433","15,840",Final,,,,
202203,303820010,"Fish; frozen, rays and skates (Rajidae), whole",KGM,"3,127","1,704",0,0,"3,127","1,704",Final,,,,
202203,303820029,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"150,142","30,358",0,0,"150,142","30,358",Final,,,,
202203,303830017,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), headed and gutted",KGM,"6,028,856","128,610",0,0,"6,028,856","128,610",Final,,,,
202203,303830019,"Fish; frozen, Patagonian toothfish (Dissostichus eleginoides), headed and gutted",KGM,0,0,"1,581,516","39,439","1,581,516","39,439",Final,,,,
202203,303830031,"Fish; frozen, Antarctic toothfish (Dissostichus mawsoni), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"9,159,742","193,283",0,0,"9,159,742","193,283",Final,,,,
202203,303891010,"Fish; frozen, alfonsino, whole",KGM,"81,840","15,992",0,0,"81,840","15,992",Final,,,,
202203,303891013,"Fish; frozen, barracouta, whole",KGM,"167,743","97,631",0,0,"167,743","97,631",Final,,,,
202203,303891025,"Fish; frozen, gurnard, whole",KGM,"117,760","55,000",0,0,"117,760","55,000",Final,,,,
202203,303891031,"Fish; frozen, kahawai, whole",KGM,"9,764","4,680",0,0,"9,764","4,680",Final,,,,
202203,303891043,"Fish; frozen, whole",KGM,"531,611","64,194",0,0,"531,611","64,194",Final,,,,
202203,303891051,"Fish; frozen, sea perch, whole",KGM,"112,469","47,885",0,0,"112,469","47,885",Final,,,,
202203,303891053,"Fish; frozen, snapper, whole",KGM,"201,641","26,049",0,0,"201,641","26,049",Final,,,,
202203,303891055,"Fish; frozen, tarakihi, whole",KGM,"34,162","17,000",0,0,"34,162","17,000",Final,,,,
202203,303891057,"Fish; frozen, trevally, whole",KGM,"414,812","108,560",0,0,"414,812","108,560",Final,,,,
202203,303891061,"Fish; frozen, warehou, silver, whole",KGM,"172,105","37,032",0,0,"172,105","37,032",Final,,,,
202203,303891065,"Fish; frozen, whitebait, whole",KGM,"1,459",60,0,0,"1,459",60,Final,,,,
202203,303891079,"Fish; frozen, n.e.c. in heading 0303, whole",KGM,"609,079","292,730",0,0,"609,079","292,730",Final,,,,
202203,303892010,"Fish; frozen, alfonsino, headed and gutted",KGM,"536,087","63,546",0,0,"536,087","63,546",Final,,,,
202203,303892013,"Fish; frozen, barracouta, headed and gutted",KGM,"1,860,101","806,043",0,0,"1,860,101","806,043",Final,,,,
202203,303892021,"Fish; frozen, gemfish, headed and gutted",KGM,"77,796","31,912",0,0,"77,796","31,912",Final,,,,
202203,303892023,"Fish; frozen, groper, headed and gutted",KGM,"27,564","4,092",0,0,"27,564","4,092",Final,,,,
202203,303892035,"Fish; frozen, ling, headed and gutted",KGM,"884,894","157,185",0,0,"884,894","157,185",Final,,,,
202203,303892039,"Fish; frozen, monkfish, headed and gutted",KGM,971,384,0,0,971,384,Final,,,,
202203,303892045,"Fish; frozen, oreo dory, black, headed and gutted",KGM,"384,088","124,451",0,0,"384,088","124,451",Final,,,,
202203,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"859,491","173,774",0,0,"859,491","173,774",Final,,,,
202203,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"628,496","163,840",0,0,"628,496","163,840",Final,,,,
202203,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"175,544","23,090",0,0,"175,544","23,090",Final,,,,
202203,303892067,"Fish; frozen, yellowtail kingfish, headed and gutted",KGM,"1,708",397,0,0,"1,708",397,Final,,,,
202203,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"792,038","182,184",0,0,"792,038","182,184",Final,,,,
202203,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,260,137","117,060",0,0,"1,260,137","117,060",Final,,,,
202203,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"465,660","185,850",0,0,"465,660","185,850",Final,,,,
202203,303899016,"Fish; frozen, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"18,339","2,000",0,0,"18,339","2,000",Final,,,,
202203,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"247,760","47,834",0,0,"247,760","47,834",Final,,,,
202203,303899040,"Fish; frozen, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,919",600,0,0,"2,919",600,Final,,,,
202203,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"140,047","23,204",0,0,"140,047","23,204",Final,,,,
202203,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"170,807","47,064",0,0,"170,807","47,064",Final,,,,
202203,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,462,611","312,033",0,0,"1,462,611","312,033",Final,,,,
202203,303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"7,304","1,188",0,0,"7,304","1,188",Final,,,,
202203,303899064,"Fish; frozen, yellowtail kingfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"14,851","3,948",0,0,"14,851","3,948",Final,,,,
202203,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"563,449","122,750",0,0,"563,449","122,750",Final,,,,
202203,303910019,"Fish; frozen, livers, roes and milt, n.e.c. in item 0303.91",KGM,"79,214","29,770",0,0,"79,214","29,770",Final,,,,
202203,303920000,"Fish; frozen, shark fins",KGM,"228,136","13,025",0,0,"228,136","13,025",Final,,,,
202203,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"283,529","102,030",0,0,"283,529","102,030",Final,,,,
202203,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,"780,266","25,718",0,0,"780,266","25,718",Final,,,,
202203,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,"9,977",860,0,0,"9,977",860,Final,,,,
202203,304430019,"Fish fillets; fresh or chilled, New Zealand sole",KGM,"1,055",40,0,0,"1,055",40,Final,,,,
202203,304440017,"Fish fillets; fresh or chilled, red cod",KGM,77,5,0,0,77,5,Final,,,,
202203,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,"1,884",40,0,0,"1,884",40,Final,,,,
202203,304490027,"Fish fillets; fresh or chilled, groper",KGM,187,9,0,0,187,9,Final,,,,
202203,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,"241,982","13,775",0,0,"241,982","13,775",Final,,,,
202203,304490035,"Fish fillets; fresh or chilled, John dory",KGM,"53,028","1,898",0,0,"53,028","1,898",Final,,,,
202203,304490041,"Fish fillets; fresh or chilled, ling",KGM,"686,010","57,499",0,0,"686,010","57,499",Final,,,,
202203,304490045,"Fish fillets; fresh or chilled, monkfish",KGM,"251,212","16,020",0,0,"251,212","16,020",Final,,,,
202203,304490049,"Fish fillets; fresh or chilled, orange roughy",KGM,"21,904",856,0,0,"21,904",856,Final,,,,
202203,304490057,"Fish fillets; fresh or chilled, snapper",KGM,"21,260",911,0,0,"21,260",911,Final,,,,
202203,304490063,"Fish fillets; fresh or chilled, tarakihi",KGM,"39,757","2,205",0,0,"39,757","2,205",Final,,,,
202203,304490065,"Fish fillets; fresh or chilled, trevally",KGM,93,5,0,0,93,5,Final,,,,
202203,304490071,"Fish fillets; fresh or chilled, warehou, blue",KGM,202,15,0,0,202,15,Final,,,,
202203,304490077,"Fish fillets; fresh or chilled, yellowtail kingfish",KGM,613,31,0,0,613,31,Final,,,,
202203,304490099,"Fish fillets; fresh or chilled, n.e.c. in item no. 0304.49",KGM,"20,150","1,340",0,0,"20,150","1,340",Final,,,,
202203,304520000,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",KGM,"2,372",77,0,0,"2,372",77,Final,,,,
202203,304590041,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, ling",KGM,"43,673","2,085",0,0,"43,673","2,085",Final,,,,
202203,304590089,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, n.e.c. in item no. 0304.59",KGM,"21,832","1,365",0,0,"21,832","1,365",Final,,,,
202203,304620000,"Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",KGM,"1,081",150,0,0,"1,081",150,Final,,,,
202203,304740010,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), in blocks",KGM,134,6,0,0,134,6,Final,,,,
202203,304740019,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.), other than in blocks",KGM,"218,042","25,852",0,0,"218,042","25,852",Final,,,,
202203,304790010,"Fish fillets; frozen, hoki, in blocks",KGM,"4,481,477","881,301",0,0,"4,481,477","881,301",Final,,,,
202203,304790019,"Fish fillets; frozen, hoki, other than in blocks",KGM,"10,352,065","1,388,896",0,0,"10,352,065","1,388,896",Final,,,,
202203,304790029,"Fish fillets; frozen, red cod, other than in blocks",KGM,"4,753",700,0,0,"4,753",700,Final,,,,
202203,304790039,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, n.e.c. in item no. 0304.7",KGM,"424,485","50,694",0,0,"424,485","50,694",Final,,,,
202203,304810000,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",KGM,"4,239,587","123,115","2,319",74,"4,241,906","123,189",Final,,,,
202203,304870019,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), other than southern bluefin",KGM,"1,366",40,0,0,"1,366",40,Final,,,,
202203,304880017,"Fish fillets; frozen, school shark",KGM,"178,932","17,914",0,0,"178,932","17,914",Final,,,,
202203,304880025,"Fish fillets; frozen, spotted dogfish (Rig)",KGM,"85,555","5,380",0,0,"85,555","5,380",Final,,,,
202203,304880029,"Fish fillets; frozen, dogfish, other sharks, rays, n.e.c. in item no. 0304.88",KGM,"7,902",560,0,0,"7,902",560,Final,,,,
202203,304890010,"Fish fillets; frozen, of fish n.e.c. in heading 0304.8, in blocks",KGM,"567,452","41,040",0,0,"567,452","41,040",Final,,,,
202203,304890011,"Fish fillets; frozen, other than in blocks, barracouta",KGM,"362,070","94,640",0,0,"362,070","94,640",Final,,,,
202203,304890013,"Fish fillets; frozen, other than in blocks, bluenose",KGM,"13,306",700,0,0,"13,306",700,Final,,,,
202203,304890023,"Fish fillets; frozen, other than in blocks, gemfish",KGM,"20,583","3,630",0,0,"20,583","3,630",Final,,,,
202203,304890027,"Fish fillets; frozen, other than in blocks, groper",KGM,"3,731",156,0,0,"3,731",156,Final,,,,
202203,304890029,"Fish fillets; frozen, other than in blocks, gurnard",KGM,981,23,0,0,981,23,Final,,,,
202203,304890035,"Fish fillets; frozen, other than in blocks, John dory",KGM,"14,268",723,0,0,"14,268",723,Final,,,,
202203,304890043,"Fish fillets; frozen, other than in blocks, ling",KGM,"2,564,144","250,699",0,0,"2,564,144","250,699",Final,,,,
202203,304890049,"Fish fillets; frozen, other than in blocks, monkfish",KGM,"34,479","3,315",0,0,"34,479","3,315",Final,,,,
202203,304890053,"Fish fillets; frozen, other than in blocks, orange roughy",KGM,"2,115,155","100,230",0,0,"2,115,155","100,230",Final,,,,
202203,304890057,"Fish fillets; frozen, other than in blocks, oreo dory, smooth",KGM,"216,047","22,505",0,0,"216,047","22,505",Final,,,,
202203,304890065,"Fish fillets; frozen, other than in blocks, snapper",KGM,"5,822",223,0,0,"5,822",223,Final,,,,
202203,304890099,"Fish fillets; frozen, other than in blocks, n.e.c. in item no. 0304.89",KGM,"152,698","14,250","1,069",60,"153,767","14,310",Final,,,,
202203,304910000,"Fish meat, excluding fillets, whether or not minced; frozen, swordfish (Xiphias gladius)",KGM,"1,019",49,0,0,"1,019",49,Final,,,,
202203,304950015,"Fish meat, excluding fillets, whether or not minced; frozen, surimi, hoki",KGM,"336,504","152,483",0,0,"336,504","152,483",Final,,,,
202203,304970019,"Fish meat, excluding fillets, whether or not minced; frozen, rays and skates (Rajidae), other than minced blocks or surimi",KGM,"28,675","21,175",0,0,"28,675","21,175",Final,,,,
202203,304990039,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",KGM,"218,032","20,972",0,0,"218,032","20,972",Final,,,,
202203,305200019,"Fish; livers, roes and milt of fish, smoked, salted or in brine, whether or not cooked before or during the smoking process",KGM,"803,726","10,980",0,0,"803,726","10,980",Final,,,,
202203,305390011,"Fish fillets; dried, n.e.c. in item no. 0305.3",KGM,"30,565",683,0,0,"30,565",683,Final,,,,
202203,305410010,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",KGM,"925,911","20,643",0,0,"925,911","20,643",Final,,,,
202203,305490089,"Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal",KGM,492,86,0,0,492,86,Final,,,,
